#{"t_start": 1720183358.0410326, "env_id": "None"}
r,l,t
-1.422237,128,351.358598
-2.981345,128,351.861358
-3.210059,128,352.371724
-12.279272,128,352.881792
-1.700579,128,353.378783
-1.434861,128,353.870602
-1.194877,128,354.372389
-0.068599,128,354.881538
-0.051308,128,355.410165
-0.115768,128,355.936573
-0.140589,128,356.456646
-0.060463,128,356.962787
-1.139047,128,357.464302
-0.226233,128,358.018055
-0.296199,128,358.654187
0.346276,128,359.224492
-0.265736,128,359.755967
-0.204069,128,360.269334
-0.251625,128,360.789099
-0.130512,128,361.318153
-0.163674,128,361.833526
-0.129226,128,362.354656
-0.058512,128,362.88389
-0.504634,128,363.409327
-0.088794,128,363.928671
-0.143394,128,364.446799
-0.101627,128,364.97487
-0.115601,128,365.496176
-0.583753,128,366.055631
-0.973031,128,366.59779
-1.578887,128,367.145046
-2.588595,128,367.682642
-1.346333,128,368.222982
-1.00779,128,368.730055
-1.433891,128,369.236794
-0.769849,128,369.726707
-4.279848,128,370.219549
-1.104295,128,370.728538
-0.157794,128,371.260939
-5.68234,128,371.772927
-0.577093,128,372.311619
-0.809388,128,372.82486
-1.128988,128,373.360936
-0.049621,128,373.89342
-0.037611,128,374.418864
-0.201362,128,374.940086
-0.239603,128,375.466046
-0.379206,128,375.983328
-0.206357,128,376.513354
-0.154617,128,377.030148
-2.63675,128,377.544029
-1.834063,128,378.055676
-0.060714,128,378.573174
-0.066929,128,379.14567
-1.810346,128,379.6749
-1.08942,128,380.2441
0.751975,128,380.790679
-2.242641,128,381.33901
-2.22298,128,381.970341
-4.35533,128,382.597005
-0.39504,128,383.099406
-0.767584,128,383.661631
-1.297591,128,384.208168
-0.554255,128,384.756169
-0.259916,128,385.342868
-0.781544,128,385.918634
-4.662116,128,386.483635
-3.338457,128,387.020214
-0.030631,128,387.560215
-0.119669,128,388.090218
-0.180816,128,388.640874
-0.130269,128,389.155812
-0.093185,128,389.681229
-0.074821,128,390.270052
-4.574038,128,390.874924
-2.384225,128,391.515257
-2.415249,128,392.24104
-1.184627,128,392.904197
-1.586684,128,393.434465
-15.415163,128,393.988312
-0.479063,128,394.558231
-38.088104,128,395.114737
-2.791149,128,395.643485
-1.786345,128,396.189094
-0.206334,128,396.750907
-0.232099,128,397.302653
-0.758825,128,397.865856
-0.337132,128,398.433668
-0.400668,128,398.979452
-0.590498,128,399.565425
-4.50991,128,400.137782
-0.983233,128,400.687679
-0.674374,128,401.296364
-0.143896,128,401.887679
-1.479662,128,402.399337
-1.775974,128,402.952929
-0.968637,128,403.572845
-2.024239,128,404.099293
0.251837,128,404.674674
-3.573872,128,405.275485
