#{"t_start": 1720106576.3587878, "env_id": "None"}
r,l,t
-0.221813,128,186.37251
-0.221304,128,187.609214
-0.167078,128,188.836987
-0.454981,128,189.946873
-1.083823,128,191.073417
0.041982,128,192.260123
0.201509,128,193.397377
-0.224652,128,194.656855
-1.083499,128,195.876686
0.254449,128,197.023182
-0.135734,128,198.119818
0.53343,128,199.188571
-0.206858,128,200.303264
-0.174284,128,201.423739
-0.007265,128,202.5541
0.422527,128,203.698664
-0.357344,128,204.850202
0.025341,128,205.964605
-0.269313,128,207.028491
-0.088106,128,208.090578
-0.049353,128,209.21907
0.04069,128,210.326232
0.086461,128,211.472692
0.031032,128,212.540836
-2.631907,128,213.676987
-0.095808,128,214.788263
4.954578,128,215.995363
62.157269,128,217.271246
-13.032188,128,218.422317
0.827329,128,219.55982
-0.524202,128,220.72612
13.857548,128,222.226953
-1.883164,128,223.466057
-4.064942,128,224.691493
6.284054,128,226.196986
-0.307506,128,227.394696
-0.484358,128,228.600288
-22.781086,128,229.74909
-0.135706,128,230.974445
-0.282921,128,232.160201
-0.090934,128,233.381496
-0.132704,128,234.591726
-0.137632,128,235.807879
-1.720164,128,237.116245
-1.732919,128,238.386808
-6.219576,128,239.67346
-3.373872,128,240.842946
-4.396416,128,242.06219
1.097143,128,243.251818
-3.209717,128,244.525297
-32.573259,128,245.674639
5.187111,128,246.921913
-0.574324,128,248.104623
-2.242355,128,249.257139
-4.104669,128,250.457487
-2.258109,128,251.559008
0.231169,128,252.785839
-5.140602,128,253.915316
0.613095,128,255.088064
-0.323825,128,256.13971
-0.068927,128,257.216203
-0.557894,128,258.39015
0.538281,128,259.601641
-4.660426,128,260.684816
-0.266013,128,261.797062
-0.264617,128,262.952529
-0.610951,128,264.113028
-1.514809,128,265.481054
-0.148454,128,266.778103
-0.028,128,267.976705
-0.045577,128,269.153011
-0.133733,128,270.485934
-0.611025,128,271.761534
-2.036555,128,272.992407
-3.126622,128,274.124703
-0.438743,128,275.326992
2.35694,128,276.548467
-1.663541,128,277.760527
-1.737689,128,278.956181
8.902376,128,280.349164
-5.964583,128,281.571907
-2.009587,128,282.821756
-12.413806,128,284.07539
-0.327564,128,285.269875
-0.17149,128,286.503625
-0.273637,128,287.730036
-3.502224,128,289.019355
-2.264805,128,290.225652
6.291224,128,291.58523
-3.049097,128,292.892463
-0.684875,128,294.108553
1.53862,128,295.403441
-0.029035,128,296.623011
-0.720346,128,297.876379
-12.036026,128,299.016093
0.143207,128,300.32313
-0.210189,128,301.556592
-0.347924,128,302.741439
-0.775664,128,303.924344
0.012792,128,305.171555
-1.124119,128,306.379019
-0.243012,128,307.476
0.13574,128,308.656091
-0.495683,128,309.762359
-0.084374,128,310.888767
-0.986193,128,312.014422
-5.858109,128,313.181371
6.597012,128,314.33619
-3.208703,128,315.598102
-1.714761,128,316.870301
3.054321,128,318.1596
0.100578,128,319.4258
-0.332562,128,320.628076
-0.176255,128,322.025779
-4.644583,128,323.234026
-1.601897,128,324.507261
-0.306238,128,325.850694
-1.241316,128,327.095406
-0.463712,128,328.365998
-1.449001,128,329.705272
-0.139185,128,330.929779
-2.291379,128,332.139779
-0.216218,128,333.36097
-2.21316,128,334.554003
-0.755656,128,335.796788
5.337353,128,337.069685
-1.308132,128,338.186453
-0.895538,128,339.376504
-2.371764,128,340.537524
-1.114275,128,341.690939
-2.51869,128,342.777611
-10.275485,128,344.010706
-5.178699,128,345.150278
0.126776,128,346.299792
-10.031104,128,347.458568
-0.93873,128,348.639997
-1.517083,128,349.707839
1.052231,128,350.898928
0.068387,128,352.071147
-0.278822,128,353.138488
-0.302726,128,354.240476
-0.548241,128,355.396708
0.258027,128,356.446426
-0.176819,128,357.565488
-7.114739,128,358.667904
-0.339499,128,359.928509
-4.34949,128,361.061636
-0.861778,128,362.18386
-5.287513,128,363.42419
-12.713175,128,364.661749
-4.232099,128,365.775122
-1.248018,128,366.81385
-1.72,128,367.942411
-0.731324,128,368.958788
-6.482426,128,370.047888
-0.103211,128,371.167227
-3.003147,128,372.283956
-0.673263,128,373.475879
-2.069001,128,374.640145
-1.533387,128,375.849428
-0.836302,128,377.01666
-2.011197,128,378.06023
-0.660848,128,379.182157
0.804079,128,380.31619
-0.251213,128,381.454474
-0.224432,128,382.593523
-0.258248,128,383.730346
-0.133247,128,384.805811
-4.771894,128,385.939774
-0.129183,128,387.019237
-0.755517,128,388.226014
-2.958532,128,389.292669
-14.310001,128,390.418094
-1.013912,128,391.594722
-0.362727,128,392.650521
-0.224115,128,393.722913
0.183903,128,394.890863
-5.551403,128,396.044589
-0.935676,128,397.225005
-6.145521,128,398.275596
-0.138939,128,399.431931
0.736624,128,400.558013
-0.277284,128,401.750282
-1.087604,128,402.873973
-1.175089,128,404.006875
-0.74247,128,405.135248
-3.588089,128,406.196007
-0.406875,128,407.372375
-0.583607,128,408.470073
-5.564768,128,409.528177
9.961242,128,410.674139
-0.351205,128,411.801619
-0.623035,128,412.926778
-1.46026,128,414.015504
-11.600312,128,415.215209
-6.434763,128,416.439993
-5.250096,128,417.558901
-0.835822,128,418.708402
-0.824496,128,419.896907
-8.204542,128,421.084373
-2.876973,128,422.116881
-0.376791,128,423.199206
-0.156425,128,424.310066
-2.911961,128,425.389443
-1.073328,128,426.472409
-0.247709,128,427.588778
-0.655402,128,428.695321
-0.288864,128,429.904844
0.056837,128,431.137405
-0.095611,128,432.370359
-0.173675,128,433.563385
-0.079898,128,434.75453
-7.478792,128,435.878934
0.462466,128,437.202153
1.397248,128,438.551663
-8.943289,128,439.86078
-0.201333,128,441.007952
-4.29673,128,442.137342
0.05715,128,443.254698
0.141814,128,444.394801
-0.255224,128,445.491663
-25.61987,128,446.615797
-2.155235,128,447.75875
-4.484867,128,448.883276
-5.575645,128,450.014448
-4.586286,128,451.097258
-0.331271,128,452.230394
-21.510627,128,453.313159
-0.114186,128,454.422981
0.13452,128,455.529244
-1.577204,128,456.707329
-6.992483,128,457.821857
-0.215559,128,458.927947
-0.116582,128,460.011524
-0.147589,128,461.174039
-0.304717,128,462.353573
-0.983925,128,463.493173
-0.150212,128,464.566102
-1.08612,128,465.678307
-0.217826,128,466.815663
-0.1653,128,468.018329
-13.418289,128,469.078198
-0.092078,128,470.224059
-0.190017,128,471.290476
-0.094401,128,472.443538
-27.541648,128,473.508923
-6.986993,128,474.585498
-0.18039,128,475.655695
-0.322615,128,476.765915
0.316794,128,477.804847
-0.774551,128,478.927663
-1.309601,128,479.964135
-19.816661,128,481.003732
-6.644305,128,482.091582
-19.411232,128,483.197056
-11.526275,128,484.297816
-4.797098,128,485.38556
-0.222602,128,486.435261
-0.247293,128,487.554787
-0.21186,128,488.651476
-0.748006,128,489.776651
-1.825762,128,490.874603
4.006948,128,491.967392
0.168618,128,493.016344
-0.076682,128,494.118785
0.006347,128,495.225628
-0.207673,128,496.359174
0.042368,128,497.448131
-0.145863,128,498.54289
-0.50333,128,499.63073
-0.58796,128,500.68396
-3.599025,128,501.691811
0.677209,48,502.396451
3.236947,128,503.496087
-5.457017,128,504.706395
-0.352053,128,505.755332
-21.275271,128,506.845024
-0.197229,128,507.961214
-0.376758,128,509.077593
-2.765239,128,510.197228
-1.742547,128,511.443405
-1.86866,128,512.570302
-0.531907,128,513.762908
-0.635541,128,514.820837
-1.361888,128,516.001703
-0.4806,128,517.078767
-1.117968,128,518.190993
-0.395746,128,519.300637
0.386408,128,520.456901
-0.156634,128,521.534247
-0.162909,128,522.669073
-0.146664,128,523.818598
-1.117511,128,524.946922
-1.21694,128,525.971741
-0.840119,128,527.104631
-0.568637,128,528.199895
-0.097278,128,529.295304
-3.700033,128,530.374246
0.083993,128,531.487014
-0.497312,128,532.573217
-0.703581,128,533.673768
-3.775962,128,534.828721
-0.311973,128,535.951627
-0.860122,128,537.13712
-0.827701,128,538.267552
1.706762,128,539.460949
-0.99785,128,540.497214
0.007832,128,541.62892
-0.067263,128,542.710358
-3.783947,128,543.835326
-0.233954,128,544.915259
-3.514673,128,546.102159
-2.139194,128,547.193607
-0.696684,128,548.332806
6.164886,128,549.692466
-0.088549,128,550.846565
-2.89174,128,551.929455
-0.841912,128,553.076781
-0.562296,128,554.200503
-7.632122,128,555.346544
-2.173357,128,556.413067
-17.136779,128,557.56091
-0.051828,128,558.653133
-0.371564,128,559.75359
-4.570584,128,560.882509
-1.599184,128,561.985721
-9.93527,128,563.07747
-3.711123,128,564.216672
-9.608673,128,565.312314
-0.726134,128,566.417622
0.557698,128,567.516825
-28.155649,128,568.665124
-8.142596,128,569.843686
0.166996,128,571.016398
-0.200815,128,572.095381
-0.255985,128,573.277236
-0.401394,128,574.338319
-0.943769,128,575.488191
-0.205485,128,576.620965
0.273587,128,577.750181
-0.25432,128,578.847118
-0.071949,128,580.036531
-0.986082,128,581.182001
-0.293424,128,582.234654
-0.292568,128,583.397855
2.878036,128,584.942
-6.146859,128,586.067828
-0.345675,128,587.150697
-3.432415,128,588.250371
0.032782,128,589.343463
-5.08919,128,590.524625
-0.460502,128,591.575972
-0.33051,128,592.665723
-0.535719,128,593.781807
0.333191,128,594.864792
-1.643085,128,595.897809
-0.488206,128,597.002203
-5.569322,113,598.02396
0.039822,128,599.16344
-0.460551,128,600.246351
-0.116043,128,601.362705
-0.085654,128,602.489744
-0.669639,128,603.628533
0.66946,128,604.704916
9.073199,128,605.841084
-2.340643,128,607.044116
-2.293519,128,608.226941
-2.633119,128,609.381344
-7.205236,128,610.512176
-0.027267,128,611.612658
0.36181,128,612.737136
-0.383923,128,613.858485
-1.131923,128,614.941312
-3.223315,128,616.046477
-4.86637,128,617.162441
-5.370395,128,618.256841
-0.332918,128,619.339736
0.146927,128,620.448608
-0.136586,128,621.592891
-0.431611,128,622.738805
-0.040052,128,623.820107
-1.063247,128,624.904744
-0.11469,128,626.044502
-2.488357,128,627.124331
-2.382003,128,628.230171
-4.399192,128,629.287016
-9.48229,128,630.405348
-0.407985,128,631.518992
1.208897,128,632.68545
-1.101043,128,633.724401
-0.238185,128,634.867973
-0.572721,128,635.95611
-2.552659,128,637.077677
-1.194457,128,638.233632
-1.318176,128,639.526191
-0.325285,128,640.78255
-1.178512,128,641.89273
-3.933783,128,642.937857
-0.874816,128,644.008156
-0.930684,128,645.051319
-4.042704,128,646.197352
-1.52311,128,647.44018
-1.906076,128,648.546592
-1.134648,128,649.589489
0.31843,128,650.72911
-0.131201,128,651.842601
-4.354379,128,652.961683
-0.14336,128,654.063421
6.596951,128,655.237432
-0.12773,128,656.352544
-1.414136,128,657.426922
-0.418786,128,658.558564
-0.447254,128,659.576021
0.297326,128,660.771896
-0.173501,128,661.918573
-0.173979,128,663.224785
-1.888838,128,664.374414
-0.46319,128,665.490703
-1.77959,128,666.566941
-1.346642,128,667.690022
-0.548115,128,668.759067
-1.082137,128,669.849105
-2.578654,128,670.922118
-0.617754,128,672.038675
4.810917,128,673.164819
18.715303,128,674.397044
-0.636033,128,675.487317
-3.220801,128,676.636932
-0.370131,128,677.803714
-0.202337,128,678.991376
-2.774844,128,680.10641
-1.010843,128,681.212001
-2.272217,128,682.359091
-7.251556,128,683.469169
-4.694432,128,684.694284
0.5623,128,685.906342
1.092509,128,687.036359
-7.508379,128,688.282972
-7.359052,128,689.363042
-0.00862,128,690.519211
-0.108731,128,691.644714
-7.669834,128,692.73144
-4.455145,128,693.870947
-0.088137,128,695.033448
-0.186865,128,696.147434
-1.354588,128,697.246505
-0.374598,128,698.393183
0.261171,128,699.526117
2.137061,128,700.638662
-1.22708,128,701.721244
-0.440789,128,702.894585
0.120689,128,703.977549
-0.656214,128,705.143779
-0.996029,128,706.293855
-0.166797,128,707.44325
-2.905527,128,708.533051
-0.164379,128,709.645926
-0.464108,128,710.708605
-0.169972,128,711.805845
-3.362344,128,712.850235
-19.379022,128,714.124074
-1.173127,128,715.26256
-0.989909,128,716.339873
-2.047791,128,717.413397
-1.714366,128,718.441857
-0.630382,128,719.548965
-0.249305,128,720.593655
-0.283757,128,721.668493
6.401519,128,722.897634
3.120543,128,724.023304
-0.273844,128,725.18023
4.244421,128,726.315939
-1.580995,128,727.496086
-0.961569,128,728.669202
-0.326144,128,729.95706
-0.052998,128,731.141141
-1.572634,128,732.201179
-0.515271,128,733.367421
-0.350178,128,734.556417
-1.549264,128,735.6332
1.161777,128,736.79958
0.00152,128,738.030112
0.520036,128,739.142076
-1.097275,128,740.252371
-1.119054,128,741.518197
-2.971927,128,742.813962
2.766884,128,744.079423
2.161151,128,745.646608
-2.425957,128,746.755774
-1.165086,128,747.945759
-0.783986,128,749.162035
-0.327216,128,750.318889
-1.89052,128,751.435484
-0.687268,128,752.510949
3.890416,128,753.615314
-6.307548,128,754.67701
-9.777303,128,755.826445
0.041041,128,756.949794
-0.044755,128,758.009018
-0.036684,128,759.113749
4.898727,128,760.229459
-0.104794,128,761.408024
-1.25386,128,762.507519
1.936361,128,763.549552
0.318179,128,764.673618
-1.823405,128,765.77532
-2.242048,128,766.908856
-2.51428,128,767.943368
-0.520432,128,769.076914
-0.347565,128,770.226272
-0.565806,128,771.245767
-1.500187,128,772.325932
-1.921113,128,773.393061
-0.08564,128,774.520819
0.005421,128,775.578746
-0.387992,128,776.691017
-0.179694,128,777.800418
-0.472216,128,778.858098
-0.725906,128,779.893611
-0.977494,128,780.978055
-9.381901,128,782.093861
-0.153716,128,783.210273
-4.356498,128,784.238068
1.910249,128,785.435558
0.071573,128,786.65584
-3.057158,128,787.803594
-0.981453,128,788.965195
-2.349171,128,790.09528
-0.091349,128,791.325872
-1.540982,128,792.375803
-1.612825,128,793.483783
-1.643818,128,794.554278
-2.072524,128,795.646219
-0.341023,128,796.745709
-2.573791,128,797.862228
-5.08057,128,798.978503
-1.840649,128,800.137937
-1.958173,128,801.251721
11.784806,128,802.537056
-1.416138,128,803.704077
-1.238011,128,804.903749
-1.174072,128,806.180205
-0.349194,128,807.475549
-0.822252,128,808.758515
-1.988921,128,810.024319
-5.714486,128,811.24138
-0.021885,128,812.423711
-5.528858,128,813.666584
-0.060925,128,814.95618
-3.245179,128,816.203475
-13.115728,128,817.425244
-5.226858,128,818.652915
8.278612,128,820.018856
-0.73536,128,821.487393
-5.17218,128,822.787223
0.378792,128,824.053097
0.432199,128,825.403296
-2.055844,128,826.726587
-2.19256,128,828.026144
-0.774927,128,829.067591
-0.179443,128,830.140513
-0.408015,128,831.231596
-0.898771,128,832.359925
-0.26562,128,833.586337
-0.049166,128,834.669329
0.319569,128,835.860365
0.85499,128,837.009942
-18.71129,128,838.156484
-1.843738,128,839.276487
-1.072825,128,840.444997
-3.583439,128,841.611791
-0.720267,128,842.826764
-0.666835,128,844.009281
0.073952,128,845.193754
-1.420448,128,846.259076
-1.166961,128,847.408329
-1.63103,128,848.560254
-2.445265,128,849.733857
0.563312,128,850.963487
-5.562173,128,852.062937
-1.821349,128,853.184905
4.473018,128,854.214282
-2.423615,128,855.342681
-2.717785,128,856.406733
-7.171679,128,857.457191
0.113214,128,858.593915
1.475683,128,859.678913
-27.667564,128,860.77388
-0.065207,128,861.86562
0.051949,128,863.072168
-0.526185,128,864.169482
0.137129,128,865.245904
-0.19079,128,866.387136
-0.666777,128,867.511601
-0.030758,128,868.609006
-0.084779,128,869.718175
-0.286179,128,870.77848
-1.59824,128,871.849559
-9.056884,128,873.029643
-1.510822,128,874.116896
-2.195351,128,875.21279
-1.219703,128,876.276272
-3.25032,128,877.355136
0.205171,128,878.436995
2.075583,128,879.465523
-0.401528,128,880.573499
-0.438767,128,881.674001
-2.096588,128,882.802485
0.223249,128,883.874108
0.898999,128,884.981286
0.633084,128,886.03933
-4.590866,128,887.124803
-3.016828,128,888.22128
2.37043,128,889.361609
-0.4163,128,890.543515
-0.139504,128,891.658365
0.300546,128,892.742011
0.053309,128,893.809481
-0.089209,128,894.824687
-1.20222,128,895.909945
1.118253,128,897.053783
0.969928,128,898.231485
-0.874943,128,899.277086
-0.611517,128,900.349804
-0.432211,128,901.429015
-0.553862,128,902.478317
0.108204,128,903.55259
0.655563,128,904.761874
-0.052607,128,905.793723
-1.537682,128,906.991633
-0.146654,128,908.146922
-0.674852,128,909.215106
-0.14054,128,910.255598
-3.5744,128,911.348734
2.721398,128,912.437323
-2.72142,128,913.523489
-1.489856,128,914.583235
-1.678555,128,915.688158
-3.766614,128,916.728915
-3.296805,128,917.815957
-0.153204,128,918.918062
-2.554666,128,920.002583
-4.477009,128,921.051561
-6.42821,128,922.177777
0.30635,128,923.271215
-0.120033,128,924.354738
-17.321783,128,925.400306
-0.939278,128,926.490097
-5.626297,128,927.610685
-0.103396,128,928.700192
-0.592285,128,929.788723
-0.173072,128,930.870877
-3.446844,128,931.92199
-30.191398,128,933.032532
-0.18938,128,934.056928
-0.396689,128,935.120188
0.022413,128,936.165457
-0.28936,128,937.309437
-0.524335,128,938.404733
2.921323,128,939.633485
-0.893501,128,940.653883
0.059068,128,941.756537
-9.140343,128,942.76588
2.674377,128,943.900911
-3.077679,128,944.990383
-1.780279,128,946.126606
-0.826883,128,947.167363
-0.194535,128,948.229798
-0.836465,128,949.261492
-9.180632,128,950.32041
-0.100992,128,951.390194
0.217218,128,952.437845
-0.328379,128,953.485571
0.197036,128,954.601226
-0.374241,128,955.798739
-0.137798,128,956.863245
-11.561993,128,957.999429
-3.605673,128,959.109656
-1.366681,128,960.175285
-0.424434,128,961.289029
-1.032791,128,962.381012
-1.927106,128,963.418938
-0.287556,128,964.511289
-0.091881,128,965.561229
-0.502805,128,966.601898
-0.436396,128,967.710514
-0.492242,128,968.784842
-0.622289,128,969.935912
-0.666964,128,971.010513
-0.883006,128,972.123112
0.108229,128,973.182256
-1.329204,128,974.268926
0.252324,128,975.324736
-0.805404,128,976.40752
0.047752,128,977.492938
-0.527591,128,978.685345
0.474474,128,979.757562
-1.104341,128,980.826563
-8.971213,128,981.913491
-3.849257,128,983.018733
-1.149219,128,984.139934
-0.536292,128,985.258411
4.66826,128,986.324759
0.063136,128,987.390153
-0.463377,128,988.460106
-0.243327,128,989.551117
-0.295,128,990.602285
-0.041566,128,991.658633
-0.311403,128,992.761993
-0.154073,128,993.831845
-1.119326,128,994.967071
-1.334231,128,995.965123
-1.395267,128,997.030663
-1.05169,128,998.049986
-0.587162,128,999.16308
-3.508079,128,1000.196034
-0.624211,128,1001.298517
-0.974019,128,1002.37688
-2.5023,128,1003.615567
-7.474546,128,1004.738921
-2.384657,128,1005.83183
-0.056428,128,1006.917478
1.981007,128,1008.058939
-28.646398,128,1009.099188
-0.966968,128,1010.132382
-1.552709,128,1011.182345
-1.750081,128,1012.252799
0.021417,128,1013.28091
-5.086456,128,1014.414051
-1.410921,128,1015.516283
-0.018164,128,1016.654973
11.056248,128,1017.715052
-9.834725,128,1018.813011
-8.094549,128,1019.890183
-0.673503,128,1020.98244
-1.445808,128,1022.06539
-0.08098,128,1023.13225
2.170566,128,1024.197884
-6.527196,128,1025.291043
-3.093489,128,1026.342478
0.01275,128,1027.430155
-0.641293,128,1028.511913
-4.396668,128,1029.55859
-0.096727,128,1030.588537
-0.090649,128,1031.670106
10.16262,128,1032.761266
-0.702787,128,1033.835704
2.326526,128,1034.88749
0.052649,128,1035.98285
-0.243224,128,1037.141005
-0.005181,128,1038.282851
-12.920227,128,1039.413873
0.452043,128,1040.50784
-2.722253,128,1041.621201
-5.231906,128,1042.73375
0.096888,128,1043.78247
-2.319655,128,1044.846006
-1.433329,128,1045.862434
0.424523,128,1046.945169
0.205612,128,1048.029574
-8.044145,128,1049.10474
-1.518493,128,1050.18856
-1.324776,128,1051.237868
-1.715695,128,1052.314606
-0.90523,128,1053.371516
-1.188167,128,1054.601182
-1.055515,128,1055.632817
-0.193536,128,1056.649781
10.124739,128,1057.821287
-1.265263,128,1059.045961
-0.17326,128,1060.105565
-0.060522,128,1061.192868
-0.079443,128,1062.259593
-0.072448,128,1063.330493
-0.641037,128,1064.45944
-0.548541,128,1065.691348
0.168992,128,1066.76193
-0.584304,128,1067.906204
-0.058556,128,1068.963642
-2.346358,128,1070.037446
1.388069,128,1071.108719
-0.191052,128,1072.18374
-1.443151,128,1073.344879
-3.835701,128,1074.433169
-4.040752,128,1075.519492
-1.66611,128,1076.530459
-0.185797,128,1077.611692
0.027538,128,1078.692664
-1.527099,128,1079.803333
2.724928,128,1080.842738
0.598004,128,1081.909609
-0.099489,128,1083.024798
-0.070329,128,1084.110497
-0.042245,128,1085.168854
-0.267675,128,1086.224816
-3.791624,128,1087.354188
-0.750837,128,1088.447128
0.661894,128,1089.559
0.102389,128,1090.681764
-0.357127,128,1091.945286
-0.275549,128,1093.186134
-17.872605,128,1094.525822
-1.476977,128,1095.705361
-0.24943,128,1096.997126
-0.191281,128,1098.208179
-0.258931,128,1099.377624
-0.029729,128,1100.492203
-0.109653,128,1101.552588
4.236221,128,1102.734936
-0.590869,128,1103.81776
0.102047,128,1104.921782
-0.280166,128,1106.018639
-0.175195,128,1107.096465
-1.274815,128,1108.176832
-1.342856,128,1109.327454
-0.216514,128,1110.387262
-2.077446,128,1111.452549
1.978716,128,1112.504509
-4.459414,128,1113.627445
2.380574,128,1114.914376
-3.057907,128,1116.127927
-1.805336,128,1117.273319
-0.897803,128,1118.309006
-0.090107,128,1119.340169
-1.035608,128,1120.446647
-0.244064,128,1121.614705
-0.939346,128,1122.772744
-3.351037,128,1123.981229
1.069255,128,1125.148066
-13.920292,128,1126.46924
-2.646648,128,1127.483411
-2.631255,128,1128.598181
0.346882,128,1129.670726
0.493724,128,1130.73199
-0.061221,128,1131.793108
-1.473058,128,1132.871073
-0.690416,128,1134.01443
