#{"t_start": 1720107951.6814947, "env_id": "None"}
r,l,t
-0.35468,128,259.876562
-0.489113,128,260.882563
-0.089964,128,262.022585
-1.785831,128,263.046563
4.770563,128,264.204819
-4.196276,128,265.377802
-1.256992,128,266.447462
-0.13443,128,267.549618
-1.08218,128,268.645447
-3.996874,128,269.750226
-1.144192,128,270.927876
-3.111114,128,272.238404
-10.384623,128,273.600087
0.526118,128,274.720687
0.211662,128,275.838153
-14.295351,128,276.769707
-3.390621,128,277.76347
-3.048923,128,278.742799
-12.247831,128,279.774482
-4.039398,128,280.820302
-0.113196,128,281.815697
-0.054001,128,282.775604
1.488908,128,283.768099
0.365064,128,284.762295
-0.99598,128,285.643544
-3.401697,128,286.631621
-14.658887,128,287.661675
0.662757,128,288.677755
-0.111587,128,289.66977
-1.494928,128,290.68634
-1.311805,128,291.753926
-0.192786,128,292.750142
-0.108733,128,293.756836
-0.029169,128,294.709957
-2.513671,128,295.917691
-0.849949,128,296.86787
2.437514,128,297.883269
-0.636161,128,298.8525
-1.372157,128,299.867665
-0.120616,128,300.748637
-0.237639,128,301.77399
-0.113214,128,302.709301
-2.373569,128,303.68637
-0.954592,128,304.611765
-2.426071,128,305.542506
-0.487071,128,306.601253
-38.51643,128,307.59486
-1.527568,128,308.624841
-1.0381,128,309.731752
-2.354814,128,311.017667
-0.130417,128,311.980288
-0.12705,128,312.962169
-0.196531,128,313.904931
-1.537018,128,314.923481
-4.323694,128,315.960133
-20.027935,128,317.013383
-4.245806,128,318.019707
-3.296158,128,319.039371
-0.595052,128,320.107861
-0.117279,128,321.028069
-1.39079,128,322.040757
-3.98136,128,323.111202
-0.920243,128,324.108312
-0.730984,128,325.084694
-3.433814,128,326.059452
-2.068224,128,327.044472
-0.365133,128,328.046987
-0.271827,128,329.102154
-0.762197,128,330.12434
-0.898294,128,331.067292
-2.277291,128,332.118468
-1.921696,128,333.306369
-0.996885,128,334.459417
-5.252672,128,335.84471
-1.736251,128,336.900394
-0.088057,128,337.944241
-1.06023,128,339.088636
-18.458377,128,340.135357
0.544103,128,341.21471
-0.375991,128,342.233387
-0.348448,128,343.390125
-9.003581,128,344.443894
-0.134207,128,345.535035
-0.344975,128,346.665581
0.987921,128,347.907308
-0.615805,128,348.908773
0.140296,128,350.079315
-4.07108,128,351.129282
-0.699946,128,352.205478
-2.832213,128,353.289473
-0.359664,128,354.393089
-0.145551,128,355.46776
-0.264263,128,356.577037
-0.165886,128,357.582955
-4.203212,128,358.669397
-1.650861,128,359.704086
-1.052443,128,360.937689
-1.272259,128,362.054062
-3.104876,128,363.140372
-1.063534,128,364.148457
0.338853,128,365.238982
7.028639,128,366.421356
-0.067739,128,367.483019
-4.430372,128,368.590749
-10.14018,128,369.697739
1.537383,128,370.762853
-0.018491,128,371.970195
-11.313016,128,373.10655
-20.837718,128,374.231392
-1.28,128,375.299857
-0.21174,128,376.39373
-0.467311,128,377.482582
-0.112452,128,378.531091
-0.484686,128,379.594537
0.373993,128,380.648037
-17.143578,128,381.726117
-0.287446,128,382.902562
-0.754791,128,384.02364
-3.010058,128,385.289078
-0.666517,128,386.441647
-0.559231,128,387.567532
3.224073,128,388.802533
-0.194116,128,389.924726
-0.299909,128,390.900288
-0.201349,128,391.983352
-0.261165,128,392.977618
-0.255981,128,394.120826
0.06247,128,395.21989
-1.166588,128,396.277282
-11.834773,128,397.386021
-1.997077,128,398.531119
0.592823,128,399.561406
-0.864152,128,400.695827
0.95219,128,401.833893
0.376888,128,402.915235
-1.489969,128,404.084021
-2.816671,128,405.190419
-1.93679,128,406.263624
-3.776229,128,407.391745
-2.063048,128,408.515337
-1.23532,128,409.719205
-0.196587,128,410.720184
-0.793335,128,411.847509
-0.174804,128,412.91604
-0.160106,128,414.014431
-4.240637,128,415.063789
0.777962,128,416.154031
-12.090801,128,417.293344
-0.145163,128,418.39654
-0.487698,128,419.50381
-0.575923,128,420.604484
-0.354829,128,421.674388
-0.274437,128,422.811145
0.342426,128,423.948155
-0.197405,128,425.117148
-0.134651,128,426.412845
-4.542246,128,427.736423
-1.936591,128,428.850931
-0.31318,128,430.088286
-0.924156,128,431.19796
-0.946701,128,432.31145
-5.676989,128,433.421871
-0.575292,128,434.583074
-0.019958,128,435.625706
10.73779,128,436.790913
5.001257,128,437.788431
-11.553449,128,438.947329
-0.534411,128,440.146889
-3.775137,128,441.184498
2.71036,128,442.204495
-4.622188,128,443.344987
-1.295482,128,444.327146
-1.300947,128,445.388535
-1.316905,128,446.30807
-1.265697,128,447.370434
-1.54111,128,448.406123
-3.284044,128,449.520291
0.019403,128,450.595185
-0.212764,128,451.664152
-1.83021,128,452.673785
2.977095,128,453.84165
-0.506013,128,454.849468
-2.085438,128,455.842885
3.000373,128,456.860824
-3.722256,128,457.953433
-1.880986,128,458.894369
-1.913826,128,459.882304
-5.56581,128,460.914274
-2.170334,128,461.861816
1.683926,128,462.842021
-0.048564,128,463.819822
-0.175047,128,464.845486
-0.20342,128,465.767521
0.019325,128,466.858453
-2.456732,128,467.933154
-1.600126,128,468.954324
-2.207179,128,469.987607
-1.526869,128,470.985819
-1.54412,128,471.968606
-2.013291,128,472.865908
-1.225661,128,473.898881
-1.417655,128,475.018329
1.564539,128,476.169482
-0.643665,128,477.075245
-2.056839,128,478.09866
-3.33015,128,479.146932
-8.0679,128,480.15234
-0.539119,128,481.246943
0.491792,128,482.25706
-2.945072,128,483.265207
-4.895148,128,484.219554
-0.158978,128,485.28388
1.300793,128,486.364556
-0.229841,128,487.365683
-0.166352,128,488.313684
-0.217944,128,489.325355
-0.184307,128,490.359387
-1.280311,128,491.454279
-1.205207,128,492.491518
-2.374047,128,493.563599
-4.067488,128,494.645044
-5.730575,128,495.673441
-0.753226,128,496.702988
-1.704604,128,497.719509
10.815508,128,498.677827
-0.453006,128,499.728151
-0.043336,128,500.708623
-0.036609,128,501.706391
-0.116433,128,502.793608
-0.009465,128,503.909276
-0.391423,128,505.004861
-1.37941,128,505.979626
-0.870119,128,507.072129
-17.980547,128,508.280463
0.795941,128,509.499327
-11.831968,128,510.682682
7.053105,128,511.74494
-2.817326,128,512.757367
-11.952184,128,513.837389
-0.07913,128,514.859105
-0.05577,128,515.842558
-0.086858,128,516.891525
-0.116109,128,517.888817
-0.145808,128,519.036
1.24332,128,520.269097
-0.177132,128,521.261903
-0.154855,128,522.390277
-0.330777,128,523.40468
-0.116421,128,524.522855
-1.519962,128,525.606966
-1.438662,128,526.681908
-0.809917,128,527.765392
1.655899,128,528.848338
-6.92895,128,530.038006
-1.10601,128,531.142217
-0.327433,128,532.116442
-0.530533,128,533.268971
-0.592616,128,534.364628
-0.037829,128,535.51457
-1.800258,128,536.569665
-0.269531,128,537.753648
0.629853,128,538.921628
-0.796785,128,540.063408
-5.633735,128,541.174433
-0.283291,128,542.229104
-0.230457,128,543.325927
-0.1749,128,544.38236
0.465394,128,545.533098
-0.938364,128,546.693022
-2.842035,128,547.831342
-1.893024,128,549.07845
0.03829,128,550.112895
1.073113,128,551.41517
-0.152471,128,552.439774
-0.526023,128,553.524811
-0.132311,128,554.783613
-0.135727,128,555.906508
-2.072044,128,556.85973
-2.351315,128,557.986048
-3.989295,128,559.056073
0.032524,128,560.238531
2.98708,128,561.236866
-0.665752,128,562.247949
-0.091606,128,563.253503
-0.246552,128,564.285806
-0.101253,128,565.304615
0.827139,128,566.377421
-3.678482,128,567.34295
-0.656283,128,568.323692
-0.373105,128,569.429473
-2.075455,128,570.436772
0.075784,128,571.390371
-0.360626,128,572.357146
-1.146734,128,573.409118
-0.732267,128,574.430246
-0.7334,128,575.505603
0.058588,128,576.4609
-0.114504,128,577.511371
-0.180829,128,578.501895
-0.033028,128,579.636646
-1.556086,128,580.659675
-6.759939,128,581.856375
-0.654253,128,582.960545
-0.152375,128,584.28705
-1.08638,128,585.401202
0.169651,128,586.670471
-0.779567,128,587.702295
0.06246,128,588.772087
0.63531,128,589.752691
0.442935,128,590.810988
-8.31769,128,591.907506
-0.186627,128,593.026778
-3.630522,128,594.121359
-0.098699,128,595.230425
-0.016574,15,595.604604
-0.144845,128,596.604239
-0.008133,128,597.602913
-0.146314,128,598.588615
-0.324146,128,599.770115
-0.968478,128,600.882974
-1.095263,128,601.971779
-1.596206,128,603.266843
-0.649467,128,604.305427
-1.132187,128,605.226583
-0.355707,128,606.26096
-2.808867,128,607.614452
-3.83497,128,608.828013
3.784333,128,609.933001
-0.595704,128,611.040237
-0.888524,128,612.082857
-7.901968,128,613.171785
-2.49085,128,614.222414
-0.05517,128,615.28499
-2.884807,128,616.389861
-1.362225,128,617.610329
1.69485,128,618.853206
-1.586809,128,619.923048
-7.63374,128,620.981723
-2.545779,128,622.117228
0.410264,128,623.140778
-5.078781,128,624.202696
-0.134445,128,625.297534
0.356289,128,626.354029
0.111258,128,627.518793
-5.040548,128,628.650274
-2.840619,128,629.727343
-7.867188,128,630.860678
-1.079469,128,631.981249
4.437155,128,633.199298
-1.793822,128,634.409246
-8.979603,128,635.551732
-5.493485,128,636.693158
-0.046905,128,637.87954
-1.68095,128,639.13151
-1.009842,128,640.395287
-0.073897,128,641.439048
-11.825117,128,642.464317
-0.12551,128,643.671307
-1.634227,128,644.920954
-3.157547,128,646.262138
-1.121349,128,647.296586
-1.326963,128,648.60308
-1.062057,128,649.662688
-0.014391,128,650.786856
-0.175758,128,651.966136
-0.091135,128,653.304168
0.068205,128,654.553255
-5.654577,128,655.605926
-3.190728,128,656.664039
-2.389889,128,657.795804
-0.362844,128,658.967983
3.497587,128,660.122378
-0.04476,128,661.295451
-10.822154,128,662.481645
-6.469948,128,663.658926
-5.247041,128,664.997447
10.342801,128,666.269377
-1.396218,128,667.390909
-0.73499,128,668.576267
-0.174248,128,669.780229
-0.803403,128,670.921144
-2.275232,128,672.161335
0.106199,128,673.384594
-0.687631,128,674.563678
-0.359742,128,675.92389
-0.851168,128,676.978608
-0.496561,128,678.326241
1.133368,128,679.618327
-32.256759,128,680.831551
-18.308005,128,682.008322
-1.452814,128,683.308565
-7.687409,128,684.357364
0.935475,128,685.529967
-0.179416,128,686.673492
-0.507576,128,687.959174
0.237203,128,689.078488
-0.957244,128,690.17797
2.152458,128,691.223042
-1.356707,128,692.473836
-0.068924,128,693.572692
-2.466095,128,694.644411
-0.163458,128,695.871094
-0.143694,128,697.066536
-0.873972,128,698.177698
0.396146,128,699.264521
-0.393804,128,700.325201
-5.760272,128,701.328974
-0.217375,128,702.364645
-1.047651,128,703.375143
-0.206407,128,704.399676
0.724408,128,705.49927
-0.260877,128,706.532027
-0.922826,128,707.677574
4.987127,128,708.737288
-2.261332,128,709.784102
-0.601318,128,710.79583
-0.091908,128,711.869486
0.021428,70,712.56038
-0.049733,128,713.556721
-0.179,128,714.592231
-1.880567,128,715.675152
-0.580787,128,716.671137
-2.230289,128,717.807958
-1.601176,128,718.898214
-2.78983,128,719.92051
-0.462826,128,721.060281
0.217122,128,722.028185
-0.057083,128,723.205501
-0.642628,128,724.238795
-0.182856,128,725.334225
-0.194674,128,726.374131
-0.091311,128,727.515256
-7.915961,128,728.587724
-0.70007,128,729.632305
0.617157,128,730.87646
-0.288738,128,731.906824
-5.278892,128,732.907549
-2.589039,128,733.943968
-0.847186,128,734.922985
-1.610068,128,735.952468
-1.247078,128,736.952655
-1.933968,128,737.964594
-1.374338,128,738.910209
-1.384163,128,739.954806
-0.4258,128,741.000499
-0.013483,128,742.039001
0.157402,128,743.016824
-0.339902,128,744.056078
-0.326422,128,745.088006
10.983307,128,746.112821
-1.250174,128,747.18108
1.37847,128,748.282353
-0.94925,128,749.391324
-0.386112,128,750.365848
-0.068187,128,751.392901
-0.850984,128,752.487239
0.099732,128,753.52649
-0.266579,128,754.511664
-3.383282,128,755.530914
-0.058859,128,756.634641
-0.177196,128,757.691064
-0.140906,128,758.716576
-1.803951,128,759.827151
-0.43962,128,760.849457
-3.716023,128,761.963877
-0.253293,128,763.095501
-0.190383,128,764.210564
-0.244633,128,765.267604
-0.118031,128,766.430346
0.463088,128,767.526561
0.353566,128,768.636776
-1.120641,128,769.723623
-1.501953,128,770.90452
0.336048,128,771.994979
-2.188975,128,773.124825
0.159145,128,774.086388
-1.327823,128,775.216472
-0.180587,128,776.280992
-0.050991,128,777.393523
-0.48465,128,778.48244
-0.078021,128,779.56446
-0.330954,128,780.672063
0.297101,128,781.750911
-6.673348,128,782.756272
6.065168,128,783.854169
-0.916323,128,784.870698
-1.846272,128,785.921313
-13.514006,128,786.966098
-1.654349,128,788.001328
-0.698859,128,789.146996
2.029438,128,790.180809
-13.894041,128,791.240587
-14.200704,128,792.457361
-0.71461,128,793.648176
-0.683474,128,794.649206
-2.151135,128,795.783799
-1.040402,128,796.771841
-1.344483,128,797.84155
0.193506,128,798.858479
-0.204519,128,799.910081
-0.377219,128,800.935197
-0.143715,128,802.094708
-0.061535,128,803.172123
0.040034,128,804.253545
-0.053175,128,805.383448
-0.083645,128,806.475584
-0.144427,128,807.592024
-0.173584,128,808.690049
-13.530164,128,809.829407
-0.137664,128,810.960173
-0.572894,128,811.954126
-15.638861,128,813.007008
-0.409284,128,813.984708
-0.34496,128,815.063437
-1.425656,128,816.17157
-0.841359,128,817.288739
-15.438394,128,818.422244
-0.007468,128,819.504225
-0.09719,128,820.535624
-1.277129,128,821.66341
-2.892951,128,822.713424
-0.164986,128,823.82846
-12.588144,128,824.880378
-1.508343,128,825.906197
-0.163958,128,826.926811
-0.374298,128,827.963726
-2.156292,128,829.022605
-0.526495,128,829.962901
-0.542057,128,830.974848
2.430156,128,832.002229
-12.45663,128,833.135193
-0.216153,128,834.12703
0.179826,128,835.22673
-0.078193,128,836.178033
-0.595132,128,837.274486
-3.431412,128,838.422497
-0.736512,128,839.514954
-0.814947,128,840.558648
2.021848,128,841.610245
-2.343044,128,842.871447
-0.163625,128,843.903195
-0.064958,128,844.923736
-0.126556,128,845.963077
-0.649879,128,846.969809
-0.158128,128,848.003799
-1.935194,128,848.995907
1.157399,128,850.107595
-2.121599,128,851.161466
-1.137245,128,852.171074
0.47625,128,853.221719
-0.133299,128,854.273646
-1.184198,128,855.290021
-1.474313,128,856.301703
-0.094038,128,857.329695
-0.790591,128,858.36482
-0.514658,128,859.421155
0.045232,128,860.43067
-0.734809,128,861.538548
1.138481,128,862.558214
-0.027548,128,863.660008
0.010479,128,864.689601
0.04211,128,865.749393
0.099258,128,866.725144
-1.638346,128,867.717453
-1.173431,128,868.800898
-0.045758,128,869.819705
-2.266969,128,870.861624
-1.376246,128,871.862682
-0.198019,128,872.934606
-0.223009,128,873.972179
-5.577237,128,875.077513
-0.074864,128,876.054131
0.349436,128,877.191849
-0.135503,128,878.245381
-1.145596,128,879.299324
-0.730053,128,880.388712
0.199261,128,881.496542
-0.714244,128,882.477923
-1.163185,128,883.483064
-0.909124,128,884.440124
-7.760733,128,885.509331
-2.494093,128,886.560792
-8.106911,128,887.636537
-0.80029,128,888.648223
-1.828388,128,889.677692
-1.83863,128,890.709292
-0.676686,128,891.801162
-0.830557,128,892.766677
-1.384825,128,893.761699
-1.160267,128,894.746043
8.944454,128,895.746259
-1.734077,128,896.783902
-8.897893,128,897.752319
-2.649818,128,898.796261
9.96994,128,899.835992
0.463522,128,900.872218
-2.239565,128,901.974997
-0.024381,128,903.217137
0.023355,128,904.252584
-3.094737,128,905.329512
-0.262813,128,906.36
0.053597,128,907.412155
-0.12889,128,908.522959
0.043782,128,909.579501
-1.04094,128,910.623198
-0.421696,128,911.678524
-0.458159,128,912.762556
0.846849,128,913.882686
-0.071297,128,914.883827
-0.010246,128,915.990501
-0.193855,128,917.012265
-1.055369,128,918.188454
-0.674995,128,919.279504
0.030188,128,920.396202
-0.021264,128,921.456401
-0.533817,128,922.50363
-0.193976,128,923.563437
-18.594276,128,924.567396
-0.507243,128,925.593145
-0.128263,128,926.601017
-8.962385,128,927.856939
-1.77797,128,928.847721
-0.024733,128,929.87347
-1.710569,128,930.836126
-3.992659,128,932.005577
-0.289139,128,932.978861
-2.923966,128,934.065612
0.143315,128,935.067865
0.127914,128,936.126729
-0.818195,128,937.140585
-2.878215,128,938.194495
-0.046897,128,939.20472
-2.294808,128,940.242571
-0.217898,128,941.293062
1.719792,128,942.43047
-18.001354,128,943.55963
-5.681276,128,944.661539
-0.740897,128,945.723492
-0.282603,128,946.795232
-0.468204,128,947.817944
-0.643618,128,948.870993
-1.604137,128,949.933725
0.587681,128,950.92021
-0.317318,128,951.90404
-0.248375,128,952.843313
-0.714078,128,953.869653
3.977333,128,954.990714
-1.730663,128,956.123447
-0.495212,128,957.175004
0.309159,128,958.219077
-71.796601,128,959.225307
-2.073271,128,960.24834
-3.330246,128,961.242896
-1.102157,128,962.300982
-0.227059,128,963.328551
-0.303831,128,964.39504
-1.809609,128,965.406974
-2.885539,128,966.441895
-5.567604,128,967.515582
-0.114986,128,968.52586
3.209995,128,969.552239
-3.063334,128,970.551815
-2.429717,128,971.617637
-0.397347,128,972.654678
-0.293035,128,973.729291
-0.300988,128,974.713531
-0.160021,128,975.794407
-1.965567,128,976.852699
-2.596291,128,977.879606
-1.533,128,978.933213
-0.385352,128,979.987092
-1.873493,128,981.028994
-15.495341,128,982.116037
-11.665294,128,983.084574
-0.382889,128,984.208196
-1.053459,128,985.184035
0.140295,128,986.142501
-0.154827,128,987.173064
0.001413,128,988.15235
-1.365788,128,989.2444
-1.56734,128,990.313154
-0.635389,128,991.369785
-2.560549,128,992.356573
-1.803195,128,993.343991
-9.663955,128,994.281258
6.744882,128,995.342587
-1.70582,128,996.368961
-7.995654,128,997.396323
-1.1525,128,998.482192
-4.929823,128,999.455337
0.081086,128,1000.574634
-0.518845,128,1001.589409
-0.47705,128,1002.673949
0.202678,128,1003.733133
-0.264514,128,1004.83742
-0.29162,128,1005.884736
-0.278905,128,1006.962861
-1.650556,128,1007.965654
-3.50384,128,1009.009908
-0.648568,128,1010.062325
-0.225029,128,1011.149686
-2.861968,128,1012.14433
-0.336182,128,1013.222984
-21.485415,128,1014.285498
8.207751,128,1015.336232
-2.395366,128,1016.340517
1.321959,128,1017.425966
-0.229125,128,1018.390804
-0.513187,128,1019.432854
1.018327,128,1020.526615
-19.278713,128,1021.751242
-3.652763,128,1022.790102
-8.638975,128,1023.855941
-17.27968,128,1024.892597
-3.714208,128,1025.990006
-1.853622,128,1027.037285
-1.54498,128,1028.01235
0.742766,128,1029.048991
0.357132,128,1030.110682
0.026451,128,1031.187541
-0.709372,128,1032.216566
-0.140943,128,1033.286702
-5.765368,128,1034.320762
-12.431289,128,1035.400598
7.073484,128,1036.418906
-1.029519,128,1037.490342
-0.54679,128,1038.492987
-0.620338,128,1039.575108
-1.617611,128,1040.640954
-0.344602,128,1041.708827
-0.618562,128,1042.776788
-0.04007,128,1043.822432
-0.222036,128,1044.889642
0.330906,128,1045.965481
0.02799,128,1046.94726
-0.531927,128,1048.009741
-1.52769,128,1048.931101
-3.167691,128,1050.010349
-0.28167,128,1051.086663
-2.195643,128,1052.083246
-1.592388,128,1053.131299
-0.171031,128,1054.124439
-0.797541,128,1055.164078
-0.007945,128,1056.151855
-0.433754,128,1057.193609
0.073629,128,1058.239726
-2.906086,128,1059.328014
-0.122285,128,1060.328879
-0.344667,128,1061.393461
-1.537956,128,1062.411545
-7.214292,128,1063.532042
-0.062682,128,1064.578209
-0.091771,128,1065.603654
-0.401368,128,1066.571273
-2.063202,128,1067.563569
-0.522908,128,1068.608815
-1.26973,128,1069.561077
-0.13018,128,1070.625095
-10.167099,128,1071.663784
-1.975635,128,1072.729042
-1.508325,128,1073.681384
-7.007766,128,1074.786662
-0.507744,128,1075.831103
-0.807911,128,1076.950938
-0.537,128,1077.942982
1.159222,128,1079.084218
-2.072056,128,1080.081756
