#{"t_start": 1720019115.5536294, "env_id": "None"}
r,l,t
-0.202391,128,346.850561
-2.428227,128,347.795501
-0.670302,128,348.773437
-0.717415,128,349.813399
-0.016167,128,350.935569
-0.309073,128,352.216435
-1.770288,128,353.327625
-0.2055,128,354.42154
-3.086286,128,355.466238
-1.120865,128,356.568975
-2.02141,128,357.626438
-1.099629,128,358.631217
-2.014598,128,359.586853
-1.449239,128,360.587558
-0.673741,128,361.596795
-1.419739,128,362.616745
-1.601345,128,363.533617
-1.058186,128,364.601575
-0.488125,128,365.59637
-1.399935,128,366.719091
-2.092316,128,367.733217
-1.133759,128,368.644203
-0.183557,128,369.625383
-0.840796,128,370.605284
-0.872473,128,371.572517
-1.520786,128,372.593029
-0.493105,128,373.55429
-0.366937,128,374.508858
-0.392918,128,375.441882
-2.146922,128,376.40334
-3.229639,128,377.389398
-0.888113,128,378.420828
-1.500194,128,379.39647
-3.886396,128,380.420159
-0.851838,128,381.368126
-1.211472,128,382.388647
-1.22845,128,383.368484
-0.831743,128,384.34873
-2.449938,128,385.267807
-1.142406,128,386.165008
-0.563384,128,387.141075
-0.993653,128,388.061748
-0.88486,128,389.113716
-1.001535,128,390.418703
-0.936041,128,391.43688
-2.746112,128,392.398361
-0.821195,128,393.362605
-0.087369,128,394.336511
-0.362515,128,395.395031
-0.074733,128,396.386529
-1.103523,128,397.489095
-1.956259,128,398.530739
-0.102282,128,399.578768
-0.119537,128,400.587143
-0.134263,128,401.629433
-0.461312,128,402.683639
-1.605208,128,403.684875
-1.947163,128,404.756566
-2.502174,128,405.710629
-1.171627,128,406.847056
-1.65778,128,407.917061
-2.138495,128,408.98712
-0.430669,128,410.111391
-0.196686,128,411.159942
-0.290764,128,412.122824
-0.31367,128,413.1722
-1.695774,128,414.18366
-0.824957,128,415.222961
-1.771378,128,416.232115
-0.703243,128,417.205292
-0.296175,128,418.212804
-2.238184,128,419.178009
-1.390682,128,420.119837
-0.703513,128,421.023053
-0.174178,128,422.039582
-0.212474,128,423.012576
-0.175156,128,423.990378
-1.174636,128,424.915488
-0.66649,128,425.836
-0.090025,128,426.854558
-0.087341,128,427.853305
-2.167022,128,428.833555
-1.190486,128,429.845076
-1.076402,128,430.866456
-1.164586,128,431.791064
-1.206157,128,432.788395
-0.091453,128,433.825045
-3.640375,128,434.78016
0.090395,128,435.921566
0.011111,128,436.912145
-0.387481,128,438.033225
-0.855018,128,438.943926
-2.420174,128,439.950926
-2.401684,128,440.912732
-1.58891,128,441.966284
-1.618496,128,442.910295
-1.82708,128,444.066286
-3.011189,128,445.151777
-0.488273,128,446.12366
-0.607257,128,447.150689
-1.626415,128,448.167718
-0.705301,128,449.169155
-0.942619,128,450.061976
-0.853634,128,451.083227
-3.616407,128,452.047441
-1.260554,128,453.039988
-0.292715,128,454.112884
-0.135674,128,455.127156
-0.244764,128,456.083939
-0.215744,128,457.125554
-0.80561,128,458.106874
-0.056418,128,459.086172
-0.047773,128,460.089491
-0.067558,128,461.092736
-0.653151,128,462.128262
-0.147112,128,463.097378
-0.795273,128,464.090922
-0.98463,128,465.036484
-1.781605,128,466.117841
-0.353957,128,467.090929
-0.695582,128,468.036984
-0.222731,128,469.056961
-0.215615,128,470.022573
-1.230196,128,471.037486
-0.969375,128,471.950175
-0.448534,128,473.142452
-1.459786,128,474.169565
-0.366157,128,475.187103
-0.27903,128,476.122046
-1.048357,128,477.133693
-2.083079,128,478.15891
-0.756733,128,479.105813
-0.689776,128,480.149559
-0.52232,128,481.103527
-0.742399,128,482.039673
-1.825965,128,483.023294
-0.704167,128,483.952967
-0.882164,128,484.985992
-0.821263,128,486.020049
-2.639462,128,486.915526
-0.77822,128,487.896486
-0.619471,128,488.860519
-0.600557,128,489.746812
-0.766533,128,490.718009
-1.229404,128,491.613727
-1.002535,128,492.614399
-1.063721,128,493.594723
-0.039718,128,494.712081
-0.070869,128,495.675297
-0.694085,128,496.627075
-1.432411,128,497.626917
-0.77256,128,498.589705
-0.824165,128,499.56854
-1.774208,128,500.529142
-0.348949,128,501.542067
-0.74135,128,502.485748
-0.540253,128,503.635477
-2.135045,128,504.585345
-0.023718,128,505.652847
-1.891867,128,506.657485
-1.081894,128,507.60218
-2.572922,128,508.668367
-1.798703,128,509.615688
-0.583605,128,510.582937
-2.15484,128,511.56111
-1.610797,128,512.518806
-0.172868,128,513.473129
-0.678322,128,514.511503
-1.509338,128,515.508069
-1.149299,128,516.553614
-1.181336,128,517.603125
-1.965155,128,518.61504
-2.368645,128,519.604474
-1.60139,128,520.482173
-1.771643,128,521.547462
-1.51835,128,522.562387
-1.77831,128,523.592516
-1.790279,128,524.68043
-1.275929,128,525.680723
-3.116905,128,526.6744
-1.271207,128,527.687801
-3.841896,128,528.6783
-0.087186,128,529.728539
-2.179974,128,530.741545
-1.938631,128,531.706079
-0.381528,128,532.828714
-0.546853,128,533.898233
-0.758253,128,534.983334
-1.259965,128,536.050026
-0.304692,128,537.217081
-0.475818,128,538.446123
-1.867807,128,539.4984
-0.362144,128,540.542892
-3.103144,128,541.595406
-0.917162,128,542.654714
-1.200091,128,543.641826
-1.215029,128,544.627345
-1.386267,128,545.693495
-2.097306,128,546.782697
-2.534783,128,547.872193
-4.42908,128,549.164069
-1.984402,128,550.206285
-0.862505,128,551.314753
-0.924504,128,552.334596
-0.768369,128,553.286137
-0.650691,128,554.293692
-0.805203,128,555.260044
-0.303305,128,556.373224
-4.160056,128,557.449198
-1.412863,128,558.578099
-2.02214,128,559.648319
-0.216183,128,560.721573
-1.086072,128,561.760115
-1.061139,128,562.845411
-2.526743,128,563.845873
-0.818374,128,565.102327
-2.073732,128,566.145353
-0.979564,128,567.152947
-1.31418,128,568.169078
-1.765584,128,569.158295
-2.115717,128,570.138122
-0.933705,128,571.074114
-0.748077,128,572.010138
-1.417355,128,572.962695
-2.78981,128,573.955192
-1.09434,128,574.908029
-0.146955,128,575.988303
-0.08898,128,576.90744
-1.465729,128,577.944242
-1.4899,128,579.013734
-1.113014,128,579.999952
-1.179531,128,581.034515
-1.277009,128,582.007407
-2.141725,128,582.98456
-2.1643,128,583.967095
-2.357173,128,584.970703
-0.080333,128,585.970157
-0.762546,128,587.029397
-1.745299,128,588.034113
-2.402898,128,589.049442
-0.768886,128,590.008619
-0.074542,128,590.994974
-1.311873,128,592.021792
-0.149799,128,593.195487
-2.254254,128,594.177024
-2.889459,128,595.130621
-4.705965,128,596.11566
-1.51384,128,597.107207
-1.085494,128,598.076763
-0.959319,128,599.046483
-2.261419,128,599.994206
-2.791445,128,600.94136
-1.247183,128,601.874614
0.016557,128,602.8993
-1.921403,128,603.857033
-0.633335,128,604.876632
-1.91362,128,605.831701
-2.186511,128,606.829713
-0.447524,128,607.755925
-1.43043,128,608.67612
-1.057888,128,609.647266
0.036633,128,610.578245
-0.704395,128,611.533806
-0.869794,128,612.578951
-0.897076,128,613.675249
-1.26227,128,614.643137
-0.490823,128,615.713654
-0.184481,128,616.636238
-0.454939,128,617.693544
-3.029459,128,618.678353
-0.768586,128,619.680992
-0.69499,128,620.662101
-2.201386,128,621.668381
-0.387338,128,622.633873
-0.096686,128,623.622881
-0.156058,128,624.62735
-1.081365,128,625.563434
-1.457628,128,626.554372
-1.207424,128,627.519548
-1.082177,128,628.485603
-1.688591,128,629.370426
-0.727643,128,630.335439
-0.198616,128,631.338243
-2.092679,128,632.352391
-0.271039,128,633.323901
-0.177872,128,634.22599
-1.675009,128,635.296777
-1.575874,128,636.241974
-1.08734,128,637.216899
-1.933969,128,638.216973
-2.126707,128,639.248248
-2.962954,128,640.230047
-2.353145,128,641.229631
-3.318603,128,642.281856
-0.329314,128,643.268518
-0.924569,128,644.278259
-0.580095,128,645.218771
-3.136632,128,646.192221
-1.628543,128,647.114325
-0.318724,128,648.104535
-1.51951,128,649.048668
-2.618356,128,650.001122
-2.91222,128,651.042727
-7.942112,128,651.931022
-1.150381,128,652.914698
-0.663586,128,653.880078
-0.389432,128,654.892084
-1.264398,128,655.861567
-1.889104,128,656.804053
-2.653179,128,657.800638
-1.152391,128,658.728757
-0.396246,128,659.674937
