| time start | time end | open | high | low | close | volume | yday_time_start | wday_time_start | tday_time_start | yday_time_end | wday_time_end | tday_time_end |
| 2024-03-07 18:00:00 | 2024-03-08 00:00:00 | 3856.26 | 3933.81 | 3840.00 | 3868.76 | 135744.96 | 0.1803 | 0.5714 | 0.7500 | 0.1831 | 0.7143 | 0.0000 |
| 2024-03-08 00:00:00 | 2024-03-08 06:00:00 | 3872.96 | 3940.60 | 3863.56 | 3888.07 | 99403.27 | 0.1831 | 0.7143 | 0.0000 | 0.1831 | 0.7143 | 0.2500 |
| 2024-03-08 06:00:00 | 2024-03-08 12:00:00 | 3888.06 | 3954.98 | 3883.59 | 3950.46 | 122375.01 | 0.1831 | 0.7143 | 0.2500 | 0.1831 | 0.7143 | 0.5000 |
| 2024-03-08 12:00:00 | 2024-03-08 18:00:00 | 3949.30 | 3993.75 | 3820.00 | 3942.38 | 303472.71 | 0.1831 | 0.7143 | 0.5000 | 0.1831 | 0.7143 | 0.7500 |
| 2024-03-08 18:00:00 | 2024-03-09 00:00:00 | 3936.90 | 3950.85 | 3871.28 | 3883.37 | 121032.60 | 0.1831 | 0.7143 | 0.7500 | 0.1858 | 0.8571 | 0.0000 |
| 2024-03-09 00:00:00 | 2024-03-09 06:00:00 | 3883.36 | 3931.39 | 3877.50 | 3918.40 | 59119.83 | 0.1858 | 0.8571 | 0.0000 | 0.1858 | 0.8571 | 0.2500 |
| 2024-03-09 06:00:00 | 2024-03-09 12:00:00 | 3918.51 | 3942.00 | 3887.99 | 3912.50 | 68143.10 | 0.1858 | 0.8571 | 0.2500 | 0.1858 | 0.8571 | 0.5000 |
| 2024-03-09 12:00:00 | 2024-03-09 18:00:00 | 3910.05 | 3927.05 | 3870.01 | 3883.07 | 78709.83 | 0.1858 | 0.8571 | 0.5000 | 0.1858 | 0.8571 | 0.7500 |
| 2024-03-09 18:00:00 | 2024-03-10 00:00:00 | 3881.98 | 3912.68 | 3878.02 | 3905.20 | 48925.99 | 0.1858 | 0.8571 | 0.7500 | 0.1885 | 1.0000 | 0.0000 |
| 2024-03-10 00:00:00 | 2024-03-10 06:00:00 | 3908.92 | 3950.00 | 3899.51 | 3938.83 | 76291.12 | 0.1885 | 1.0000 | 0.0000 | 0.1885 | 1.0000 | 0.2500 |
| 2024-03-10 06:00:00 | 2024-03-10 12:00:00 | 3938.12 | 3964.67 | 3920.02 | 3932.72 | 74694.73 | 0.1885 | 1.0000 | 0.2500 | 0.1885 | 1.0000 | 0.5000 |
| 2024-03-10 12:00:00 | 2024-03-10 18:00:00 | 3933.20 | 3947.18 | 3860.65 | 3912.03 | 115972.70 | 0.1885 | 1.0000 | 0.5000 | 0.1885 | 1.0000 | 0.7500 |
| 2024-03-10 18:00:00 | 2024-03-11 00:00:00 | 3911.60 | 3918.00 | 3791.26 | 3878.47 | 89646.55 | 0.1885 | 1.0000 | 0.7500 | 0.1913 | 0.1429 | 0.0000 |
| 2024-03-11 00:00:00 | 2024-03-11 06:00:00 | 3875.60 | 3888.38 | 3722.95 | 3847.98 | 130313.03 | 0.1913 | 0.1429 | 0.0000 | 0.1913 | 0.1429 | 0.2500 |
| 2024-03-11 06:00:00 | 2024-03-11 12:00:00 | 3847.89 | 4054.60 | 3834.22 | 4034.25 | 299895.25 | 0.1913 | 0.1429 | 0.2500 | 0.1913 | 0.1429 | 0.5000 |
| 2024-03-11 12:00:00 | 2024-03-11 18:00:00 | 4036.77 | 4065.80 | 3998.92 | 4038.66 | 187990.13 | 0.1913 | 0.1429 | 0.5000 | 0.1913 | 0.1429 | 0.7500 |
| 2024-03-11 18:00:00 | 2024-03-12 00:00:00 | 4036.60 | 4086.23 | 4027.92 | 4064.80 | 103388.02 | 0.1913 | 0.1429 | 0.7500 | 0.1940 | 0.2857 | 0.0000 |
| 2024-03-12 00:00:00 | 2024-03-12 06:00:00 | 4072.04 | 4093.92 | 4021.19 | 4040.01 | 107266.51 | 0.1940 | 0.2857 | 0.0000 | 0.1940 | 0.2857 | 0.2500 |
| 2024-03-12 06:00:00 | 2024-03-12 12:00:00 | 4038.48 | 4065.00 | 3965.00 | 4020.84 | 120900.12 | 0.1940 | 0.2857 | 0.2500 | 0.1940 | 0.2857 | 0.5000 |
| 2024-03-12 12:00:00 | 2024-03-12 18:00:00 | 4024.08 | 4053.80 | 3828.98 | 3950.56 | 271978.93 | 0.1940 | 0.2857 | 0.5000 | 0.1940 | 0.2857 | 0.7500 |
| 2024-03-12 18:00:00 | 2024-03-13 00:00:00 | 3958.77 | 3991.00 | 3927.18 | 3979.97 | 132653.08 | 0.1940 | 0.2857 | 0.7500 | 0.1967 | 0.4286 | 0.0000 |
| 2024-03-13 00:00:00 | 2024-03-13 06:00:00 | 3979.96 | 4045.86 | 3973.53 | 4037.04 | 87274.07 | 0.1967 | 0.4286 | 0.0000 | 0.1967 | 0.4286 | 0.2500 |
| 2024-03-13 06:00:00 | 2024-03-13 12:00:00 | 4038.18 | 4083.00 | 4033.60 | 4048.91 | 119282.95 | 0.1967 | 0.4286 | 0.2500 | 0.1967 | 0.4286 | 0.5000 |
| 2024-03-13 12:00:00 | 2024-03-13 18:00:00 | 4052.18 | 4053.00 | 3932.23 | 3981.01 | 191477.01 | 0.1967 | 0.4286 | 0.5000 | 0.1967 | 0.4286 | 0.7500 |
| 2024-03-13 18:00:00 | 2024-03-14 00:00:00 | 3980.05 | 4021.00 | 3973.51 | 4004.79 | 84308.44 | 0.1967 | 0.4286 | 0.7500 | 0.1995 | 0.5714 | 0.0000 |
| 2024-03-14 00:00:00 | 2024-03-14 06:00:00 | 4005.79 | 4010.98 | 3940.64 | 3969.16 | 94266.79 | 0.1995 | 0.5714 | 0.0000 | 0.1995 | 0.5714 | 0.2500 |
| 2024-03-14 06:00:00 | 2024-03-14 12:00:00 | 3970.53 | 3997.70 | 3943.12 | 3955.04 | 89062.65 | 0.1995 | 0.5714 | 0.2500 | 0.1995 | 0.5714 | 0.5000 |
| 2024-03-14 12:00:00 | 2024-03-14 18:00:00 | 3951.40 | 3967.40 | 3820.20 | 3874.80 | 249746.21 | 0.1995 | 0.5714 | 0.5000 | 0.1995 | 0.5714 | 0.7500 |
| 2024-03-14 18:00:00 | 2024-03-15 00:00:00 | 3869.80 | 3892.00 | 3723.00 | 3881.69 | 215063.39 | 0.1995 | 0.5714 | 0.7500 | 0.2022 | 0.7143 | 0.0000 |
| 2024-03-15 00:00:00 | 2024-03-15 06:00:00 | 3886.38 | 3934.02 | 3623.00 | 3674.21 | 326234.36 | 0.2022 | 0.7143 | 0.0000 | 0.2022 | 0.7143 | 0.2500 |
| 2024-03-15 06:00:00 | 2024-03-15 12:00:00 | 3683.87 | 3779.92 | 3570.00 | 3689.33 | 288952.26 | 0.2022 | 0.7143 | 0.2500 | 0.2022 | 0.7143 | 0.5000 |
| 2024-03-15 12:00:00 | 2024-03-15 18:00:00 | 3690.92 | 3742.00 | 3659.01 | 3694.74 | 164257.24 | 0.2022 | 0.7143 | 0.5000 | 0.2022 | 0.7143 | 0.7500 |
| 2024-03-15 18:00:00 | 2024-03-16 00:00:00 | 3691.79 | 3806.62 | 3606.65 | 3742.19 | 168087.16 | 0.2022 | 0.7143 | 0.7500 | 0.2049 | 0.8571 | 0.0000 |
| 2024-03-16 00:00:00 | 2024-03-16 06:00:00 | 3739.04 | 3781.12 | 3690.18 | 3714.01 | 98064.77 | 0.2049 | 0.8571 | 0.0000 | 0.2049 | 0.8571 | 0.2500 |
| 2024-03-16 06:00:00 | 2024-03-16 12:00:00 | 3715.40 | 3741.35 | 3661.83 | 3692.29 | 87537.05 | 0.2049 | 0.8571 | 0.2500 | 0.2049 | 0.8571 | 0.5000 |
| 2024-03-16 12:00:00 | 2024-03-16 18:00:00 | 3691.08 | 3711.37 | 3626.39 | 3632.39 | 134012.64 | 0.2049 | 0.8571 | 0.5000 | 0.2049 | 0.8571 | 0.7500 |
| 2024-03-16 18:00:00 | 2024-03-17 00:00:00 | 3632.35 | 3638.14 | 3468.80 | 3523.09 | 228937.79 | 0.2049 | 0.8571 | 0.7500 | 0.2077 | 1.0000 | 0.0000 |
| 2024-03-17 00:00:00 | 2024-03-17 06:00:00 | 3538.70 | 3582.40 | 3504.95 | 3545.78 | 109527.92 | 0.2077 | 1.0000 | 0.0000 | 0.2077 | 1.0000 | 0.2500 |
| 2024-03-17 06:00:00 | 2024-03-17 12:00:00 | 3548.68 | 3606.41 | 3412.00 | 3578.99 | 202185.48 | 0.2077 | 1.0000 | 0.2500 | 0.2077 | 1.0000 | 0.5000 |
| 2024-03-17 12:00:00 | 2024-03-17 18:00:00 | 3578.61 | 3649.00 | 3528.36 | 3644.63 | 133069.30 | 0.2077 | 1.0000 | 0.5000 | 0.2077 | 1.0000 | 0.7500 |
| 2024-03-17 18:00:00 | 2024-03-18 00:00:00 | 3645.32 | 3678.68 | 3623.04 | 3644.70 | 72713.91 | 0.2077 | 1.0000 | 0.7500 | 0.2104 | 0.1429 | 0.0000 |
| 2024-03-18 00:00:00 | 2024-03-18 06:00:00 | 3645.02 | 3645.02 | 3557.31 | 3634.29 | 116176.59 | 0.2104 | 0.1429 | 0.0000 | 0.2104 | 0.1429 | 0.2500 |
| 2024-03-18 06:00:00 | 2024-03-18 12:00:00 | 3631.40 | 3640.97 | 3548.99 | 3597.83 | 135515.12 | 0.2104 | 0.1429 | 0.2500 | 0.2104 | 0.1429 | 0.5000 |
| 2024-03-18 12:00:00 | 2024-03-18 18:00:00 | 3595.71 | 3613.41 | 3454.09 | 3508.18 | 200914.24 | 0.2104 | 0.1429 | 0.5000 | 0.2104 | 0.1429 | 0.7500 |
| 2024-03-18 18:00:00 | 2024-03-19 00:00:00 | 3511.67 | 3548.00 | 3465.00 | 3520.47 | 118327.35 | 0.2104 | 0.1429 | 0.7500 | 0.2131 | 0.2857 | 0.0000 |
| 2024-03-19 00:00:00 | 2024-03-19 06:00:00 | 3521.38 | 3548.09 | 3353.00 | 3382.20 | 259920.17 | 0.2131 | 0.2857 | 0.0000 | 0.2131 | 0.2857 | 0.2500 |
| 2024-03-19 06:00:00 | 2024-03-19 12:00:00 | 3381.08 | 3393.07 | 3202.84 | 3276.51 | 341400.20 | 0.2131 | 0.2857 | 0.2500 | 0.2131 | 0.2857 | 0.5000 |
| 2024-03-19 12:00:00 | 2024-03-19 18:00:00 | 3276.60 | 3357.68 | 3223.50 | 3314.29 | 248158.46 | 0.2131 | 0.2857 | 0.5000 | 0.2131 | 0.2857 | 0.7500 |
| 2024-03-19 18:00:00 | 2024-03-20 00:00:00 | 3308.12 | 3359.80 | 3150.88 | 3158.65 | 200251.58 | 0.2131 | 0.2857 | 0.7500 | 0.2158 | 0.4286 | 0.0000 |
| 2024-03-20 00:00:00 | 2024-03-20 06:00:00 | 3156.40 | 3266.01 | 3056.56 | 3109.95 | 313301.52 | 0.2158 | 0.4286 | 0.0000 | 0.2158 | 0.4286 | 0.2500 |
| 2024-03-20 06:00:00 | 2024-03-20 12:00:00 | 3114.25 | 3296.72 | 3108.23 | 3293.26 | 242049.30 | 0.2158 | 0.4286 | 0.2500 | 0.2158 | 0.4286 | 0.5000 |
| 2024-03-20 12:00:00 | 2024-03-20 18:00:00 | 3293.27 | 3397.00 | 3140.71 | 3299.19 | 399848.30 | 0.2158 | 0.4286 | 0.5000 | 0.2158 | 0.4286 | 0.7500 |
| 2024-03-20 18:00:00 | 2024-03-21 00:00:00 | 3324.60 | 3535.24 | 3295.42 | 3516.53 | 252140.30 | 0.2158 | 0.4286 | 0.7500 | 0.2186 | 0.5714 | 0.0000 |
| 2024-03-21 00:00:00 | 2024-03-21 06:00:00 | 3519.72 | 3558.99 | 3446.47 | 3510.09 | 155462.10 | 0.2186 | 0.5714 | 0.0000 | 0.2186 | 0.5714 | 0.2500 |
| 2024-03-21 06:00:00 | 2024-03-21 12:00:00 | 3506.26 | 3587.32 | 3502.00 | 3531.18 | 139030.50 | 0.2186 | 0.5714 | 0.2500 | 0.2186 | 0.5714 | 0.5000 |
| 2024-03-21 12:00:00 | 2024-03-21 18:00:00 | 3535.14 | 3574.41 | 3462.10 | 3473.00 | 156719.94 | 0.2186 | 0.5714 | 0.5000 | 0.2186 | 0.5714 | 0.7500 |
| 2024-03-21 18:00:00 | 2024-03-22 00:00:00 | 3481.14 | 3521.91 | 3412.00 | 3492.84 | 151560.76 | 0.2186 | 0.5714 | 0.7500 | 0.2213 | 0.7143 | 0.0000 |
| 2024-03-22 00:00:00 | 2024-03-22 06:00:00 | 3500.00 | 3533.49 | 3454.01 | 3531.80 | 88887.24 | 0.2213 | 0.7143 | 0.0000 | 0.2213 | 0.7143 | 0.2500 |
| 2024-03-22 06:00:00 | 2024-03-22 12:00:00 | 3530.20 | 3542.52 | 3394.42 | 3405.18 | 98999.63 | 0.2213 | 0.7143 | 0.2500 | 0.2213 | 0.7143 | 0.5000 |
| 2024-03-22 12:00:00 | 2024-03-22 18:00:00 | 3403.58 | 3425.84 | 3281.00 | 3335.97 | 213390.18 | 0.2213 | 0.7143 | 0.5000 | 0.2213 | 0.7143 | 0.7500 |
| 2024-03-22 18:00:00 | 2024-03-23 00:00:00 | 3332.72 | 3362.19 | 3250.00 | 3336.35 | 157501.18 | 0.2213 | 0.7143 | 0.7500 | 0.2240 | 0.8571 | 0.0000 |
| 2024-03-23 00:00:00 | 2024-03-23 06:00:00 | 3337.01 | 3362.38 | 3270.08 | 3331.62 | 75209.35 | 0.2240 | 0.8571 | 0.0000 | 0.2240 | 0.8571 | 0.2500 |
| 2024-03-23 06:00:00 | 2024-03-23 12:00:00 | 3331.61 | 3383.80 | 3321.21 | 3364.98 | 69364.59 | 0.2240 | 0.8571 | 0.2500 | 0.2240 | 0.8571 | 0.5000 |
| 2024-03-23 12:00:00 | 2024-03-23 18:00:00 | 3359.84 | 3435.48 | 3343.41 | 3403.81 | 101766.36 | 0.2240 | 0.8571 | 0.5000 | 0.2240 | 0.8571 | 0.7500 |
| 2024-03-23 18:00:00 | 2024-03-24 00:00:00 | 3401.62 | 3413.39 | 3327.28 | 3329.53 | 77288.27 | 0.2240 | 0.8571 | 0.7500 | 0.2268 | 1.0000 | 0.0000 |
| 2024-03-24 00:00:00 | 2024-03-24 06:00:00 | 3327.44 | 3368.16 | 3298.76 | 3325.13 | 75082.43 | 0.2268 | 1.0000 | 0.0000 | 0.2268 | 1.0000 | 0.2500 |
| 2024-03-24 06:00:00 | 2024-03-24 12:00:00 | 3324.01 | 3392.72 | 3315.01 | 3387.37 | 48697.46 | 0.2268 | 1.0000 | 0.2500 | 0.2268 | 1.0000 | 0.5000 |
| 2024-03-24 12:00:00 | 2024-03-24 18:00:00 | 3390.13 | 3414.46 | 3333.00 | 3367.53 | 70118.56 | 0.2268 | 1.0000 | 0.5000 | 0.2268 | 1.0000 | 0.7500 |
| 2024-03-24 18:00:00 | 2024-03-25 00:00:00 | 3369.36 | 3471.22 | 3367.08 | 3454.99 | 66933.04 | 0.2268 | 1.0000 | 0.7500 | 0.2295 | 0.1429 | 0.0000 |
| 2024-03-25 00:00:00 | 2024-03-25 06:00:00 | 3459.50 | 3506.49 | 3420.12 | 3486.32 | 103261.27 | 0.2295 | 0.1429 | 0.0000 | 0.2295 | 0.1429 | 0.2500 |
| 2024-03-25 06:00:00 | 2024-03-25 12:00:00 | 3487.98 | 3487.98 | 3432.15 | 3436.20 | 73105.61 | 0.2295 | 0.1429 | 0.2500 | 0.2295 | 0.1429 | 0.5000 |
| 2024-03-25 12:00:00 | 2024-03-25 18:00:00 | 3432.97 | 3666.00 | 3430.00 | 3638.91 | 234435.12 | 0.2295 | 0.1429 | 0.5000 | 0.2295 | 0.1429 | 0.7500 |
| 2024-03-25 18:00:00 | 2024-03-26 00:00:00 | 3641.41 | 3646.66 | 3566.47 | 3590.43 | 137782.15 | 0.2295 | 0.1429 | 0.7500 | 0.2322 | 0.2857 | 0.0000 |
| 2024-03-26 00:00:00 | 2024-03-26 06:00:00 | 3590.42 | 3643.71 | 3580.95 | 3630.29 | 167787.24 | 0.2322 | 0.2857 | 0.0000 | 0.2322 | 0.2857 | 0.2500 |
| 2024-03-26 06:00:00 | 2024-03-26 12:00:00 | 3630.00 | 3678.86 | 3627.00 | 3631.61 | 92901.71 | 0.2322 | 0.2857 | 0.2500 | 0.2322 | 0.2857 | 0.5000 |
| 2024-03-26 12:00:00 | 2024-03-26 18:00:00 | 3630.00 | 3654.34 | 3542.62 | 3583.81 | 147162.68 | 0.2322 | 0.2857 | 0.5000 | 0.2322 | 0.2857 | 0.7500 |
| 2024-03-26 18:00:00 | 2024-03-27 00:00:00 | 3581.69 | 3613.50 | 3555.56 | 3587.32 | 91137.60 | 0.2322 | 0.2857 | 0.7500 | 0.2350 | 0.4286 | 0.0000 |
| 2024-03-27 00:00:00 | 2024-03-27 06:00:00 | 3586.60 | 3627.67 | 3577.00 | 3612.41 | 58942.08 | 0.2350 | 0.4286 | 0.0000 | 0.2350 | 0.4286 | 0.2500 |
| 2024-03-27 06:00:00 | 2024-03-27 12:00:00 | 3610.50 | 3616.50 | 3532.96 | 3585.07 | 76309.66 | 0.2350 | 0.4286 | 0.2500 | 0.2350 | 0.4286 | 0.5000 |
| 2024-03-27 12:00:00 | 2024-03-27 18:00:00 | 3586.75 | 3665.84 | 3484.00 | 3498.00 | 228395.12 | 0.2350 | 0.4286 | 0.5000 | 0.2350 | 0.4286 | 0.7500 |
| 2024-03-27 18:00:00 | 2024-03-28 00:00:00 | 3492.46 | 3521.47 | 3460.02 | 3501.20 | 79571.74 | 0.2350 | 0.4286 | 0.7500 | 0.2377 | 0.5714 | 0.0000 |
| 2024-03-28 00:00:00 | 2024-03-28 06:00:00 | 3499.52 | 3542.37 | 3465.00 | 3533.70 | 128457.71 | 0.2377 | 0.5714 | 0.0000 | 0.2377 | 0.5714 | 0.2500 |
| 2024-03-28 06:00:00 | 2024-03-28 12:00:00 | 3538.00 | 3595.70 | 3526.09 | 3579.74 | 98747.10 | 0.2377 | 0.5714 | 0.2500 | 0.2377 | 0.5714 | 0.5000 |
| 2024-03-28 12:00:00 | 2024-03-28 18:00:00 | 3584.23 | 3611.78 | 3537.48 | 3553.85 | 108258.64 | 0.2377 | 0.5714 | 0.5000 | 0.2377 | 0.5714 | 0.7500 |
| 2024-03-28 18:00:00 | 2024-03-29 00:00:00 | 3553.03 | 3580.00 | 3541.37 | 3560.49 | 69778.66 | 0.2377 | 0.5714 | 0.7500 | 0.2404 | 0.7143 | 0.0000 |
| 2024-03-29 00:00:00 | 2024-03-29 06:00:00 | 3560.61 | 3584.37 | 3550.05 | 3558.03 | 46495.29 | 0.2404 | 0.7143 | 0.0000 | 0.2404 | 0.7143 | 0.2500 |
| 2024-03-29 06:00:00 | 2024-03-29 12:00:00 | 3557.66 | 3576.27 | 3512.85 | 3549.86 | 96013.27 | 0.2404 | 0.7143 | 0.2500 | 0.2404 | 0.7143 | 0.5000 |
| 2024-03-29 12:00:00 | 2024-03-29 18:00:00 | 3552.70 | 3558.00 | 3445.91 | 3485.24 | 113449.79 | 0.2404 | 0.7143 | 0.5000 | 0.2404 | 0.7143 | 0.7500 |
| 2024-03-29 18:00:00 | 2024-03-30 00:00:00 | 3486.71 | 3524.55 | 3475.39 | 3509.74 | 66492.67 | 0.2404 | 0.7143 | 0.7500 | 0.2432 | 0.8571 | 0.0000 |
| 2024-03-30 00:00:00 | 2024-03-30 06:00:00 | 3509.39 | 3532.77 | 3486.58 | 3508.00 | 70806.18 | 0.2432 | 0.8571 | 0.0000 | 0.2432 | 0.8571 | 0.2500 |
| 2024-03-30 06:00:00 | 2024-03-30 12:00:00 | 3508.56 | 3564.00 | 3492.20 | 3559.99 | 63345.82 | 0.2432 | 0.8571 | 0.2500 | 0.2432 | 0.8571 | 0.5000 |
| 2024-03-30 12:00:00 | 2024-03-30 18:00:00 | 3565.81 | 3565.81 | 3526.08 | 3531.97 | 42686.85 | 0.2432 | 0.8571 | 0.5000 | 0.2432 | 0.8571 | 0.7500 |
| 2024-03-30 18:00:00 | 2024-03-31 00:00:00 | 3529.98 | 3530.98 | 3485.00 | 3505.65 | 39191.49 | 0.2432 | 0.8571 | 0.7500 | 0.2459 | 1.0000 | 0.0000 |
| 2024-03-31 00:00:00 | 2024-03-31 06:00:00 | 3505.21 | 3607.97 | 3505.09 | 3604.20 | 63402.00 | 0.2459 | 1.0000 | 0.0000 | 0.2459 | 1.0000 | 0.2500 |
| 2024-03-31 06:00:00 | 2024-03-31 12:00:00 | 3607.78 | 3632.80 | 3600.38 | 3609.20 | 70894.53 | 0.2459 | 1.0000 | 0.2500 | 0.2459 | 1.0000 | 0.5000 |
| 2024-03-31 12:00:00 | 2024-03-31 18:00:00 | 3610.72 | 3638.00 | 3606.78 | 3626.59 | 52950.58 | 0.2459 | 1.0000 | 0.5000 | 0.2459 | 1.0000 | 0.7500 |
| 2024-03-31 18:00:00 | 2024-04-01 00:00:00 | 3625.61 | 3655.32 | 3613.75 | 3645.29 | 56483.35 | 0.2459 | 1.0000 | 0.7500 | 0.2486 | 0.1429 | 0.0000 |
| 2024-04-01 00:00:00 | 2024-04-01 06:00:00 | 3641.26 | 3645.95 | 3500.00 | 3510.00 | 88843.15 | 0.2486 | 0.1429 | 0.0000 | 0.2486 | 0.1429 | 0.2500 |
| 2024-04-01 06:00:00 | 2024-04-01 12:00:00 | 3515.00 | 3560.17 | 3502.23 | 3537.98 | 91530.43 | 0.2486 | 0.1429 | 0.2500 | 0.2486 | 0.1429 | 0.5000 |
| 2024-04-01 12:00:00 | 2024-04-01 18:00:00 | 3534.74 | 3570.58 | 3413.71 | 3443.55 | 162152.25 | 0.2486 | 0.1429 | 0.5000 | 0.2486 | 0.1429 | 0.7500 |
| 2024-04-01 18:00:00 | 2024-04-02 00:00:00 | 3437.60 | 3514.88 | 3418.93 | 3503.80 | 66089.63 | 0.2486 | 0.1429 | 0.7500 | 0.2514 | 0.2857 | 0.0000 |
| 2024-04-02 00:00:00 | 2024-04-02 06:00:00 | 3505.40 | 3505.60 | 3319.20 | 3369.58 | 162714.62 | 0.2514 | 0.2857 | 0.0000 | 0.2514 | 0.2857 | 0.2500 |
| 2024-04-02 06:00:00 | 2024-04-02 12:00:00 | 3371.22 | 3388.58 | 3276.72 | 3308.63 | 155362.17 | 0.2514 | 0.2857 | 0.2500 | 0.2514 | 0.2857 | 0.5000 |
| 2024-04-02 12:00:00 | 2024-04-02 18:00:00 | 3309.49 | 3324.26 | 3212.00 | 3269.01 | 214994.15 | 0.2514 | 0.2857 | 0.5000 | 0.2514 | 0.2857 | 0.7500 |
| 2024-04-02 18:00:00 | 2024-04-03 00:00:00 | 3268.16 | 3305.00 | 3241.69 | 3278.96 | 90238.80 | 0.2514 | 0.2857 | 0.7500 | 0.2541 | 0.4286 | 0.0000 |
| 2024-04-03 00:00:00 | 2024-04-03 06:00:00 | 3285.35 | 3324.60 | 3202.79 | 3293.03 | 115438.33 | 0.2541 | 0.4286 | 0.0000 | 0.2541 | 0.4286 | 0.2500 |
| 2024-04-03 06:00:00 | 2024-04-03 12:00:00 | 3289.80 | 3357.58 | 3289.80 | 3317.53 | 101138.26 | 0.2541 | 0.4286 | 0.2500 | 0.2541 | 0.4286 | 0.5000 |
| 2024-04-03 12:00:00 | 2024-04-03 18:00:00 | 3323.20 | 3367.40 | 3292.80 | 3324.51 | 105938.84 | 0.2541 | 0.4286 | 0.5000 | 0.2541 | 0.4286 | 0.7500 |
| 2024-04-03 18:00:00 | 2024-04-04 00:00:00 | 3324.52 | 3341.30 | 3281.21 | 3310.83 | 87891.13 | 0.2541 | 0.4286 | 0.7500 | 0.2568 | 0.5714 | 0.0000 |
| 2024-04-04 00:00:00 | 2024-04-04 06:00:00 | 3310.84 | 3333.00 | 3250.92 | 3296.01 | 91303.46 | 0.2568 | 0.5714 | 0.0000 | 0.2568 | 0.5714 | 0.2500 |
| 2024-04-04 06:00:00 | 2024-04-04 12:00:00 | 3295.21 | 3355.48 | 3294.46 | 3340.36 | 52634.69 | 0.2568 | 0.5714 | 0.2500 | 0.2568 | 0.5714 | 0.5000 |
| 2024-04-04 12:00:00 | 2024-04-04 18:00:00 | 3341.41 | 3416.83 | 3338.95 | 3412.59 | 85962.76 | 0.2568 | 0.5714 | 0.5000 | 0.2568 | 0.5714 | 0.7500 |
| 2024-04-04 18:00:00 | 2024-04-05 00:00:00 | 3417.99 | 3443.93 | 3278.02 | 3327.39 | 126507.28 | 0.2568 | 0.5714 | 0.7500 | 0.2596 | 0.7143 | 0.0000 |
| 2024-04-05 00:00:00 | 2024-04-05 06:00:00 | 3323.42 | 3336.00 | 3242.01 | 3273.79 | 98355.49 | 0.2596 | 0.7143 | 0.0000 | 0.2596 | 0.7143 | 0.2500 |
| 2024-04-05 06:00:00 | 2024-04-05 12:00:00 | 3273.82 | 3312.80 | 3236.80 | 3243.52 | 80290.80 | 0.2596 | 0.7143 | 0.2500 | 0.2596 | 0.7143 | 0.5000 |
