Date,Open,High,Low,Close,Volume
1986-03-13 00:00:00-05:00,0.05469287202503876,0.062736013993823,0.05469287202503876,0.06005455553531647,1670357397.3927302
1986-03-14 00:00:00-05:00,0.060054532575956526,0.06327215815536513,0.060054532575956526,0.06219920516014099,498878774.77349705
1986-03-17 00:00:00-05:00,0.062199246811092734,0.06380836902989166,0.062199246811092734,0.06327220052480698,215590085.03012922
1986-03-18 00:00:00-05:00,0.06327216404498849,0.06380833224094326,0.06112687455798008,0.06166304275393486,109706696.05367681
1986-03-19 00:00:00-05:00,0.06166305074714588,0.06219921901260266,0.060054545950775515,0.0605907142162323,77536001.65226574
1986-03-20 00:00:00-05:00,0.060590701658285416,0.060590701658285416,0.058446029040960225,0.05898219719529152,94600469.00690985
1986-03-21 00:00:00-05:00,0.058982207263661095,0.060054543755373474,0.05630136603438015,0.05737370252609253,97118158.3559031
1986-03-24 00:00:00-05:00,0.057373701386646186,0.057373701386646186,0.0552290284458148,0.055765196681022644,105697008.81678542
1986-03-25 00:00:00-05:00,0.05576519620798636,0.0568375326693058,0.055229027977326636,0.0568375326693058,51939333.40127936
1986-03-26 00:00:00-05:00,0.05683755190449141,0.0589822255529391,0.05630138349237949,0.05844605714082718,36833087.52313883
1986-03-27 00:00:00-05:00,0.05844602705457056,0.05951836332678795,0.05844602705457056,0.05951836332678795,27275148.47211016
1986-03-31 00:00:00-05:00,0.05951836534962282,0.05951836534962282,0.057909860886628924,0.05898219719529152,20841010.175499607
1986-04-01 00:00:00-05:00,0.0589822255529391,0.0589822255529391,0.05844605714082718,0.05844605714082718,17950302.14735247
1986-04-02 00:00:00-05:00,0.058446029040960225,0.06005453350395412,0.058446029040960225,0.05898219719529152,43733484.439862706
1986-04-03 00:00:00-05:00,0.05951836332678795,0.061126867735114034,0.05951836332678795,0.05951836332678795,37299348.33792842
1986-04-04 00:00:00-05:00,0.05951836332678795,0.060054531462896646,0.05951836332678795,0.05951836332678795,43034123.144884914
1986-04-07 00:00:00-05:00,0.05951839396505103,0.060054562377162946,0.05737372031660334,0.05844605714082718,26808892.817474466
1986-04-08 00:00:00-05:00,0.058446029040960225,0.06005453350395412,0.058446029040960225,0.05898219719529152,16598209.446259193
1986-04-09 00:00:00-05:00,0.05898221883326093,0.06059072388634425,0.05898221883326093,0.06005455553531647,19675398.36151767
1986-04-10 00:00:00-05:00,0.060054545950775515,0.06112688248168909,0.058982209419861945,0.0605907142162323,22472851.952129938
1986-04-11 00:00:00-05:00,0.06112687455798008,0.06273599584903372,0.06112687455798008,0.06166304275393486,27881259.7705477
1986-04-14 00:00:00-05:00,0.061663037014094875,0.06273599000931901,0.061663037014094875,0.06219920516014099,19675405.88359026
1986-04-15 00:00:00-05:00,0.06219920516014099,0.06219920516014099,0.060054532575956526,0.06219920516014099,15059611.612321453
1986-04-16 00:00:00-05:00,0.062199227817844,0.06488068622799817,0.061663059476484476,0.06434451788663864,51659577.67219862
1986-04-17 00:00:00-05:00,0.06434450091701836,0.06488066911697388,0.06434450091701836,0.06488066911697388,35620873.42099389
1986-04-18 00:00:00-05:00,0.06488066996837316,0.06488066996837316,0.062199212230214164,0.06273599714040756,35014758.62319592
1986-04-21 00:00:00-05:00,0.06273599714040756,0.06327216534739896,0.061126875816231364,0.06273599714040756,37112846.68983216
1986-04-22 00:00:00-05:00,0.06273599584903372,0.06273599584903372,0.06166304275393486,0.06166304275393486,25177057.317885883
1986-04-23 00:00:00-05:00,0.061663032889850485,0.06219920100003576,0.06112686477966521,0.06193111464381218,25270309.720751416
1986-04-24 00:00:00-05:00,0.06193115438136953,0.06917004751786172,0.06166307245539552,0.06809771060943604,100941301.55187353
1986-04-25 00:00:00-05:00,0.06863385598811154,0.07533657841685408,0.06863385598811154,0.07238765060901642,138893412.6667069
1986-04-28 00:00:00-04:00,0.0723876336907173,0.07345996998798601,0.07185084883894804,0.07292380183935165,46764056.88620179
1986-04-29 00:00:00-04:00,0.07292382375884256,0.07292382375884256,0.0702423655065414,0.07077853381633759,49095251.345774524
1986-04-30 00:00:00-04:00,0.07077851000784535,0.07131467813728516,0.06756150123120645,0.06917000561952591,50027751.580493465
1986-05-01 00:00:00-04:00,0.06917004751786172,0.06917004751786172,0.06702537370101035,0.06809771060943604,87979785.69440433
1986-05-02 00:00:00-04:00,0.06809771060943604,0.06917004751786172,0.06756154215522318,0.06809771060943604,32776782.905758474
1986-05-05 00:00:00-04:00,0.06809764536320984,0.06809764536320984,0.06756147742271423,0.06756147742271423,5268534.874880182
1986-05-06 00:00:00-04:00,0.06809771060943604,0.06917004751786172,0.06809771060943604,0.06809771060943604,15758965.32311005
1986-05-07 00:00:00-04:00,0.06809771060943604,0.06863387906364889,0.06702537370101035,0.06809771060943604,8345724.23916183
1986-05-08 00:00:00-04:00,0.06809770091248811,0.06863386929035187,0.06756153253462434,0.06863386929035187,5734772.221181296
1986-05-09 00:00:00-04:00,0.06863387906364889,0.06863387906364889,0.06809771060943604,0.06809771060943604,9837697.287503611
1986-05-12 00:00:00-04:00,0.06809770091248811,0.07024237442394317,0.06809770091248811,0.06863386929035187,16971195.841544647
1986-05-13 00:00:00-04:00,0.06863383749008609,0.06970617374896572,0.06863383749008609,0.06917000561952591,6201016.738309069
1986-05-14 00:00:00-04:00,0.06917003766821564,0.06917003766821564,0.06863386929035187,0.06863386929035187,15059605.101150883
1986-05-15 00:00:00-04:00,0.06863386929035187,0.0697062060460794,0.06863386929035187,0.06863386929035187,6154389.700779927
1986-05-16 00:00:00-04:00,0.06863383749008609,0.07077851000784535,0.06863383749008609,0.06917000561952591,19349037.19096439
1986-05-19 00:00:00-04:00,0.06917004751786172,0.06917004751786172,0.06756154215522318,0.06809771060943604,17810428.264579996
1986-05-20 00:00:00-04:00,0.06809764536320984,0.06809764536320984,0.06702530948221863,0.06756147742271423,100335283.6348863
1986-05-21 00:00:00-04:00,0.06756151138203739,0.06809767959203422,0.06648917496204376,0.06648917496204376,13101394.298223695
1986-05-22 00:00:00-04:00,0.06648917496204376,0.06702534317204058,0.06648917496204376,0.06648917496204376,7133499.386577315
1986-05-23 00:00:00-04:00,0.06648917496204376,0.06756151138203739,0.06648917496204376,0.06648917496204376,6620633.417607703
1986-05-27 00:00:00-04:00,0.06648919577889681,0.06863386929035187,0.06648919577889681,0.06863386929035187,22472847.240726706
1986-05-28 00:00:00-04:00,0.06863386057715286,0.07077853381633759,0.06863386057715286,0.07077853381633759,25130427.801873192
1986-05-29 00:00:00-04:00,0.07077852908389774,0.07345998715690952,0.0702423608099512,0.07238765060901642,73945939.0699554
1986-05-30 00:00:00-04:00,0.07292379400131484,0.07614080254734865,0.07292379400131484,0.07506846636533737,43826737.98381999
1986-06-02 00:00:00-04:00,0.07506847443388907,0.07506847443388907,0.07292380183935165,0.07292380183935165,31937566.268243495
1986-06-03 00:00:00-04:00,0.07292380183935165,0.07292380183935165,0.07185084883894804,0.07292380183935165,8112608.07397718
1986-06-04 00:00:00-04:00,0.07292381888296297,0.07345998715690952,0.07185086563179084,0.07238765060901642,7646364.443551504
