Date,Open,High,Low,Close,Volume
1999-05-04 00:00:00-04:00,54.57523108799123,55.4728500203595,50.2666602126235,50.535945892333984,31083485.423358556
1999-05-05 00:00:00-04:00,50.17689221677038,50.17689221677038,47.57379762949607,49.63832092285156,10535791.758807069
1999-05-06 00:00:00-04:00,48.830460619465846,49.81784125699181,48.15724654842541,48.785579681396484,4046400.4945559204
1999-05-07 00:00:00-04:00,48.78559858119508,53.76738463686449,47.93286042752194,53.22881317138672,6771106.963056309
1999-05-10 00:00:00-04:00,52.69022992688085,52.77999181772733,50.44618265571898,50.76034927368164,3605928.940975631
1999-05-11 00:00:00-04:00,50.26665989698562,51.11939787738091,49.90761232629287,50.71546936035156,2562056.0479635727
1999-05-12 00:00:00-04:00,50.98474967074232,53.76736805065959,49.63832142239525,52.77998733520508,3703270.119385309
1999-05-13 00:00:00-04:00,52.60044580682743,54.03663545343023,52.061874689351384,52.555564880371094,1591572.5373782602
1999-05-14 00:00:00-04:00,51.16427454689413,51.88236962825405,49.59344155641931,50.40129852294922,2866472.7741928454
1999-05-17 00:00:00-04:00,49.638325362909036,50.44618237604861,48.83046834976947,49.27927780151367,2889589.323397635
1999-05-18 00:00:00-04:00,49.009992130467154,50.58082521157187,48.920230240118315,49.27927780151367,1959489.7045555722
1999-05-19 00:00:00-04:00,49.81786451004344,50.13203122316985,49.369054919862876,49.77298355102539,1012957.4098830835
1999-05-20 00:00:00-04:00,49.952507821036,50.35643645570745,49.099769592285156,49.099769592285156,725251.8758376251
1999-05-21 00:00:00-04:00,48.92024513527199,49.41393568250868,48.471435546875,48.471435546875,1303726.6028337001
1999-05-24 00:00:00-04:00,48.11236671557266,48.29189047197406,46.67617666436154,46.90058135986328,2079112.0210601215
1999-05-25 00:00:00-04:00,46.04785298192224,47.34940048336059,45.95809108527132,46.317138671875,2315013.471786627
1999-05-26 00:00:00-04:00,47.124988985377435,47.843084055630804,45.284870367853166,47.43915557861328,2232155.694140106
1999-05-27 00:00:00-04:00,46.6762005007135,48.650962829589844,46.45179569061392,48.650962829589844,1699634.9134884556
1999-05-28 00:00:00-04:00,48.6509368671884,49.41391281436755,48.11236561035605,48.785579681396484,1255961.9389613466
1999-06-01 00:00:00-04:00,47.8430883673173,47.8430883673173,45.643922016474384,46.09273147583008,1328375.5223338571
1999-06-02 00:00:00-04:00,45.778568931247875,46.002973680910856,44.52190233313519,45.41952133178711,3069648.7085702675
1999-06-03 00:00:00-04:00,45.958086474705304,46.09272930617417,45.329753261183946,45.68880081176758,1187307.9187061584
1999-06-04 00:00:00-04:00,46.18250408865525,48.11238521189352,46.18250408865525,46.94548034667969,1890278.347237666
1999-06-07 00:00:00-04:00,46.81083573978659,48.65095488200255,46.81083573978659,47.34940719604492,1242035.7451679427
1999-06-08 00:00:00-04:00,46.94546512528962,47.16986983430152,45.778560638427734,45.778560638427734,796134.1399057962
1999-06-09 00:00:00-04:00,46.13762856985777,47.035247802734375,45.688818953419464,47.035247802734375,851418.9224208127
1999-06-10 00:00:00-04:00,46.58644343268942,46.63132439938758,45.464419265235435,45.509300231933594,924946.6545403642
1999-06-11 00:00:00-04:00,45.91321178104566,46.18249748064124,44.74630708279817,45.41952133178711,1349821.0285429207
