Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1999-06-23 00:00:00-04:00,67.0625,67.4375,64.875,65.0,46.676170349121094,1351700,0.0,0.0
1999-06-24 00:00:00-04:00,66.0625,66.5,64.5,65.0625,46.72107696533203,1408900,0.0,0.0
1999-06-25 00:00:00-04:00,65.5,66.8125,65.375,66.25,47.57379913330078,1111500,0.0,0.0
1999-06-28 00:00:00-04:00,66.4375,67.5,65.75,66.5625,47.7982292175293,784600,0.0,0.0
1999-06-29 00:00:00-04:00,66.0,68.5,66.0,67.75,48.650962829589844,629800,0.0,0.0
1999-06-30 00:00:00-04:00,68.5,72.25,66.125,72.25,51.88236999511719,2127600,0.0,0.0
1999-07-01 00:00:00-04:00,71.375,71.4375,69.75,70.8125,50.8501091003418,813600,0.0,0.0
1999-07-02 00:00:00-04:00,70.5625,71.1875,69.6875,70.9375,50.93985366821289,536900,0.0,0.0
1999-07-06 00:00:00-04:00,70.0,71.1875,69.25,70.5,50.625709533691406,747600,0.0,0.0
1999-07-07 00:00:00-04:00,69.5625,70.0,68.0,68.0,48.830467224121094,648800,0.0,0.0
1999-07-08 00:00:00-04:00,68.0,68.875,67.1875,67.25,48.29188919067383,424400,0.0,0.0
1999-07-09 00:00:00-04:00,67.4375,68.1875,67.25,67.25,48.29188919067383,312700,0.0,0.0
1999-07-12 00:00:00-04:00,68.0,68.9375,67.875,68.375,49.099769592285156,547700,0.0,0.0
1999-07-13 00:00:00-04:00,68.25,68.6875,67.625,67.875,48.7407112121582,969600,0.0,0.0
1999-07-14 00:00:00-04:00,67.375,67.75,67.3125,67.625,48.56119918823242,888200,0.0,0.0
1999-07-15 00:00:00-04:00,68.0,68.0,67.5,67.9375,48.785579681396484,864700,0.0,0.0
1999-07-16 00:00:00-04:00,67.75,68.75,67.75,68.0625,48.87535095214844,476700,0.0,0.0
1999-07-19 00:00:00-04:00,68.25,70.75,68.25,69.4375,49.862735748291016,646100,0.0,0.0
1999-07-20 00:00:00-04:00,69.125,70.4375,67.875,68.125,48.920230865478516,886100,0.0,0.0
1999-07-21 00:00:00-04:00,68.0,68.0625,67.125,67.875,48.7407112121582,626100,0.0,0.0
1999-07-22 00:00:00-04:00,68.125,68.25,66.5,66.5,47.75332260131836,579500,0.0,0.0
1999-07-23 00:00:00-04:00,66.375,66.375,64.0,64.0625,46.00297927856445,767200,0.0,0.0
1999-07-26 00:00:00-04:00,64.25,64.75,63.1875,63.25,45.41952133178711,749500,0.0,0.0
1999-07-27 00:00:00-04:00,64.25,65.75,63.3125,65.5,47.035247802734375,592200,0.0,0.0
1999-07-28 00:00:00-04:00,65.25,66.375,64.0,66.0625,47.43915557861328,584800,0.0,0.0
1999-07-29 00:00:00-04:00,65.5,65.5,64.5,65.0,46.676170349121094,646000,0.0,0.0
1999-07-30 00:00:00-04:00,65.0,65.0,63.625,64.3125,46.1824836730957,629600,0.0,0.0
1999-08-02 00:00:00-04:00,64.25,64.5625,62.375,62.8125,45.10536575317383,566400,0.0,0.0
1999-08-03 00:00:00-04:00,62.8125,62.8125,60.75,60.8125,43.66915512084961,837700,0.0,0.0
1999-08-04 00:00:00-04:00,60.5625,61.5,60.0,60.0,43.085731506347656,1281600,0.0,0.0
1999-08-05 00:00:00-04:00,59.8125,60.0,57.8125,59.25,42.54713821411133,1539900,0.0,0.0
1999-08-06 00:00:00-04:00,58.9375,58.9375,56.0,56.25,40.39284133911133,1308500,0.0,0.0
1999-08-09 00:00:00-04:00,56.5,57.5,55.8125,55.8125,40.07868957519531,1347500,0.0,0.0
1999-08-10 00:00:00-04:00,56.25,57.1875,55.1875,57.0,41.01962661743164,1817400,0.12,0.0
1999-08-11 00:00:00-04:00,57.875,61.5625,57.4375,61.5,44.25801086425781,1369200,0.0,0.0
1999-08-12 00:00:00-04:00,61.4375,62.1875,60.5625,60.6875,43.67329406738281,832800,0.0,0.0
1999-08-13 00:00:00-04:00,62.4375,63.25,62.0625,63.125,45.42741394042969,557400,0.0,0.0
1999-08-16 00:00:00-04:00,63.0,63.0,60.875,62.875,45.247520446777344,762600,0.0,0.0
1999-08-17 00:00:00-04:00,63.25,64.5,62.625,63.0,45.337486267089844,936900,0.0,0.0
1999-08-18 00:00:00-04:00,63.0,63.0,61.0625,62.3125,44.84272003173828,819300,0.0,0.0
1999-08-19 00:00:00-04:00,61.625,62.5,60.8125,61.5625,44.30298614501953,624600,0.0,0.0
1999-08-20 00:00:00-04:00,61.8125,62.9375,61.625,62.3125,44.84272003173828,439600,0.0,0.0
1999-08-23 00:00:00-04:00,62.8125,63.8125,62.625,63.625,45.78725051879883,837200,0.0,0.0
1999-08-24 00:00:00-04:00,63.5625,65.0,62.8125,63.4375,45.652305603027344,894200,0.0,0.0
1999-08-25 00:00:00-04:00,63.125,64.3125,62.3125,64.0,46.05712127685547,449900,0.0,0.0
1999-08-26 00:00:00-04:00,64.0,64.875,62.75,62.75,45.157569885253906,378400,0.0,0.0
1999-08-27 00:00:00-04:00,63.0,63.0,61.5,61.5625,44.30298614501953,265300,0.0,0.0
1999-08-30 00:00:00-04:00,61.75,61.75,59.3125,59.3125,42.68379211425781,438100,0.0,0.0
1999-08-31 00:00:00-04:00,59.5,60.5,58.6875,59.8125,43.043609619140625,496600,0.0,0.0
1999-09-01 00:00:00-04:00,60.5625,60.6875,59.8125,60.3125,43.40343475341797,560100,0.0,0.0
1999-09-02 00:00:00-04:00,59.5,60.4375,58.875,59.25,42.63882064819336,727600,0.0,0.0
1999-09-03 00:00:00-04:00,60.75,63.125,60.75,63.125,45.42741394042969,754900,0.0,0.0
1999-09-07 00:00:00-04:00,63.0,64.4375,62.4375,62.5,44.97764205932617,813600,0.0,0.0
1999-09-08 00:00:00-04:00,62.4375,63.625,62.125,62.5625,45.02263641357422,732100,0.0,0.0
1999-09-09 00:00:00-04:00,62.5,62.5625,61.0,61.75,44.43791961669922,448800,0.0,0.0
1999-09-10 00:00:00-04:00,62.375,63.09375,61.625,63.09375,45.40492248535156,636300,0.0,0.0
1999-09-13 00:00:00-04:00,62.1875,62.8125,62.0,62.125,44.707801818847656,250700,0.0,0.0
1999-09-14 00:00:00-04:00,61.375,61.375,58.75,59.375,42.728759765625,1160600,0.0,0.0
1999-09-15 00:00:00-04:00,60.125,60.125,58.0625,58.3125,41.96416473388672,970200,0.0,0.0
1999-09-16 00:00:00-04:00,58.5625,59.125,57.4375,57.6875,41.514381408691406,753200,0.0,0.0
1999-09-17 00:00:00-04:00,58.625,60.0625,58.5,60.0625,43.22354507446289,1116700,0.0,0.0
1999-09-20 00:00:00-04:00,60.0625,60.75,59.5,60.75,43.71827697753906,721800,0.0,0.0
1999-09-21 00:00:00-04:00,60.5625,61.75,58.375,59.125,42.5488395690918,2369100,0.0,0.0
1999-09-22 00:00:00-04:00,59.9375,62.0,59.0625,61.3125,44.123069763183594,1534700,0.0,0.0
1999-09-23 00:00:00-04:00,61.75,62.25,60.75,60.8125,43.763248443603516,889800,0.0,0.0
1999-09-24 00:00:00-04:00,61.0625,62.1875,60.875,61.9375,44.572853088378906,831400,0.0,0.0
1999-09-27 00:00:00-04:00,62.0,62.625,61.25,61.5625,44.30298614501953,624700,0.0,0.0
1999-09-28 00:00:00-04:00,61.3125,62.25,61.0625,62.25,44.797733306884766,819900,0.0,0.0
1999-09-29 00:00:00-04:00,62.375,62.75,61.125,61.4375,44.213016510009766,800900,0.0,0.0
1999-09-30 00:00:00-04:00,61.9375,62.5,61.0,61.0,43.898193359375,1113400,0.0,0.0
1999-10-01 00:00:00-04:00,61.0,61.25,58.3125,59.1875,42.59383010864258,793300,0.0,0.0
1999-10-04 00:00:00-04:00,59.5,61.6875,59.5,61.6875,44.39292526245117,739400,0.0,0.0
1999-10-05 00:00:00-04:00,62.125,63.25,61.375,62.25,44.797733306884766,1040500,0.0,0.0
1999-10-06 00:00:00-04:00,62.125,64.0,61.8125,64.0,46.05712127685547,944200,0.0,0.0
1999-10-07 00:00:00-04:00,64.0,64.125,63.1875,63.1875,45.4724006652832,366300,0.0,0.0
1999-10-08 00:00:00-04:00,62.5,63.9375,61.875,63.9375,46.01213073730469,488800,0.0,0.0
1999-10-11 00:00:00-04:00,63.75,63.9375,63.5,63.6875,45.83223342895508,229300,0.0,0.0
1999-10-12 00:00:00-04:00,63.6875,63.75,62.75,62.9375,45.292484283447266,644200,0.0,0.0
1999-10-13 00:00:00-04:00,62.375,62.625,60.6875,61.0,43.898193359375,393000,0.0,0.0
1999-10-14 00:00:00-04:00,60.5,62.5625,58.875,62.0,44.617835998535156,1016000,0.0,0.0
1999-10-15 00:00:00-04:00,60.5,60.625,58.25,59.75,42.99863052368164,1088000,0.0,0.0
1999-10-18 00:00:00-04:00,60.25,60.25,57.9375,59.25,42.63882064819336,732700,0.0,0.0
1999-10-19 00:00:00-04:00,59.5,61.0,59.5,60.375,43.44841384887695,1082700,0.0,0.0
1999-10-20 00:00:00-04:00,60.5,62.375,60.5,61.75,44.43791961669922,499800,0.0,0.0
1999-10-21 00:00:00-04:00,61.25,61.8125,61.125,61.8125,44.569496154785156,281900,0.12,0.0
1999-10-22 00:00:00-04:00,62.75,65.75,62.6875,65.5,47.22835922241211,1644700,0.0,0.0
1999-10-25 00:00:00-04:00,64.9375,65.0,63.25,64.0,46.146793365478516,665000,0.0,0.0
1999-10-26 00:00:00-04:00,63.5,64.5625,61.8125,61.8125,44.569496154785156,650200,0.0,0.0
1999-10-27 00:00:00-04:00,62.0625,64.75,62.0,64.375,46.41718292236328,1412500,0.0,0.0
1999-10-28 00:00:00-04:00,64.5,72.5,64.5,72.0,51.91514205932617,3983400,0.0,0.0
1999-10-29 00:00:00-04:00,72.0625,73.75,70.1875,71.0,51.194114685058594,2490500,0.0,0.0
1999-11-01 00:00:00-05:00,70.5,71.0,69.3125,69.375,50.02241516113281,949300,0.0,0.0
1999-11-02 00:00:00-05:00,69.1875,71.75,69.125,69.75,50.29280471801758,543000,0.0,0.0
1999-11-03 00:00:00-05:00,69.8125,69.875,68.3125,68.75,49.571739196777344,924000,0.0,0.0
1999-11-04 00:00:00-05:00,69.6875,70.75,69.4375,70.125,50.56318283081055,570400,0.0,0.0
1999-11-05 00:00:00-05:00,72.0,74.3125,71.25,73.6875,53.13191604614258,1304900,0.0,0.0
1999-11-08 00:00:00-05:00,73.5,73.5,72.5,73.0,52.636192321777344,651600,0.0,0.0
1999-11-09 00:00:00-05:00,73.5,73.5625,71.75,71.875,51.82499694824219,695600,0.0,0.0
1999-11-10 00:00:00-05:00,71.0,72.75,70.625,71.9375,51.87007522583008,678700,0.0,0.0
1999-11-11 00:00:00-05:00,72.0,73.5,71.5625,73.3125,52.86152267456055,574300,0.0,0.0
1999-11-12 00:00:00-05:00,73.9375,79.8125,73.75,79.75,57.503238677978516,2227700,0.0,0.0
1999-11-15 00:00:00-05:00,78.75,79.9375,77.25,78.0,56.241397857666016,997100,0.0,0.0
1999-11-16 00:00:00-05:00,78.375,83.0,78.375,82.8125,59.7114372253418,1505100,0.0,0.0
1999-11-17 00:00:00-05:00,81.125,81.375,78.5625,79.5625,57.36802673339844,1245400,0.0,0.0
1999-11-18 00:00:00-05:00,79.8125,81.125,79.25,80.1875,57.818695068359375,1111500,0.0,0.0
1999-11-19 00:00:00-05:00,80.0,80.875,79.625,79.9375,57.63840866088867,329600,0.0,0.0
1999-11-22 00:00:00-05:00,79.5,80.25,78.5,79.6875,57.458160400390625,329900,0.0,0.0
1999-11-23 00:00:00-05:00,79.9375,80.625,77.5,77.75,56.06113815307617,656300,0.0,0.0
1999-11-24 00:00:00-05:00,77.5,77.75,76.75,77.125,55.6104850769043,515700,0.0,0.0
1999-11-26 00:00:00-05:00,77.1875,77.75,76.625,77.3125,55.74567794799805,107600,0.0,0.0
1999-11-29 00:00:00-05:00,77.25,77.25,74.375,74.5,53.717750549316406,517900,0.0,0.0
1999-11-30 00:00:00-05:00,74.75,77.125,74.5,75.125,54.16840744018555,925000,0.0,0.0
1999-12-01 00:00:00-05:00,74.75,76.1875,74.75,76.1875,54.934513092041016,500000,0.0,0.0
1999-12-02 00:00:00-05:00,76.25,77.625,76.25,77.5,55.880889892578125,453600,0.0,0.0
1999-12-03 00:00:00-05:00,78.5,80.6875,78.375,79.0625,57.007511138916016,669500,0.0,0.0
1999-12-06 00:00:00-05:00,79.1875,79.3125,76.5625,77.0,55.52034378051758,295100,0.0,0.0
1999-12-07 00:00:00-05:00,77.25,80.9375,77.25,80.9375,58.359458923339844,883100,0.0,0.0
1999-12-08 00:00:00-05:00,81.8125,81.8125,80.0,80.0,57.6834831237793,732200,0.0,0.0
1999-12-09 00:00:00-05:00,80.75,82.25,79.75,80.0,57.6834831237793,1205700,0.0,0.0
1999-12-10 00:00:00-05:00,80.0,82.4375,79.5625,82.0,59.12557601928711,1386300,0.0,0.0
1999-12-13 00:00:00-05:00,81.5,82.9375,81.0625,82.0625,59.17063522338867,938500,0.0,0.0
1999-12-14 00:00:00-05:00,81.4375,81.4375,77.8125,78.75,56.78216552734375,1105800,0.0,0.0
1999-12-15 00:00:00-05:00,77.75,79.5,77.75,79.4375,57.27790832519531,1073800,0.0,0.0
1999-12-16 00:00:00-05:00,79.1875,79.5,77.75,78.5625,56.64698791503906,307900,0.0,0.0
1999-12-17 00:00:00-05:00,78.625,80.5625,78.4375,80.1875,57.818695068359375,542100,0.0,0.0
1999-12-20 00:00:00-05:00,82.0,83.625,80.75,81.875,59.03544235229492,1302600,0.0,0.0
1999-12-21 00:00:00-05:00,80.625,83.0,79.5,80.9375,58.359458923339844,1189900,0.0,0.0
1999-12-22 00:00:00-05:00,81.0,81.375,79.125,79.6875,57.458160400390625,526800,0.0,0.0
1999-12-23 00:00:00-05:00,81.0,82.4375,80.6875,81.0,58.40455627441406,532000,0.0,0.0
1999-12-27 00:00:00-05:00,80.5,82.875,80.5,82.0625,59.17063522338867,389200,0.0,0.0
1999-12-28 00:00:00-05:00,82.0625,85.6875,82.0625,85.0,61.288719177246094,821800,0.0,0.0
1999-12-29 00:00:00-05:00,85.5,88.1875,85.375,88.0,63.451847076416016,794800,0.0,0.0
1999-12-30 00:00:00-05:00,90.0,92.875,89.5625,92.1875,66.4712142944336,969200,0.0,0.0
1999-12-31 00:00:00-05:00,91.9375,94.8125,91.5,94.1875,67.91327667236328,383500,0.0,0.0
2000-01-03 00:00:00-05:00,94.1875,94.375,87.75,88.3125,63.67715835571289,1822600,0.0,0.0
2000-01-04 00:00:00-05:00,87.0,87.5,82.25,82.75,59.66634750366211,1647700,0.0,0.0
2000-01-05 00:00:00-05:00,80.875,81.875,78.375,78.875,56.872283935546875,1516600,0.0,0.0
2000-01-06 00:00:00-05:00,78.625,84.5,78.625,82.25,59.30584716796875,1845100,0.0,0.0
2000-01-07 00:00:00-05:00,83.0625,83.1875,79.875,82.5625,59.53117370605469,1127400,0.0,0.0
2000-01-10 00:00:00-05:00,81.75,84.875,81.75,84.375,60.83805847167969,803100,0.0,0.0
2000-01-11 00:00:00-05:00,85.0,86.25,84.5625,84.8125,61.15353775024414,808600,0.0,0.0
2000-01-12 00:00:00-05:00,84.125,86.0,83.375,84.375,60.83805847167969,916100,0.0,0.0
2000-01-13 00:00:00-05:00,85.125,85.125,82.875,84.5,60.92816925048828,711000,0.0,0.0
2000-01-14 00:00:00-05:00,85.5,86.9375,85.3125,85.625,61.7393684387207,607000,0.0,0.0
2000-01-18 00:00:00-05:00,85.0,89.125,84.75,86.875,62.64067459106445,1095700,0.0,0.0
2000-01-19 00:00:00-05:00,86.875,89.375,86.75,87.5625,63.136375427246094,636900,0.0,0.0
2000-01-20 00:00:00-05:00,87.0,87.9375,84.875,85.9375,62.04970932006836,621800,0.12,0.0
2000-01-21 00:00:00-05:00,86.1875,86.1875,84.5625,85.6875,61.86918640136719,542500,0.0,0.0
2000-01-24 00:00:00-05:00,87.5,87.5,81.5,81.75,59.0262336730957,712900,0.0,0.0
2000-01-25 00:00:00-05:00,83.0,84.1875,82.375,83.875,60.56052017211914,749300,0.0,0.0
2000-01-26 00:00:00-05:00,84.125,88.5,84.125,88.25,63.71938705444336,1086600,0.0,0.0
2000-01-27 00:00:00-05:00,88.25,89.9375,87.625,89.0,64.26093292236328,702000,0.0,0.0
2000-01-28 00:00:00-05:00,87.5,88.0,86.125,87.0,62.81687545776367,776800,0.0,0.0
2000-01-31 00:00:00-05:00,87.0,91.6875,86.5,91.625,66.15628814697266,801800,0.0,0.0
2000-02-01 00:00:00-05:00,92.875,93.0,90.5,91.25,65.8855209350586,813100,0.0,0.0
2000-02-02 00:00:00-05:00,90.75,91.625,88.625,91.125,65.79528045654297,964700,0.0,0.0
2000-02-03 00:00:00-05:00,90.0,91.125,84.8125,85.375,61.643550872802734,2213300,0.0,0.0
2000-02-04 00:00:00-05:00,87.25,87.25,83.5625,84.6875,61.14720916748047,1451700,0.0,0.0
2000-02-07 00:00:00-05:00,84.4375,86.5,83.5,85.75,61.91435241699219,929800,0.0,0.0
2000-02-08 00:00:00-05:00,85.75,89.625,85.75,89.4375,64.57683563232422,1024800,0.0,0.0
2000-02-09 00:00:00-05:00,89.4375,89.4375,86.5625,86.75,62.63638687133789,397100,0.0,0.0
2000-02-10 00:00:00-05:00,86.75,87.3125,85.5,86.625,62.54610824584961,503200,0.0,0.0
2000-02-11 00:00:00-05:00,86.4375,88.75,85.0,85.125,61.463077545166016,856900,0.0,0.0
2000-02-14 00:00:00-05:00,85.125,86.875,84.625,86.5,62.45589828491211,627800,0.0,0.0
2000-02-15 00:00:00-05:00,86.25,86.625,85.125,86.5,62.45589828491211,542400,0.0,0.0
2000-02-16 00:00:00-05:00,86.75,87.3125,82.875,82.9375,59.88362503051758,720300,0.0,0.0
2000-02-17 00:00:00-05:00,84.75,84.75,81.125,82.125,59.296958923339844,895500,0.0,0.0
2000-02-18 00:00:00-05:00,84.5,84.5,80.75,80.8125,58.34934616088867,925500,0.0,0.0
2000-02-22 00:00:00-05:00,81.25,82.375,80.6875,81.5625,58.89082336425781,720100,0.0,0.0
2000-02-23 00:00:00-05:00,81.3125,87.0,81.0625,85.75,61.91435241699219,702900,0.0,0.0
2000-02-24 00:00:00-05:00,85.8125,89.9375,85.5,89.625,64.71220397949219,1199800,0.0,0.0
2000-02-25 00:00:00-05:00,89.4375,94.0,88.25,89.25,64.44144439697266,1333000,0.0,0.0
2000-02-28 00:00:00-05:00,89.25,89.25,87.0,88.0,63.53893280029297,518000,0.0,0.0
2000-02-29 00:00:00-05:00,88.75,92.5,88.0,92.5,66.78803253173828,1381200,0.0,0.0
2000-03-01 00:00:00-05:00,93.25,96.75,93.1875,94.75,68.41265869140625,1488900,0.0,0.0
2000-03-02 00:00:00-05:00,95.25,97.875,94.125,96.25,69.49568939208984,1819200,0.0,0.0
2000-03-03 00:00:00-05:00,97.0,102.5,96.75,102.5,74.00837707519531,2295900,0.0,0.0
2000-03-06 00:00:00-05:00,102.75,105.25,102.375,103.6875,74.86577606201172,1421000,0.0,0.0
2000-03-07 00:00:00-05:00,103.9375,105.75,102.4375,104.875,75.72322845458984,1041300,0.0,0.0
2000-03-08 00:00:00-05:00,105.0,105.375,99.6875,101.75,73.46688842773438,1041100,0.0,0.0
2000-03-09 00:00:00-05:00,101.75,108.1875,101.25,107.1875,77.3929443359375,535500,0.0,0.0
2000-03-10 00:00:00-05:00,109.75,119.0,108.5,112.25,81.04821014404297,2034400,0.0,0.0
2000-03-13 00:00:00-05:00,107.5,115.5,106.5,110.375,79.6944351196289,1454200,0.0,0.0
2000-03-14 00:00:00-05:00,111.5,112.875,103.5,104.75,75.63297271728516,653100,0.0,0.0
2000-03-15 00:00:00-05:00,102.5,105.5,101.375,103.5625,74.77557373046875,700300,0.0,0.0
2000-03-16 00:00:00-05:00,103.875,105.0,99.25,103.3125,74.59506225585938,2024800,0.0,0.0
2000-03-17 00:00:00-05:00,104.125,117.375,103.25,116.5,84.11683654785156,2099400,0.0,0.0
2000-03-20 00:00:00-05:00,117.625,123.0,112.5625,113.4375,81.90563201904297,2254000,0.0,0.0
2000-03-21 00:00:00-05:00,111.0,119.8125,106.5,118.25,85.38040161132812,2692800,0.0,0.0
2000-03-22 00:00:00-05:00,114.875,117.9375,114.8125,117.15625,84.5906753540039,1258900,0.0,0.0
2000-03-23 00:00:00-05:00,116.5,119.0,115.125,119.0,85.92194366455078,1656900,0.0,0.0
2000-03-24 00:00:00-05:00,119.0,128.0,117.6875,121.3125,87.5916519165039,1934400,0.0,0.0
2000-03-27 00:00:00-05:00,118.25,119.375,111.75,112.0,80.86771392822266,1315000,0.0,0.0
2000-03-28 00:00:00-05:00,109.5,115.5,108.5,113.25,81.77027893066406,1649400,0.0,0.0
2000-03-29 00:00:00-05:00,114.0,116.125,110.75,114.1875,82.44715881347656,754300,0.0,0.0
2000-03-30 00:00:00-05:00,112.625,115.0,105.125,106.875,77.16728973388672,1241200,0.0,0.0
2000-03-31 00:00:00-05:00,108.0,111.875,103.3125,105.25,75.99398803710938,1693300,0.0,0.0
2000-04-03 00:00:00-04:00,108.75,110.8125,105.5,105.5,76.17449951171875,1789500,0.0,0.0
2000-04-04 00:00:00-04:00,106.0,106.25,91.125,98.25,70.93975067138672,3739600,0.0,0.0
2000-04-05 00:00:00-04:00,97.5,99.625,93.5,97.4375,70.35308074951172,3238700,0.0,0.0
2000-04-06 00:00:00-04:00,101.0,106.0,100.0,106.0,76.53553009033203,1675700,0.0,0.0
2000-04-07 00:00:00-04:00,106.25,107.25,101.1875,102.5,74.00837707519531,1373500,0.0,0.0
2000-04-10 00:00:00-04:00,104.0,109.125,103.5625,107.0625,77.30267333984375,1749900,0.0,0.0
2000-04-11 00:00:00-04:00,107.125,108.3125,104.3125,104.8125,75.67810821533203,1147200,0.0,0.0
2000-04-12 00:00:00-04:00,106.5,107.25,96.5,96.5625,69.72127532958984,2598500,0.0,0.0
2000-04-13 00:00:00-04:00,96.75,98.125,92.3125,95.25,68.7736587524414,3377700,0.0,0.0
2000-04-14 00:00:00-04:00,92.75,92.75,79.4375,82.75,59.74823760986328,4855800,0.0,0.0
2000-04-17 00:00:00-04:00,81.75,87.75,81.0,87.5,63.177894592285156,3489600,0.0,0.0
2000-04-18 00:00:00-04:00,87.5,94.9375,86.875,93.75,67.69060516357422,2191500,0.0,0.0
2000-04-19 00:00:00-04:00,93.4375,93.5,89.625,92.0625,66.55736541748047,1390200,0.12,0.0
2000-04-20 00:00:00-04:00,91.8125,91.8125,88.0,88.8125,64.20777130126953,1061100,0.0,0.0
2000-04-24 00:00:00-04:00,88.8125,91.5,84.625,86.875,62.80702209472656,1764300,0.0,0.0
2000-04-25 00:00:00-04:00,88.625,97.875,87.5,97.0625,70.17216491699219,1341500,0.0,0.0
2000-04-26 00:00:00-04:00,97.5625,99.125,94.0,94.5,68.319580078125,1626100,0.0,0.0
2000-04-27 00:00:00-04:00,91.5,96.25,90.375,95.1875,68.81661987304688,1772400,0.0,0.0
2000-04-28 00:00:00-04:00,96.25,97.5,90.875,93.25,67.41588592529297,1145600,0.0,0.0
2000-05-01 00:00:00-04:00,93.25,101.625,93.25,97.0,70.12696075439453,2319300,0.0,0.0
2000-05-02 00:00:00-04:00,95.0,97.625,92.5,93.0,67.23513793945312,1666500,0.0,0.0
2000-05-03 00:00:00-04:00,92.25,95.75,89.6875,91.125,65.8796157836914,1931000,0.0,0.0
2000-05-04 00:00:00-04:00,91.375,92.0,88.125,90.1875,65.20179748535156,920700,0.0,0.0
2000-05-05 00:00:00-04:00,89.375,92.1875,87.4375,89.875,64.9759292602539,1378100,0.0,0.0
2000-05-08 00:00:00-04:00,86.0,87.875,85.75,87.3125,63.12331771850586,2817000,0.0,0.0
2000-05-09 00:00:00-04:00,86.0,87.0,84.75,85.625,61.903343200683594,1739100,0.0,0.0
2000-05-10 00:00:00-04:00,83.0,83.6875,80.5625,81.4375,58.87592697143555,2340600,0.0,0.0
