Date,Open,High,Low,Close,Volume
1962-01-02 00:00:00-05:00,1.5439043873520644,1.5439043873520644,1.5265569686889648,1.5265569686889648,1948436.8265664445
1962-01-03 00:00:00-05:00,1.5265563666702122,1.5399004220962524,1.5265563666702122,1.5399004220962524,1461328.1962197218
1962-01-04 00:00:00-05:00,1.539900483068215,1.539900483068215,1.5238876558566725,1.5245548486709595,1311448.3292963668
1962-01-05 00:00:00-05:00,1.522553677197678,1.522553677197678,1.4918624022120073,1.494531273841858,1836027.2906445118
1962-01-08 00:00:00-05:00,1.4931967452485726,1.4931967452485726,1.454499153399882,1.4665086269378662,2735305.8592472128
1962-01-09 00:00:00-05:00,1.4731807944286275,1.5025377852298345,1.4731807944286275,1.4838560819625854,2473016.1923832498
1962-01-10 00:00:00-05:00,1.4865243434906006,1.4931962711153943,1.4865243434906006,1.4865243434906006,1498798.2070061679
1962-01-11 00:00:00-05:00,1.4905281909799752,1.5025379657745361,1.4905281909799752,1.5025379657745361,1611207.3256775795
1962-01-12 00:00:00-05:00,1.5052064657211304,1.5158815529376284,1.5052064657211304,1.5052064657211304,2210726.730572561
1962-01-15 00:00:00-05:00,1.5105434091072056,1.5152139578859385,1.5105434091072056,1.5118778944015503,1273978.5379455602
1962-01-16 00:00:00-05:00,1.510544169118238,1.510544169118238,1.495865821838379,1.495865821838379,1273977.8969595078
1962-01-17 00:00:00-05:00,1.4891941214427173,1.4891941214427173,1.4678436405358422,1.4718466997146606,2098316.2117238184
1962-01-18 00:00:00-05:00,1.475848913192749,1.4905272513523513,1.475848913192749,1.475848913192749,1873498.071374257
1962-01-19 00:00:00-05:00,1.4758498900938144,1.4798529488161327,1.4598369563639533,1.4771841764450073,2023376.577760967
1962-01-22 00:00:00-05:00,1.477184329937558,1.491862879007088,1.4731811709649063,1.4745155572891235,1386387.5110745432
1962-01-23 00:00:00-05:00,1.4738479532633946,1.4758495320561602,1.457167830487311,1.4598366022109985,1873497.285766116
