#{"t_start": 1720030536.0450284, "env_id": "None"}
r,l,t
0.03317,128,267.86295
0.448403,128,268.945061
-1.937907,128,269.992902
-0.04905,128,271.092728
0.423256,128,272.109282
-2.963293,128,273.191716
-3.635228,128,274.20447
-1.455302,128,275.330943
-2.168922,128,276.455786
1.026443,128,277.632273
-3.40184,128,278.836127
3.8659,128,279.869796
1.155539,128,280.914772
-0.118384,128,281.964306
-3.45166,128,283.089561
-6.977858,128,284.217674
-3.257209,128,285.404625
0.116499,128,286.571838
-4.595682,128,287.850258
-0.151453,128,288.907855
-1.18321,128,289.971584
1.43951,128,290.985022
-0.07496,128,292.024915
-0.707293,128,293.098059
-0.188973,128,294.232839
-0.660027,128,295.435705
-0.98306,128,296.553738
4.864827,128,297.667046
28.671845,128,298.764071
4.202432,128,299.868863
-0.49117,128,301.066371
-1.279421,128,302.28767
0.424003,128,303.437289
-15.075192,128,304.551057
-2.515298,128,305.827967
-32.347969,128,306.930524
-0.079047,128,308.096903
-0.331938,128,309.175886
-0.109195,128,310.29464
-0.671347,128,311.439344
-0.282392,128,312.708579
-0.324952,128,313.783824
-1.926889,128,314.940577
-0.1244,128,315.977017
-0.036516,128,317.162221
0.111162,128,318.206017
-0.089547,128,319.445127
-0.168504,128,320.576386
-1.281295,128,321.704782
-1.766551,128,322.935813
-2.478094,128,323.962847
2.209828,128,325.112049
-2.816721,128,326.17206
-3.409797,128,327.213044
-6.923893,128,328.33402
-49.830843,128,329.420555
-0.210641,128,330.501834
-3.403397,128,331.458539
-0.241854,128,332.559216
1.894171,128,333.605897
0.02994,128,334.723089
-1.071753,128,335.688492
-1.210036,128,336.77708
-1.023709,128,337.839388
-0.527541,128,338.907992
-1.640145,128,339.884698
-1.746372,128,340.964758
-5.509349,128,341.972198
-0.759049,128,343.07026
-0.383442,128,344.123416
4.845619,128,345.27713
-1.397818,128,346.293611
1.120242,128,347.395918
-0.237228,128,348.413999
-0.304255,128,349.515542
-0.200751,128,350.580822
-0.191025,128,351.584383
-0.052827,128,352.700224
-0.755875,128,354.047824
-3.713606,128,355.0999
-1.086824,128,356.265225
-0.078468,128,357.367377
12.813103,128,358.419047
-8.9816,128,359.556054
16.22579,128,360.758075
-5.383527,128,361.70824
-11.606078,128,362.833874
-0.084397,128,363.86595
1.23271,128,364.962678
1.586121,128,366.010586
0.273656,128,367.106084
7.159976,128,368.166186
0.223246,128,369.198613
-0.136716,128,370.262471
-4.511473,128,371.271656
-0.080709,128,372.349763
-0.226163,128,373.330577
-0.175125,128,374.371737
-0.444392,128,375.37149
-0.34427,128,376.516925
0.010754,128,377.541317
-0.37688,128,378.568888
-5.261485,128,379.655673
-6.663363,128,380.801794
-4.930076,128,381.973447
3.49841,128,383.117234
10.27782,128,384.418247
-7.690143,128,385.516167
-3.076078,128,386.51203
-6.407098,128,387.559124
-0.30417,128,388.631612
-1.026124,128,389.751769
2.950897,128,390.770638
4.419473,128,391.864073
4.132751,128,392.904114
-0.22477,128,394.102204
-0.935056,128,395.096231
1.11722,128,396.220159
-0.005528,128,397.220258
-0.170686,128,398.312626
-0.076884,128,399.341995
-0.740873,128,400.449154
-0.191645,128,401.519911
-0.141551,128,402.604669
0.01323,128,403.667161
-0.283132,128,404.726309
-0.118351,128,405.896409
-0.097696,128,406.970879
-0.209894,128,408.025744
0.568532,128,409.193535
2.523299,128,410.326514
-0.23552,128,411.490657
-0.567321,128,412.573742
-6.61532,128,413.708154
-0.12828,128,414.770579
-2.097209,128,415.794742
-1.055211,128,416.890507
11.950286,128,417.931104
-3.228597,128,419.006483
-1.624436,128,420.110415
-3.41,128,421.090145
-8.139212,128,422.144964
-0.863754,128,423.164307
-2.399614,128,424.305444
-5.635029,128,425.380215
-1.348138,128,426.474648
-2.269635,128,427.497871
0.319093,128,428.619082
0.48019,128,429.734507
-0.335946,128,430.884041
-27.341571,128,431.991065
-1.154587,128,433.075287
-0.037156,128,434.131033
-255.626592,128,435.234423
-0.271246,128,436.265656
-0.276922,128,437.281862
-0.172371,128,438.423384
2.224853,128,439.720547
-0.783083,128,440.74735
-0.180932,128,441.805638
-0.224292,128,442.896391
-0.696302,128,443.920178
-0.068195,128,444.929265
-2.904095,128,446.012708
-0.197404,128,447.061786
-0.66238,128,448.172835
-5.447808,128,449.184409
-1.006433,128,450.177067
-5.776689,128,451.227185
0.653112,128,452.305186
-0.103742,128,453.350779
-0.279779,128,454.42147
-0.255156,128,455.452156
-0.214331,128,456.475316
0.437985,128,457.452489
0.064514,128,458.557947
-0.103752,128,459.60182
-0.578405,128,460.648124
-3.916389,128,461.812125
0.835559,128,462.80643
2.951691,128,463.975367
-0.165238,128,465.069398
-0.398531,128,466.157108
-0.157038,128,467.215145
-8.152678,128,468.373787
-38.380308,128,469.454252
-10.408632,128,470.576574
-4.312446,128,471.574213
-1.674561,128,472.678973
-1.303924,128,473.63165
-0.170109,128,474.631966
-0.641176,128,475.665039
-1.754416,128,476.786492
-0.028454,128,477.871629
-0.039833,128,479.043074
3.373851,128,480.191702
-0.430444,128,481.246483
-0.915534,128,482.29992
-0.782472,128,483.438337
-3.43781,128,484.532471
-1.093654,128,485.69889
-0.476496,128,486.894304
4.837208,128,488.189702
-1.319668,128,489.314276
-5.62197,128,490.44055
-2.218495,128,491.517495
-0.126617,128,492.604359
-0.683463,128,493.66268
-4.00543,128,494.804603
-3.736664,128,495.861768
-1.129438,128,496.98473
-3.391868,128,498.195712
-0.289159,128,499.460648
-0.078,128,500.650326
-0.368764,128,501.910354
-0.160866,128,503.20612
-1.50305,128,504.538684
-0.510422,128,505.798344
-2.038221,128,506.94205
-13.313052,128,508.079956
-0.255568,128,509.1768
0.244273,128,510.526332
-0.191372,128,511.677309
-0.003797,128,512.842024
0.265351,128,513.832977
-2.001954,128,514.914948
6.945762,128,516.191434
4.033024,128,517.371953
-2.251776,128,518.498053
36.840141,128,519.757994
-1.208511,128,520.807931
0.076778,128,521.78827
-0.178704,128,522.830947
-0.228591,128,523.849981
-0.680459,128,524.944946
-1.039425,128,526.080432
-3.061199,128,527.105714
0.201602,128,528.184599
-2.978495,128,529.300465
-1.990848,128,530.411016
-0.280687,128,531.487267
