#{"t_start": 1720033709.134283, "env_id": "None"}
r,l,t
-2.135101,128,327.898983
-1.778537,128,328.972678
0.911399,128,329.998697
-0.214306,128,331.064131
0.096465,128,332.043051
-0.125636,128,333.169532
0.015155,128,334.163502
2.606196,128,335.20865
0.81803,128,336.208296
-0.884083,128,337.197815
-6.752933,128,338.23325
0.16914,128,339.294477
0.977797,128,340.267338
-0.021435,128,341.336205
-0.126539,128,342.306147
0.437204,128,343.422361
-0.175205,128,344.372132
-0.675237,128,345.425562
-0.827436,128,346.400104
-0.303677,128,347.382011
-0.111625,128,348.396169
-0.452722,128,349.432721
-0.238485,128,350.475595
-0.080123,128,351.469839
0.099743,128,352.533474
0.012415,128,353.608727
-0.609225,128,354.6982
-0.286616,128,355.770427
-2.643966,128,356.836204
0.737046,128,357.798048
1.828893,128,358.838502
-0.480585,128,359.789047
-3.789316,128,360.877453
-0.016677,128,361.887894
0.089946,128,362.950927
2.620013,128,364.032257
-3.769867,128,365.047061
-3.182358,128,366.103106
-0.198769,128,367.184307
-0.138777,128,368.191594
-0.183688,128,369.189897
0.070323,128,370.322227
-0.184036,128,371.27007
-0.267392,128,372.2369
-0.192584,128,373.199146
-0.215899,128,374.199757
0.608321,128,375.269159
-1.485226,128,376.286451
-0.151533,128,377.262904
-0.158947,128,378.372826
-1.409808,128,379.36925
-3.929863,128,380.452032
0.111083,128,381.495588
0.83692,128,382.609189
-3.541738,128,383.559292
-0.414625,128,384.525112
-5.750529,128,385.558042
-2.710057,128,386.515763
-2.232683,128,387.590517
3.314361,128,388.690369
-3.61692,128,389.6823
-0.831524,128,390.706286
-8.200077,128,391.831175
0.384339,128,392.833957
-0.749289,128,393.810433
-1.316278,128,394.761502
-1.662034,128,395.854547
-0.164003,128,396.842562
-0.462134,128,397.850898
-2.219335,128,398.876288
-0.514521,128,399.923932
2.317843,128,401.069351
-0.871607,128,402.087549
-2.946279,128,403.137021
0.690118,128,404.160702
-0.348427,128,405.175521
-0.582444,128,406.186476
-0.052822,128,407.260459
-0.394151,128,408.303915
-0.074873,128,409.399897
0.309606,128,410.489963
0.048664,128,411.549157
-0.00792,128,412.521733
-0.186404,128,413.7483
-2.391291,128,414.674361
-1.019621,128,415.751776
-1.48046,128,416.822885
-0.438723,128,417.815362
-1.332225,128,418.873984
-1.489711,128,419.924857
-0.300727,128,421.004485
1.612541,128,421.948653
0.248526,128,423.024244
-3.079732,128,424.017571
0.924749,128,425.077844
-0.629076,128,426.194087
-0.326238,128,427.227053
-0.190516,128,428.133343
-0.278612,128,429.126414
-0.239482,128,430.065877
-0.292755,128,431.015842
-0.02972,128,431.9589
0.0042,128,432.911149
-5.26588,128,433.952201
-3.881538,128,434.900908
0.011605,128,435.97777
0.019192,128,436.959027
-0.564703,128,438.20678
0.202725,128,439.306829
-0.099656,128,440.372672
-1.122741,128,441.372289
-7.031324,128,442.390121
-2.077543,128,443.410451
-0.46449,128,444.471199
-4.731672,128,445.429955
-0.047755,128,446.43286
-2.818342,128,447.424713
0.485025,128,448.486451
-0.34968,128,449.519516
-0.201175,128,450.529147
-0.384545,128,451.519327
-0.936853,128,452.560431
-0.193854,128,453.639212
0.227296,128,454.594045
-2.485305,128,455.646504
-0.227704,128,456.690816
-21.121111,128,457.746214
-0.547326,128,458.686493
-0.137418,128,459.756822
0.156582,128,460.820029
-25.643103,128,461.848531
-0.05585,128,462.845499
4.975901,128,463.899667
-2.484002,128,464.914171
-0.365717,128,465.975601
-0.598189,128,466.956347
0.105213,128,467.96937
-0.840086,128,468.98944
0.657937,128,470.124484
1.248572,128,471.203045
0.632495,128,472.264391
-1.727962,128,473.361348
-0.250866,128,474.360946
-46.506089,128,475.387106
-0.335851,128,476.456333
-0.006745,128,477.443341
-0.532766,128,478.412128
0.003884,128,479.414746
-0.08389,128,480.399421
-0.073112,128,481.427617
-0.178473,128,482.42249
-1.953766,128,483.589045
2.890045,128,484.607602
-0.869716,128,485.618273
-4.068773,128,486.654245
-1.145149,128,487.747216
-0.140728,128,488.807983
-0.426972,128,489.805708
-0.351642,128,490.857568
-0.294222,128,491.757135
-0.08775,128,492.834996
-0.214602,128,493.872836
-0.098412,128,494.90448
-6.986138,128,495.883557
0.603458,128,496.905088
-1.631087,128,497.879198
-0.199174,128,498.883348
-0.949685,128,500.019026
-1.664688,128,500.974485
1.050415,128,501.956631
-1.704044,128,502.945496
-0.80786,128,503.977753
-5.733741,128,505.000627
2.76057,128,506.096429
3.783776,128,507.183672
0.080975,128,508.322312
-1.314238,128,509.269828
-0.017748,128,510.352277
-1.424971,128,511.415842
-5.635661,128,512.458857
-3.75623,128,513.490653
-1.315496,128,514.632577
-0.527326,128,515.617209
-1.322816,128,516.742812
-0.375755,128,517.754292
-0.985887,128,518.81835
-0.119076,128,519.795455
-2.378884,128,520.87394
-0.663799,128,521.945045
-6.625969,128,523.061077
-13.77877,128,524.077268
2.654705,128,525.065423
4.594583,128,526.108497
0.796089,128,527.038474
-6.732468,128,528.078882
-1.639583,128,529.108981
11.232783,128,530.163061
-0.272893,128,531.151388
-1.090323,128,532.218538
0.018624,128,533.207603
-1.693616,128,534.283987
-0.291705,128,535.314053
-0.164428,128,536.421115
-1.283375,128,537.461886
-2.384451,128,538.484304
-1.211974,128,539.455394
-1.186538,128,540.425723
0.437214,128,541.447799
-13.590273,128,542.430144
-1.747899,128,543.422735
-7.366629,128,544.436996
-11.41099,128,545.503321
-8.234859,128,546.496395
0.293024,128,547.573047
-3.532762,128,548.595474
-3.245184,128,549.577095
-0.907014,128,550.542151
0.29811,128,551.618017
-2.866758,128,552.717597
-0.474317,128,553.808941
0.53276,128,554.837928
-0.263632,128,555.929035
0.223049,128,556.933338
0.020755,128,557.882444
-0.171958,128,558.86696
-5.501598,128,559.822205
4.767696,128,560.867321
-10.086982,128,561.836275
8.00484,128,562.913944
8.651012,128,563.921237
-11.826544,128,564.904314
-1.877993,128,565.906467
-0.204053,128,566.962678
-0.607289,128,567.9204
-6.238879,128,568.976076
-0.753003,128,569.999782
-8.329263,128,571.011223
-0.387307,128,572.023173
-0.376431,128,573.103755
-0.194551,128,574.160196
-0.205988,128,575.139383
-0.040534,128,576.146981
-0.171226,128,577.118012
-0.121803,128,578.143948
-1.200886,128,579.043518
-2.854065,128,580.137005
-1.244625,128,581.113379
29.706701,128,582.113588
-0.327276,128,583.15888
-0.427715,128,584.129087
-8.575048,128,585.139763
-0.438342,128,586.086458
-1.958732,128,587.131005
-9.704832,128,588.138743
-1.70736,128,589.165955
2.618733,128,590.23217
-0.633754,128,591.293678
-0.072167,128,592.274277
-0.119006,128,593.293993
0.039275,128,594.319956
0.093306,128,595.29299
-0.222979,128,596.608616
5.285059,128,597.772436
-18.127477,128,598.74356
-2.176563,128,599.733426
-0.935367,128,600.707182
-0.041427,128,601.718053
0.535652,128,602.774662
-5.081424,128,603.800053
-4.93213,128,604.86645
6.645992,128,605.935186
-1.672307,128,607.011661
-2.730365,128,608.056635
-1.265394,128,609.172979
-0.197853,128,610.247799
-3.318288,128,611.270325
-1.175013,128,612.221448
1.403526,128,613.330092
-1.881974,128,614.369789
-0.058208,128,615.488279
-0.275747,128,616.529018
-0.735047,128,617.549957
-0.362597,128,618.633906
0.058874,128,619.707235
0.771475,128,620.838075
1.32708,128,622.086713
0.004008,128,623.112154
-0.219791,128,624.292813
0.119257,128,625.332057
0.006194,128,626.477683
-0.36677,128,627.561297
-4.701235,128,628.641586
-0.70779,128,629.584675
-0.232392,128,630.717651
-1.32128,128,631.877567
-0.811264,128,632.907377
0.628606,128,633.858472
-2.037446,128,634.939334
-1.131236,128,635.93523
-0.880574,128,636.976047
-0.203199,128,637.972323
-0.210725,128,638.913683
-3.628109,128,640.040542
-2.721322,128,641.011056
-18.264938,128,642.085498
-0.277554,128,643.047575
0.095643,128,644.120128
-0.565394,128,645.161528
-0.588381,128,646.313859
-0.422195,128,647.357306
-63.00553,128,648.492195
-2.170757,128,649.535848
-1.895943,128,650.524067
8.2437,128,651.860329
-0.403563,128,652.912941
-1.330041,128,653.999593
5.280904,128,655.099082
-0.476116,128,656.238003
-1.989369,128,657.329785
-0.179312,128,658.398509
-0.327502,128,659.414351
-0.113495,128,660.389162
0.081859,128,661.465581
-0.419761,128,662.487591
-0.094779,128,663.580028
0.348954,128,664.606855
-15.971243,128,665.649395
-1.611816,128,666.661887
-2.188375,128,667.571293
-2.382519,128,668.577933
7.892282,128,669.750178
-1.676238,128,670.78577
-4.398626,128,671.817127
-21.38234,128,672.772856
-0.284363,128,673.827513
-0.959861,128,674.849942
-0.533579,128,675.792672
3.026823,128,676.908378
-2.09356,128,677.92917
-0.207193,128,678.992707
-7.976478,128,680.028402
-0.429861,128,681.11909
-0.184968,128,682.196748
-0.254358,128,683.313615
-0.343385,128,684.346996
0.164339,128,685.401482
-0.231983,128,686.576228
-0.931456,128,687.708453
0.815958,128,688.737732
-1.568064,128,689.849176
1.038634,128,690.927896
0.718035,128,692.02166
5.673219,128,693.146757
2.183367,128,694.224772
-1.116398,128,695.252665
-5.023161,128,696.310332
-1.546419,128,697.33023
-0.262719,128,698.434185
-2.544408,128,699.42249
-63.09229,128,700.444512
0.069195,128,701.549971
-0.137222,128,702.532837
-0.309218,128,703.58415
-1.872432,128,704.567373
-2.131355,128,705.589582
0.142954,128,706.681537
-4.730393,128,707.670583
-0.378819,128,708.622209
1.859599,128,709.681039
-15.632726,128,710.719046
0.182811,128,711.770599
-0.302037,128,712.796634
0.398738,128,713.829836
-0.043123,128,714.845294
-3.877661,128,715.820347
-0.34858,128,716.834996
-0.520577,128,717.787323
-5.067218,128,718.851717
-52.997601,128,719.900778
0.85504,128,720.962693
-1.098872,128,721.994616
1.918657,128,723.054792
-7.294161,128,724.052752
3.529809,128,725.029187
-2.199027,128,726.02478
12.112483,128,727.1164
0.267141,128,728.08636
-2.894978,128,729.049756
-2.439365,128,730.029174
-2.059017,128,731.096946
-0.784461,128,732.245258
-4.579218,128,733.2969
-0.272316,128,734.25722
-0.526057,128,735.288338
-0.938696,128,736.437924
-1.73901,128,737.478246
-7.854144,128,738.496176
-3.597442,128,739.460305
0.621463,128,740.510481
-0.120918,128,741.493373
-0.780058,128,742.522199
-0.81862,128,743.493784
-0.469621,128,744.525344
-12.033665,128,745.468252
-0.384982,128,746.431711
-0.281863,128,747.454875
-0.358718,128,748.483942
-0.176789,128,749.473342
-0.293576,128,750.471071
-0.658477,128,751.597469
-2.60279,128,752.621405
-0.286459,128,753.605911
-0.881594,128,754.565184
14.094243,128,755.773562
-1.076652,128,756.881027
-0.912473,128,757.934521
-9.858621,128,758.91107
-15.287217,128,759.918299
-15.780277,128,760.919636
-1.678444,128,761.912659
-5.013209,128,763.001198
-0.982937,128,764.031117
-0.796963,128,765.182341
-5.584349,128,766.232326
-1.566912,128,767.245854
-0.145586,128,768.247929
-1.990849,128,769.284472
-0.699693,128,770.234184
-3.697589,128,771.360622
3.358797,128,772.414597
-1.008142,128,773.485229
0.481878,128,774.458238
-0.5491,128,775.457812
-0.224496,128,776.47877
-1.617104,128,777.624071
-2.205,128,778.633147
-2.46326,128,779.599461
2.096672,128,780.706884
-1.736718,128,781.79065
-1.506473,128,782.905447
-6.075273,128,784.035577
-5.381597,128,785.050807
3.521432,128,785.989697
0.318158,128,787.056831
-0.699603,128,788.058814
-0.950141,128,789.099868
-0.036242,128,790.110125
-0.191511,128,791.126352
-2.217705,128,792.179093
-10.644698,128,793.171393
-0.929741,128,794.222266
-0.441089,128,795.351128
2.648931,128,796.304947
-4.570026,128,797.340966
-25.091743,128,798.400129
-0.438131,128,799.513766
-1.283781,128,800.537613
-0.529283,128,801.567877
-0.025134,128,802.615305
0.12166,128,803.66167
-0.861415,128,804.783101
0.085784,128,805.838008
-0.046611,128,806.947231
-0.266515,128,807.922561
-0.234717,128,808.922006
-0.281584,128,809.915425
-0.002842,128,810.974502
-0.15502,128,812.038419
-1.436117,128,813.080262
-0.143131,128,814.189791
0.062891,128,815.202973
-4.324272,128,816.221551
-0.895932,128,817.192152
-0.676692,128,818.214016
-1.309018,128,819.23741
-0.25058,128,820.242559
-1.604072,128,821.254744
-1.492519,128,822.295565
-1.189856,128,823.291842
-0.447515,128,824.324515
-3.431977,128,825.36185
-28.467386,128,826.425658
-0.933794,128,827.473479
-23.15552,128,828.590272
-4.778672,128,829.589388
-0.217566,128,830.661006
0.041889,128,831.661097
0.073354,128,832.688462
-0.175132,128,833.728443
0.026718,128,834.754311
-0.490766,128,835.754599
6.200665,128,836.849035
24.923919,128,837.839647
-1.412158,128,838.882406
-0.22402,128,839.992432
0.481346,128,841.043443
3.21,128,842.05393
-3.210754,128,843.089115
-0.218005,128,844.084533
-0.033252,128,845.054877
-2.670308,128,846.029552
-0.958153,128,847.068435
-0.233889,128,848.076001
-0.181197,128,849.075711
1.042005,128,850.099147
-1.200911,128,851.117958
-0.150128,128,852.182207
-0.498812,128,853.166572
-6.220979,128,854.214347
-0.977878,128,855.208846
-1.68886,128,856.242231
-0.43259,128,857.196608
-0.178121,128,858.196294
-39.836517,128,859.290182
5.532649,128,860.314993
-1.690393,128,861.447265
2.518164,128,862.532599
-3.401955,128,863.727753
-1.016481,128,864.666373
-0.96223,128,865.727081
-0.209975,128,866.860819
-0.99871,128,867.918572
0.006134,128,868.926195
-0.130777,128,870.060552
-1.134706,128,871.095348
-0.015946,128,872.177486
-4.527423,128,873.204033
-7.278837,128,874.241014
-0.506524,128,875.337511
0.018706,128,876.496637
-1.244399,128,877.522997
-18.872148,128,878.591302
-1.362298,128,879.639017
-1.341196,128,880.738643
-0.01155,128,881.791054
1.955352,128,882.944065
0.238983,128,883.966173
-0.050564,128,884.948079
-0.05321,128,885.943087
-1.133494,128,887.038888
-1.46546,128,888.112322
-12.441594,128,889.120888
-5.999997,128,890.186944
1.08133,128,891.296519
10.133317,128,892.405441
-26.910392,128,893.390902
-2.313884,128,894.534532
-2.828193,128,895.683444
0.294801,128,896.683726
-0.305102,128,897.653077
0.155737,128,898.774415
-6.602721,128,899.804834
-2.11197,128,900.825989
-11.606487,128,901.8481
-0.08153,128,902.859814
1.293713,128,903.918117
1.355564,128,904.976706
4.039678,128,906.080002
-5.580172,128,907.180072
-3.525925,128,908.134461
-0.13489,128,909.11833
7.697742,128,910.182727
-26.719541,128,911.33328
-6.28818,128,912.384858
-7.951638,128,913.501187
12.482466,128,914.562974
-3.169655,128,915.610674
2.663952,128,916.564158
-1.241258,128,917.61123
2.810696,128,918.696403
-0.911151,128,919.679425
-4.357057,128,920.760844
-0.738569,128,921.741295
-1.578762,128,922.762091
-1.051632,128,923.778086
-0.132655,128,924.890291
-2.927809,128,925.895795
-0.192019,128,926.95054
0.454721,128,927.905745
-0.073138,128,928.994519
-0.516251,128,929.972383
-0.394385,128,931.104702
4.288217,128,932.16356
-0.238658,128,933.207661
-5.467894,128,934.220252
0.194683,128,935.229592
-7.256023,128,936.286214
-0.47277,128,937.339995
-0.191047,128,938.391329
-0.506977,128,939.475946
-0.309498,128,940.521792
2.134352,128,941.564842
-0.558752,128,942.622022
11.670155,128,943.59138
-11.893605,128,944.70721
-0.178045,128,945.731142
-0.774909,128,946.771547
-0.251151,128,947.742973
-0.218569,128,948.807363
0.285023,128,949.852918
8.79071,128,950.942907
-2.626693,128,951.866861
-89.470717,128,953.002826
-0.008362,128,953.921174
-0.518018,128,954.94918
5.973331,128,955.996805
-13.727413,128,957.068637
11.897503,128,958.095424
-2.136918,128,959.117903
-32.542769,128,960.167592
0.533558,128,961.211138
-11.967569,128,962.24618
6.488745,128,963.224574
0.536712,128,964.309959
-0.063075,128,965.296567
-1.51115,128,966.331655
-0.136309,128,967.368566
-1.62215,128,968.383939
-0.445344,128,969.358384
-9.208155,128,970.414142
-0.096374,128,971.42313
-0.14192,128,972.43612
-0.349162,128,973.41148
-0.187667,128,974.374147
-0.146719,128,975.415817
-40.695084,128,976.422535
1.4016,128,977.451713
-1.094539,128,978.505184
0.130516,128,979.571425
-0.512122,128,980.580131
-0.16275,128,981.6496
0.175145,128,982.708784
-6.871568,128,983.742324
-4.741679,128,984.736314
-2.048089,128,985.813709
0.323756,128,986.818896
-0.088957,128,987.842885
-0.103045,128,988.861167
-0.060704,128,989.830936
0.935381,128,990.833438
0.441136,128,991.925085
1.499782,128,992.942153
-0.342473,128,993.922258
-0.794866,128,994.955242
1.330413,128,996.038063
-0.136578,128,997.088732
-6.107543,128,998.102667
-1.723436,128,999.135993
-1.026833,128,1000.118856
-1.242554,128,1001.133548
-2.243632,128,1002.155181
-0.503804,128,1003.213433
1.107759,128,1004.292683
-6.435019,128,1005.316156
1.180268,128,1006.412216
-1.470901,128,1007.377153
-9.181993,128,1008.494974
-1.994664,128,1009.551113
-6.107375,128,1010.574021
-1.35652,128,1011.737666
-0.568436,128,1012.81422
5.280586,128,1013.893573
-0.17744,128,1014.881072
-10.552982,128,1015.861786
-1.070112,128,1016.877179
3.869352,128,1017.905446
-0.516078,128,1018.891431
-0.921637,128,1019.809756
3.039572,128,1020.813376
-0.202843,128,1021.840227
0.34137,128,1022.879903
5.97474,128,1024.024563
-1.939041,128,1024.989225
-0.879301,128,1026.038806
-60.139375,128,1027.106632
0.889355,128,1028.111181
-0.715215,128,1029.060033
-3.737642,128,1030.024443
0.552979,128,1031.014161
-0.68938,128,1032.011132
-2.52513,128,1032.969764
-24.310594,128,1033.988732
-0.204993,128,1034.969336
0.027456,128,1036.008628
-0.005351,128,1037.061415
-0.420265,128,1038.095829
