#{"t_start": 1720029430.681444, "env_id": "None"}
r,l,t
-1.357607,128,253.120905
1.139819,128,254.178197
-0.497199,128,255.137433
-2.231615,128,256.15227
-3.020292,128,257.124659
-0.246439,128,258.13831
-5.110852,128,259.137344
0.039022,128,260.087805
-0.158944,128,261.133788
-0.086174,128,262.183448
-2.555512,128,263.299926
-0.174226,128,264.459485
-1.792942,128,265.493332
3.528943,128,266.587073
-0.096866,128,267.603261
0.921675,128,268.68597
-0.747916,128,269.781364
0.186169,128,270.924956
0.21831,128,272.04744
-0.126768,128,273.152125
-1.447574,128,274.367258
0.401426,128,275.510448
-1.680056,128,276.64913
0.925553,128,277.768682
0.12059,128,278.89829
-14.930996,128,280.013845
-2.73637,128,281.197428
-0.463701,128,282.281649
-0.544673,128,283.456396
1.190603,128,284.815758
0.209291,128,285.945059
-2.080478,128,287.086936
4.31683,128,288.21817
-233.173355,128,289.470626
-11.565703,128,290.628981
-42.287387,128,291.873448
-10.20078,128,293.167059
-0.221668,128,294.361748
-1.328512,128,295.566427
-0.176031,128,296.688549
-0.893812,128,297.842723
-0.114894,128,298.893725
-0.265218,128,300.078196
0.217065,128,301.222374
-0.007302,128,302.421373
-0.032211,128,303.561756
-1.298082,128,304.692731
-2.97541,128,305.757761
-2.369626,128,306.999188
-1.619045,128,308.201054
0.283315,128,309.385591
14.949071,128,310.543846
-0.817154,128,311.666642
-0.780644,128,312.805276
-1.626122,128,313.973639
-10.390844,128,315.074249
-1.70713,128,316.459555
-7.041846,128,317.433939
1.790112,128,318.450723
9.833774,128,319.561996
-0.719746,128,320.582748
-4.599705,128,321.624135
-4.658588,128,322.736121
-3.932564,128,323.717091
-4.841204,128,324.732557
-0.505369,128,325.763727
-6.218174,128,326.803312
0.068458,128,327.777703
-0.130187,128,328.882556
-2.069571,128,329.84379
-1.673101,128,330.818569
-5.423253,128,331.862501
-1.295839,128,332.834669
-3.234419,128,333.899132
-2.348019,128,334.9824
-2.745976,128,336.000854
-3.689135,128,337.08416
-4.534101,128,338.109137
0.846053,128,339.05151
-5.872607,128,340.04995
-0.609379,128,341.03998
-7.266339,128,342.116304
1.746686,128,343.08572
-3.403099,128,344.173026
-3.868497,128,345.15588
0.691707,128,346.358408
-1.13591,128,347.358573
0.474924,128,348.410045
-2.78615,128,349.456236
-4.420019,128,350.428205
-1.093982,128,351.426744
-2.40499,128,352.408736
4.91565,128,353.658061
-0.18014,128,354.570314
0.079168,128,355.717232
-1.036158,128,356.739066
-0.600697,128,357.780524
1.752986,128,358.783828
-0.079069,128,359.925016
-0.687321,128,360.949813
-0.121385,128,361.916084
-0.056324,128,362.954777
-1.128414,128,364.015487
-1.362176,128,364.931688
-0.53718,128,365.964644
6.223287,128,366.974108
-1.969723,128,367.897774
-0.54898,128,368.897096
0.824757,128,369.921583
9.12217,128,370.979669
-0.233233,128,371.97974
-0.080209,128,373.013047
0.512541,128,374.015939
-0.912748,128,375.070168
1.479764,128,376.018953
-0.116504,128,377.051919
-0.600819,128,378.089149
-4.257614,128,379.032846
-1.676067,128,380.011964
-0.303526,128,381.042889
-0.249925,128,382.096767
-0.777969,128,383.027683
-0.293629,128,383.961209
-2.137133,128,384.941619
-0.841413,128,386.015412
-0.58052,128,386.997946
0.239681,128,388.040586
-1.373382,128,389.014361
-4.02113,128,390.087371
-6.895846,128,391.109684
-2.83951,128,392.078685
-1.204964,128,393.074179
-2.681127,128,394.084384
-2.721805,128,395.079453
-7.752505,128,396.087749
-0.474826,128,397.13739
-2.872672,128,398.203563
-0.490656,128,399.224091
-0.349941,128,400.094519
-1.006316,128,401.057937
-0.084523,128,402.060385
0.022969,128,403.077272
-0.495986,128,404.062335
-1.513718,128,405.061479
-8.824687,128,406.067554
-1.619075,128,407.0276
-3.358757,128,408.033702
-5.412291,128,409.006507
-11.215696,128,410.071888
-0.093933,128,411.086611
-1.281244,128,412.094432
-2.201122,128,413.090129
-2.011834,128,414.370825
-2.544044,128,415.526589
3.753258,128,416.630793
-3.169241,128,417.763733
-0.05169,128,418.934514
-0.432554,128,420.094347
6.778918,128,421.329342
0.259058,128,422.472722
-3.66247,128,423.699119
-25.134582,128,424.815242
-7.715945,128,426.010794
-1.419625,128,427.131782
6.127806,128,428.378787
-7.888571,128,429.615785
-3.965413,128,430.776512
-3.036537,128,431.937483
-6.775882,128,433.09238
-0.344498,128,434.321019
-0.134811,128,435.426149
-0.513167,128,436.574763
-0.968535,128,437.705943
-1.27947,128,438.836022
-1.388405,128,439.895024
-0.157751,128,441.014359
0.221364,128,442.110887
-1.442567,128,443.231745
-2.250712,128,444.310274
-0.530203,128,445.408374
-0.218981,128,446.532903
-3.992898,128,447.680732
8.335802,128,448.803073
2.84045,128,449.986148
-0.096398,128,451.089799
-16.419691,128,452.339018
-3.07433,128,453.371831
-4.737952,128,454.501085
-9.779384,128,455.523102
8.626553,128,456.697487
-1.327498,128,457.760624
-1.245362,128,458.908763
0.823548,128,459.998192
0.078976,128,461.116093
-0.607846,128,462.250316
-5.306307,128,463.400584
-12.979785,128,464.58852
-1.893297,128,465.731097
-2.773305,128,466.900895
-4.500318,128,468.06305
-2.941164,128,469.13708
-1.450845,128,470.314995
-0.243019,128,471.469436
-0.55162,128,472.631054
-0.864856,128,473.685907
0.294761,128,474.864914
0.845118,128,476.054323
-2.899758,128,477.099508
-0.17593,128,478.187192
-3.091095,128,479.359286
-0.313842,128,480.466069
-0.295842,128,481.63027
-1.813619,128,482.784743
-0.71177,128,483.846214
-1.553991,128,485.030643
-2.402726,128,486.140292
-0.287148,128,487.314737
0.117787,128,488.456175
-1.006077,128,489.572757
-1.889237,128,490.827197
-2.587354,128,491.929291
-3.900535,128,493.126395
-0.321361,128,494.330148
-1.524015,128,495.492577
-3.001024,128,496.612336
-0.222943,128,497.813916
-5.097544,128,499.045003
-1.806212,128,500.25273
-2.540042,128,501.466428
1.752855,128,502.621563
-0.626015,128,503.757004
6.709948,128,504.908461
-0.422425,128,506.07363
-0.337901,128,507.286538
0.560563,128,508.452144
11.897291,128,509.658009
-3.738533,128,510.808173
0.02361,128,512.000106
-0.115801,128,513.066327
0.028475,128,514.270335
-10.551608,128,515.397446
-8.923902,128,516.557477
-1.144175,128,517.718076
-0.387984,128,518.867154
9.219075,128,520.166601
3.045258,128,521.428299
-17.53947,128,522.59631
-6.664181,128,523.68036
-1.182986,128,524.889741
-0.425277,128,526.042974
-1.069629,128,527.223382
-2.00586,128,528.35921
-0.040799,128,529.506037
-0.124274,128,530.586017
-1.374777,128,531.716634
-0.067756,128,532.818529
-0.2282,128,534.018206
0.200048,128,535.177532
1.029173,128,536.348943
-0.703959,128,537.54956
-0.265452,128,538.778841
-0.364796,128,539.813404
-0.861518,128,540.962279
-6.347403,128,542.021972
-0.534386,128,543.113508
2.580563,128,544.210115
-1.727682,128,545.461039
0.924665,128,546.607097
-0.629157,128,547.769199
2.205602,128,548.908177
-0.461352,128,550.012825
-0.557875,128,551.157923
-0.636382,128,552.286988
-0.049006,128,553.373862
-0.855603,128,554.501729
-2.153914,128,555.578777
-0.437524,128,556.685635
-1.687124,128,557.759247
-0.177418,128,558.88915
-3.207468,128,560.000928
-1.438556,128,561.118881
-3.124119,128,562.307759
1.046397,128,563.591554
-0.436305,128,564.863369
-0.322718,128,566.021621
-0.229634,128,567.157022
5.819782,128,568.379393
-0.205452,128,569.538653
-0.69345,128,570.72809
0.049843,128,571.930728
-0.387514,128,573.055757
-0.520322,128,574.260222
-0.526543,128,575.459652
-0.044114,128,576.663414
-0.299917,128,577.791738
-0.420041,128,578.950625
-1.614369,128,580.149664
-0.170585,128,581.266378
-0.015601,128,582.395339
-0.147107,128,583.555763
-2.878662,128,584.67743
-1.726202,128,585.784876
-5.085248,128,587.078482
1.878095,128,588.329608
-4.087707,128,589.421726
-8.561091,128,590.614574
0.296763,128,591.772798
-1.600652,128,593.005599
-0.557006,128,594.231681
-1.922681,128,595.265652
6.3391,128,596.603367
-4.000929,128,597.732354
-4.336709,128,598.922603
6.362065,128,600.079694
-0.566396,128,601.230578
-4.217713,128,602.423352
-0.874444,128,603.511391
-43.001298,128,604.716364
-1.468708,128,605.738235
-1.509661,128,606.832365
-1.543325,128,607.883596
7.993205,128,609.031687
-0.183054,128,610.174795
-7.550563,128,611.325086
-0.334478,128,612.530407
-0.012901,128,613.657456
-0.774563,128,614.729683
-0.089561,128,615.869287
-0.288934,128,616.984463
0.026329,128,618.163711
-27.203894,128,619.392345
-0.501323,128,620.518643
-2.349517,128,621.656713
-2.834034,128,622.895222
-0.745799,128,623.998728
-1.416136,128,625.126791
0.207132,128,626.264394
-1.168583,128,627.363845
8.77992,128,628.641749
10.432232,128,629.907834
-0.629883,128,631.057429
1.102651,128,632.190916
-5.006386,128,633.36424
0.046018,128,634.427004
-4.892621,128,635.645792
-1.819489,128,636.819164
-4.164408,128,637.892056
0.298757,128,639.088017
-0.669683,128,640.245293
0.824483,128,641.406477
9.188392,128,642.620131
-2.672588,128,643.940194
-4.660268,128,645.211107
-5.872129,128,646.440481
6.30873,128,647.655529
-1.490184,128,648.871571
7.213415,128,650.021377
-4.019506,128,651.236933
-0.163984,128,652.336342
-0.678827,128,653.45541
-1.19429,128,654.616577
-0.577581,128,655.724748
-0.053413,128,656.920094
-3.002147,128,658.150903
0.799589,128,659.350612
0.147476,128,660.531465
-4.629108,128,661.61874
-9.665761,128,662.808862
-5.125254,128,663.940324
11.469782,128,665.182918
-0.375629,128,666.371751
-1.439753,128,667.619008
-1.483592,128,668.777321
-1.39356,128,669.934286
0.134541,128,671.097406
-0.015949,128,672.364709
-0.126906,128,673.471449
-0.145326,128,674.579027
-1.349057,128,675.687418
-1.317919,128,676.825027
-1.795959,128,678.065173
-0.124619,128,679.190918
-0.421452,128,680.433843
1.760614,128,681.656702
-6.605003,128,682.861517
-0.049364,128,684.062663
-0.530461,128,685.330763
-1.921851,128,686.541572
-0.00048,128,687.677593
-17.554736,128,689.118977
2.506471,128,690.279604
13.450232,128,691.591387
-5.249812,128,692.805721
0.041013,128,693.935804
-0.281924,128,695.140227
-2.199647,128,696.332211
-0.740332,128,697.484602
-35.713986,128,698.538604
-0.921892,128,699.675865
-2.817426,128,700.9047
-2.189975,128,701.974063
-0.356157,128,703.199356
-0.744272,128,704.389419
-4.061841,128,705.575937
2.987266,128,706.888679
-0.178325,128,707.997674
-0.169301,128,709.166639
0.184922,128,710.351432
-4.261145,128,711.490483
-0.446399,128,712.537154
-0.506062,128,713.776951
-0.547216,128,715.064148
0.370024,128,716.298762
-1.754472,128,717.42779
-2.448941,128,718.731043
-4.341724,128,719.950327
-1.59599,128,721.176629
-6.650665,128,722.46768
4.268295,128,723.840968
1.861231,128,725.183692
-0.022483,128,726.358099
-0.135497,128,727.501561
-0.210429,128,728.710407
-2.589617,128,729.869709
-3.349486,128,731.099956
-0.544318,128,732.195097
-0.988035,128,733.458244
-1.200087,128,734.545768
1.446471,128,735.621448
1.252599,128,736.660629
0.617266,128,737.847821
-3.220176,128,738.943304
-0.089264,128,740.041724
-1.483727,128,741.065288
-1.233049,128,742.102659
20.994118,128,743.202374
-1.36455,128,744.289984
-3.359539,128,745.311317
-1.428117,128,746.321785
-2.241985,128,747.311679
-0.051588,128,748.3469
-0.27598,128,749.418313
-33.896872,128,750.545605
-2.917263,128,751.617934
-4.041682,128,752.865706
0.18271,128,754.105182
-0.919178,128,755.40247
15.095924,128,756.700407
-12.236243,128,757.834784
-0.882779,128,759.01845
-2.738792,128,760.288382
-2.815866,128,761.455214
0.049716,128,762.638794
-0.453184,128,763.898084
-1.352198,128,765.118161
1.180944,128,766.421846
-1.193902,128,767.65143
-0.096147,128,768.876989
-3.795685,128,769.963845
-0.760689,128,771.042783
-0.245025,128,772.011019
-0.571374,128,773.077425
-5.676306,128,773.962684
-0.071763,128,774.937151
-26.750138,128,776.007744
-1.393794,128,777.015876
-0.536645,128,777.994009
-5.134581,128,778.99267
-1.035273,128,780.059042
24.525244,128,781.075432
-2.347217,128,782.069825
-0.128323,128,783.088684
-0.198151,128,784.137034
-2.814761,128,785.16122
-0.297362,128,786.192866
-0.106744,128,787.310037
-0.248221,128,788.386884
-1.280448,128,789.356777
4.501761,128,790.504921
-2.175657,128,791.589631
-0.648241,128,792.695191
7.210644,128,793.82725
-0.601169,128,795.002039
1.887195,128,796.003822
-45.11276,128,797.033916
-11.974733,128,798.157699
-15.64373,128,799.307042
22.743012,128,800.472343
-3.49017,128,801.499088
-5.424872,128,802.50524
-16.003117,128,803.702309
-0.346092,128,804.800761
-0.689686,128,805.967954
-0.662226,128,807.161839
-1.284256,128,808.334657
-0.019618,128,809.514268
-3.99375,128,810.579388
-0.348281,128,811.604809
-0.282007,128,812.63425
-2.39613,128,813.698062
0.090474,128,814.797332
-5.195402,128,815.860834
-19.198719,128,816.877174
-1.125882,128,817.862955
-4.799001,128,819.009715
2.041709,128,820.2094
1.138047,128,821.529915
-6.365327,128,822.695616
-0.174988,128,823.951072
17.796149,128,825.147598
-4.904921,128,826.375712
0.107663,128,827.524828
-12.49644,128,828.691424
-0.987572,128,829.819969
3.472107,128,831.022295
-0.14408,128,832.25518
-2.806845,128,833.430846
-3.163849,128,834.600739
-0.668129,128,835.809709
-2.996258,128,837.003657
-8.051043,128,838.186573
-12.226597,128,839.369426
-16.305097,128,840.52665
6.65522,128,841.735304
0.662547,128,842.858049
-2.825814,128,844.102143
-9.003812,128,845.287943
-1.315673,128,846.404243
-1.604632,128,847.487343
-11.959893,128,848.697737
-10.42344,128,849.927057
24.771691,128,851.148767
0.651716,128,852.366867
-11.323834,128,853.45256
0.264619,128,854.697587
-1.702994,128,855.747308
-0.941002,128,856.88018
-1.305546,128,857.907125
-1.525815,128,859.12905
-0.028676,128,860.203763
0.444612,128,861.345061
-0.303445,128,862.378179
-0.672985,128,863.537832
-0.908034,128,864.627638
0.644977,128,865.820489
-1.468966,128,866.977862
-0.244691,128,868.085939
-1.50737,128,869.163268
-0.946182,128,870.312521
-0.397728,128,871.396943
0.12673,128,872.50986
-0.934743,128,873.707747
2.103435,128,874.815856
-1.4489,128,875.914157
0.070835,128,876.960692
1.687467,128,878.075473
-1.436387,128,879.205785
-1.034358,128,880.349291
-1.331129,128,881.468739
-0.335806,128,882.621406
0.116616,128,883.782925
-0.17012,128,884.975566
-0.315783,128,886.140307
-2.760438,128,887.219476
-2.129327,128,888.50929
0.16226,128,889.702155
-0.620629,128,890.941758
-1.956161,128,892.172331
-4.089646,128,893.390911
-0.108192,128,894.600292
-0.521782,128,895.882117
-1.541408,128,897.085686
-4.828123,128,898.019821
-1.342483,128,899.021804
-1.785086,128,900.152676
-3.997394,128,901.214952
-5.13396,128,902.188553
-2.217814,128,903.240769
-1.861108,128,904.266666
-13.733817,128,905.47011
0.582137,128,906.570646
-0.052286,128,907.677289
-0.011526,128,908.618944
-0.850039,128,909.662898
0.58474,128,910.811728
-0.712924,128,912.133164
-1.131798,128,913.135097
3.02203,128,914.180748
-0.168148,128,915.197885
-2.67716,128,916.327728
2.624572,128,917.398861
-1.767817,128,918.430528
-3.783421,128,919.542076
-1.247286,128,920.575035
-0.968325,128,921.545192
1.648861,128,922.676665
-3.001234,128,923.757766
-1.382432,128,924.844635
-4.029509,128,925.908413
-2.475217,128,926.958607
-0.359876,128,928.082221
-0.553566,128,929.129109
0.183342,128,930.184691
-7.934427,128,931.34996
-15.01515,128,932.537485
-3.35633,128,933.600039
-0.313204,128,934.542913
-0.596207,128,935.699425
5.700886,128,936.655872
-1.544054,128,937.671193
-0.354903,128,938.68556
-5.54413,128,939.801796
-0.455553,128,940.86816
0.804689,128,941.827246
-0.042944,128,942.82351
-0.018823,128,943.915056
-0.525249,128,944.902855
-0.817266,128,945.936151
-1.508027,128,947.028077
-1.09403,128,948.145197
-1.973951,128,949.219247
-0.092861,128,950.285114
-3.521036,128,951.457986
-0.798219,128,952.486918
1.138402,128,953.477521
2.012576,128,954.552919
-2.130824,128,955.733455
-0.463825,128,956.812588
-1.138191,128,957.950233
-1.603154,128,958.964687
-4.584474,128,960.094764
-3.811356,128,961.094401
0.776771,128,962.170127
-2.94627,128,963.177479
-0.020141,128,964.320547
-0.076279,128,965.351681
-0.974959,128,966.38854
-1.454837,128,967.483318
-6.913771,128,968.652137
-1.762242,128,969.727678
-0.014744,128,970.841923
-0.814187,128,972.007391
-0.118159,128,973.032199
-0.809765,128,974.097141
1.407099,128,975.16719
-16.263685,128,976.379875
-0.408965,128,977.444777
-0.116402,128,978.462296
-0.2279,128,979.633353
-11.120724,128,980.69543
-2.541076,128,981.757699
-0.147569,128,982.895185
-0.135664,128,984.034767
-0.193382,128,985.184461
-1.256659,128,986.53735
-0.09511,128,987.684462
-0.248548,128,988.753484
-2.343073,128,989.755946
-2.913565,128,990.834269
-0.376085,128,991.891457
0.198261,128,992.96685
-1.941733,128,993.989285
-0.055144,128,995.023242
-0.082394,128,996.01992
-0.10361,128,997.034222
-1.206787,128,998.116896
-0.200232,128,999.139192
-0.117208,128,1000.218023
-0.502392,128,1001.220563
-0.150569,128,1002.392741
0.327161,128,1003.359435
-2.350282,128,1004.465079
-0.208674,128,1005.48228
-0.135786,128,1006.535213
-0.417449,128,1007.73137
0.008501,128,1008.811445
-0.077653,128,1009.861073
-0.250711,128,1010.886793
-0.110457,128,1011.880633
-0.110817,128,1012.986036
-2.720324,128,1014.009223
-0.568361,128,1015.059206
0.010957,128,1016.116027
-2.380536,128,1017.394452
-0.04165,128,1018.447078
-0.373559,128,1019.507697
-0.713193,128,1020.542228
1.470001,128,1021.577434
-15.239087,128,1022.673426
-1.819702,128,1023.672143
-2.002595,128,1024.742156
-1.099836,128,1025.828339
-0.403484,128,1026.87541
-7.927542,128,1027.869216
-0.47318,128,1028.899616
-5.308456,128,1029.925035
-0.613631,128,1031.043326
-0.181401,128,1032.073154
-0.187028,128,1033.086612
-0.35744,128,1034.196397
-0.521973,128,1035.248737
0.07799,128,1036.211947
-0.289462,128,1037.311397
-1.715469,128,1038.518016
-2.218426,128,1039.535099
-0.500089,128,1040.544142
-0.929339,128,1041.580688
17.492435,128,1042.605869
-3.644886,128,1043.666142
-3.019337,128,1044.808309
-2.716216,128,1045.907971
0.201055,128,1046.95792
-5.446632,128,1047.913374
-1.019971,128,1048.943198
-1.206164,128,1049.913042
-1.587958,128,1050.988346
-1.303123,128,1051.996664
0.238271,128,1053.03629
0.068046,128,1054.073685
-0.130875,128,1055.116892
-14.954017,128,1056.23413
-12.479889,128,1057.411762
0.056218,128,1058.470787
-1.378808,128,1059.585453
-1.796978,128,1060.599
-1.429759,128,1061.597246
-0.300371,128,1062.676307
-0.46997,128,1063.759363
-0.723257,128,1065.058789
-0.200988,128,1066.077305
-0.214008,128,1067.124905
0.029522,128,1068.238608
-3.106579,128,1069.314586
2.244853,128,1070.428298
-0.184124,128,1071.49705
-2.037584,128,1072.665329
3.38457,128,1073.678057
-0.243537,128,1074.72408
-3.953248,128,1075.674003
-1.64986,128,1076.754739
-4.251987,128,1077.780049
-0.407612,128,1078.80949
0.014713,128,1079.870325
-0.357847,128,1080.836979
-0.747067,128,1081.872638
-0.632758,128,1082.812696
-0.273772,128,1083.848751
-0.304898,128,1084.835412
1.99698,128,1086.018817
-0.855762,128,1087.037869
-0.619725,128,1088.121231
-0.212229,128,1089.141579
-1.729395,128,1090.152278
-8.21598,128,1091.163129
-0.385214,128,1092.192951
4.037671,128,1093.266687
-0.195335,128,1094.351425
-0.56331,128,1095.370457
0.295944,128,1096.487301
-3.912911,128,1097.581141
-0.272454,128,1098.556004
1.680043,128,1099.680281
1.113321,128,1100.668972
-4.918086,128,1101.843916
-8.023377,128,1102.871186
-1.057622,128,1103.937551
-0.117838,128,1104.967839
