#{"t_start": 1720031612.7182164, "env_id": "None"}
r,l,t
-0.25017,128,305.744516
-0.190898,128,306.876266
-0.243217,128,307.901241
-0.134603,128,308.942334
-0.045622,128,310.107448
5.062769,128,311.170777
-9.739024,128,312.235665
-0.103496,128,313.274975
-0.116858,128,314.300628
-0.710337,128,315.390186
8.871641,128,316.574572
-1.857608,128,317.622231
-6.137644,128,318.730848
-1.453903,128,319.714706
0.136605,128,320.751587
-3.226837,128,321.813202
-0.623173,128,322.768022
-0.443837,128,323.779323
-0.911924,128,324.8712
-10.975855,128,325.849796
0.145337,128,327.032091
-1.39329,128,328.071795
-1.448333,128,329.108097
-0.067232,128,330.060327
-3.150579,128,331.099011
1.80186,128,332.116185
-0.220029,128,333.218878
3.552312,128,334.231812
0.972849,128,335.225176
0.193004,128,336.274962
12.556518,128,337.241094
-12.542228,128,338.251036
0.206242,128,339.381439
-0.191755,128,340.4903
-0.274467,128,341.526614
-3.452082,128,342.539978
-3.52055,128,343.689885
1.629459,128,344.716317
-1.6639,128,345.781361
-4.906237,128,346.883496
0.376794,128,347.787603
1.182339,128,348.787256
-1.058052,128,349.827833
-0.90563,128,350.856741
-19.291333,128,351.877199
-10.852566,128,352.90238
-1.614967,128,353.933014
-4.257116,128,354.922597
-0.335308,128,355.95236
-1.051005,128,356.951239
-0.183026,128,358.011711
-0.143488,128,359.068776
-0.099671,128,360.041028
-0.130831,128,361.101352
-0.143415,128,362.071545
-6.764695,128,363.045324
-0.194007,128,364.035285
-0.085802,128,364.998391
-0.120697,128,366.031338
-0.113343,128,367.091686
-0.027171,128,368.138161
-0.093812,128,369.159169
-12.696378,128,370.297231
0.844861,128,371.367285
-1.678059,128,372.420604
-0.384582,128,373.412136
-10.695293,128,374.518094
1.261241,128,375.552862
-4.469563,128,376.553949
-0.112619,128,377.587046
-0.446322,128,378.529728
-4.614305,128,379.646979
-0.082408,128,380.743612
0.512381,128,381.761442
-0.839314,128,382.769104
-0.834366,128,383.799109
-0.919349,128,384.801656
-2.394472,128,385.918053
-7.971046,128,386.961198
-6.939893,128,388.047623
-2.47541,128,389.045717
-0.843462,128,390.029149
-0.285412,128,391.11031
-1.492768,128,392.141693
-0.103394,128,393.093411
-74.362744,128,394.105043
-0.315405,128,395.161389
-0.703528,128,396.154503
1.480044,128,397.178386
-0.209425,128,398.142758
-0.309069,128,399.253558
-2.112967,128,400.269689
-1.89642,128,401.319247
-0.65138,128,402.266589
-1.027168,128,403.277809
3.395075,128,404.321789
-2.771649,128,405.367982
-15.206548,128,406.375144
0.626607,128,407.441156
-3.155501,128,408.493086
-7.374011,128,409.558903
18.462468,128,410.635134
-2.7751,128,411.740279
-0.304207,128,412.772592
-1.798284,128,413.798449
-1.072431,128,414.870717
-0.660145,128,415.880865
-1.306389,128,416.884731
-0.349979,128,417.888784
0.40293,128,419.179786
-1.965732,128,420.180159
29.463049,128,421.728893
2.252648,128,422.778662
-14.833143,128,423.913645
-6.73228,128,425.091117
12.345206,128,426.260807
-1.290459,128,427.260936
-0.105103,128,428.233311
-0.567974,128,429.571556
-1.189666,128,430.509184
-2.035094,128,431.594359
1.986311,128,432.675968
2.019673,128,433.72495
-4.063772,128,434.782147
-1.887921,128,435.834288
-1.934952,128,436.725483
-1.890152,128,437.741712
-1.468358,128,438.795508
0.216383,128,439.870746
0.998506,128,440.914907
-3.879612,128,441.890639
0.635365,128,442.944048
-1.315845,128,443.943227
-0.530645,128,444.944216
-0.181745,128,445.944523
1.705155,128,447.032478
-2.521769,128,448.005151
-2.745348,128,449.065197
-4.613694,128,450.119253
-2.805106,128,451.094463
-2.430285,128,452.058422
-1.107467,128,453.073369
-0.152516,128,454.126777
-0.223363,128,455.069448
-0.122045,128,456.082994
-0.111442,128,457.216862
-9.282438,128,458.356507
-0.540126,128,459.471904
-1.053556,128,460.485151
-1.828358,128,461.439105
-0.259991,128,462.472594
-19.788339,128,463.473272
-2.141245,128,464.530997
-3.485291,128,465.530543
-1.640819,128,466.68235
-1.477931,128,467.683403
-1.384518,128,468.746226
4.693988,128,469.716797
8.335407,128,470.758603
-3.007937,128,471.78401
-0.117473,128,472.882225
-1.06846,128,473.967751
0.406523,128,474.937304
-0.199067,128,475.871258
-2.000024,128,477.260072
-1.911598,128,478.33346
-0.743665,128,479.396787
-0.555708,128,480.430099
-10.071525,128,481.476195
-1.843209,128,482.553286
-1.12078,128,483.482358
-1.064242,128,484.524175
-0.435705,128,485.490458
-1.339149,128,486.499806
-0.514165,128,487.598582
-8.128194,128,488.685619
-3.792481,128,489.695387
-1.028998,128,490.755388
-0.573955,128,491.760686
-11.709159,128,492.809255
-0.869448,128,493.862964
-1.030886,128,495.037209
-0.091831,128,496.053594
-1.214338,128,497.073626
-0.825867,128,498.120306
-0.445669,128,499.082915
0.390143,128,500.203908
-0.33044,128,501.290798
-5.718958,128,502.408516
2.180155,128,503.423788
0.029007,128,504.554301
6.776581,128,505.674956
-0.153234,128,506.754644
-1.793548,128,507.737441
-8.405597,128,508.792331
-1.09452,128,509.768388
1.33716,128,510.881998
0.49917,128,511.900703
-1.394417,128,512.873569
0.136175,128,513.814623
-0.725439,128,514.933989
-0.117838,128,515.97558
-0.131935,128,517.046389
-6.5403,128,518.168794
-0.75044,128,519.24562
-14.557497,128,520.28643
-0.018327,128,521.367514
-0.278654,128,522.380547
-0.163826,128,523.460976
-4.037421,128,524.477182
-0.176108,128,525.431659
-0.022593,128,526.726209
-0.122053,128,527.717536
-1.824779,128,528.692387
-3.06866,128,529.689945
-6.640141,128,530.733608
-1.00657,128,531.693198
-0.600826,128,532.757565
-7.373126,128,533.776699
0.033967,128,534.810741
-22.683326,128,535.863266
2.095367,128,536.97648
26.260012,128,538.09283
2.597427,128,539.153391
7.674561,128,540.172178
13.867038,128,541.208419
-0.282439,128,542.178679
-0.107989,128,543.204066
-3.777915,128,544.343033
-0.224462,128,545.372295
-2.223329,128,546.492677
1.101722,128,547.567887
-0.352128,128,548.670307
1.343767,128,549.764605
2.133661,128,550.718242
-1.247727,128,551.701548
-0.87746,128,552.669617
-0.881889,128,553.609729
-3.295468,128,554.703773
4.070375,128,555.740785
-0.238284,128,556.816102
-0.019636,128,557.769428
-0.763954,128,558.831963
1.41456,128,559.83594
-0.884187,128,560.907647
-0.01171,128,562.081402
1.629166,128,563.130667
-1.334903,128,564.079997
-1.220084,128,565.053657
-0.138388,128,566.089777
-0.710924,128,567.089389
-4.882342,128,568.243035
-5.271634,128,569.164036
-5.503502,128,570.194774
-1.945302,128,571.222267
9.812934,128,572.233584
-3.242093,128,573.368634
9.760048,128,574.587728
4.218357,128,575.790521
-2.711716,128,576.90036
-2.479681,128,577.875461
-0.935613,128,578.90661
-4.095983,128,579.891427
-0.839984,128,580.943328
-0.165568,128,582.000376
-1.740095,128,583.03361
-0.769766,128,584.029568
-3.909609,128,585.082186
-5.233466,128,586.161497
1.999999,128,587.266598
1.130437,128,588.281216
0.461388,128,589.323596
-0.140484,128,590.339781
2.14232,128,591.387546
0.028543,128,592.457887
10.375375,128,593.493473
-7.527338,128,594.572806
-9.351146,128,595.76641
-0.062001,128,596.779258
-0.181262,128,597.771339
-0.195905,128,598.805825
0.370991,128,599.791977
0.056409,128,600.853896
-0.769256,128,601.900723
5.093403,128,602.970433
-25.892494,128,603.933706
11.110716,128,604.985617
-2.195542,128,605.955521
-1.664125,128,606.956639
-1.274,128,607.95774
-1.204402,128,608.971503
-0.68953,128,609.947935
-0.36281,128,610.997593
-0.047016,128,612.013847
0.039416,128,612.974042
-0.307847,128,614.039919
-0.011566,128,615.02995
-0.697577,128,616.050845
-0.682818,128,617.003983
-1.262233,128,618.045093
2.512171,128,619.128053
-2.090262,128,620.200484
0.126862,128,621.252331
-2.785764,128,622.331764
-25.363506,128,623.290291
-0.200673,128,624.317374
-0.06588,128,625.349262
-0.329225,128,626.339828
-0.709379,128,627.433534
-3.540098,128,628.41683
-9.242722,128,629.5327
-0.136055,128,630.482947
-4.24182,128,631.590443
-2.141081,128,632.650293
-2.177161,128,633.713599
-0.255768,128,634.739321
-0.310312,128,635.722395
-3.394914,128,636.710243
-0.356729,128,637.678354
-1.003991,128,638.645612
-2.801241,128,639.672709
-0.749927,128,640.709201
-0.975304,128,641.799216
-4.736627,128,642.861976
26.89086,128,643.918841
-13.334473,128,645.000072
3.32409,128,646.074272
-10.604044,128,647.076208
-0.29179,128,648.105788
-3.701569,128,649.157356
0.516403,128,650.260359
-3.501978,128,651.271178
-0.697658,128,652.233467
-0.926531,128,653.266413
-0.417376,128,654.245839
-0.186997,128,655.229935
-10.149596,128,656.231993
-9.042417,128,657.269194
-4.209373,128,658.271234
-2.192836,128,659.336355
-1.646001,128,660.414032
-3.038606,128,661.330871
21.615629,128,662.413343
-5.429397,128,663.431725
-1.36712,128,664.456464
-3.758873,128,665.514213
16.563341,128,666.547443
-8.390089,128,667.598871
-3.709652,128,668.677884
-0.098606,128,669.660765
0.207879,128,670.710982
-2.051698,128,671.834368
-7.817034,128,672.99744
-0.451718,128,674.011918
-0.095372,128,675.026121
4.229577,128,675.993417
-0.831699,128,677.058153
-0.276134,128,678.100322
-0.063374,128,679.058365
-20.962627,128,680.079887
-1.157109,128,681.143501
-0.195773,128,682.164683
-0.618706,128,683.229072
-8.510088,128,684.323241
-2.380711,128,685.255414
-3.261414,128,686.327301
0.028512,128,687.348037
-0.291974,128,688.378703
0.204354,128,689.389605
-0.361542,128,690.404234
-1.206818,128,691.525024
-0.230495,128,692.593921
-1.8703,128,693.597275
-5.950105,128,694.671681
0.499203,128,695.685446
-0.867933,128,696.701544
-12.083746,128,697.715418
-12.927193,128,698.74832
-0.112689,128,699.701132
-3.137357,128,700.628605
-1.546476,128,701.733418
-1.361484,128,702.770282
-0.079949,128,703.836024
-0.11587,128,704.889074
-20.086507,128,705.941667
-1.508868,128,706.974635
-3.257264,128,708.130898
-0.364115,128,709.138258
-3.47537,128,710.206624
2.864208,128,711.30114
-2.286662,128,712.356377
-0.259023,128,713.337641
-1.078003,128,714.39349
2.808484,128,715.41583
-0.381662,128,716.51407
-0.575645,128,717.591866
-6.553496,128,718.597647
-0.199799,128,719.663948
-0.273172,128,720.643353
-1.083343,128,721.665827
-0.691683,128,722.712022
-2.906901,128,723.78796
-1.611305,128,724.72634
-1.089709,128,725.792005
0.153588,128,726.802173
-3.835942,128,727.81192
-3.01718,128,728.876033
-13.014283,128,730.107598
-0.180907,128,731.249846
-0.126497,128,732.236842
-2.928206,128,733.272739
-0.85445,128,734.374626
-3.863418,128,735.355073
-0.431281,128,736.411745
3.310962,128,737.487602
-0.281356,128,738.590913
-0.164728,128,739.603518
0.563852,128,740.753376
-0.421921,128,741.743839
-1.459504,128,742.857977
-0.246586,128,743.829571
-0.327187,128,744.840683
-0.549868,128,745.788237
2.01227,128,746.852826
-1.516409,128,747.884043
-1.874177,128,748.900338
-3.338898,128,749.940373
-7.414588,128,750.973448
-0.209836,128,752.015099
-1.206739,128,753.022193
-1.482819,128,754.079404
-0.608081,128,755.017741
-0.430083,128,756.021751
1.133986,128,757.084692
1.981306,128,758.127044
-0.975934,128,759.150495
-0.177969,128,760.188991
2.951525,128,761.436976
-51.705415,128,762.711385
5.278317,128,763.880405
-1.640706,128,765.063472
5.036433,128,766.268169
-0.782437,128,767.314534
-0.185372,128,768.452555
-1.270104,128,769.48694
0.201412,128,770.525721
-0.722208,128,771.592735
-0.196481,128,772.631189
2.024001,128,773.645775
-2.20151,128,774.677541
-2.248237,128,775.741218
-7.018911,128,776.735168
-0.78005,128,777.795532
-1.161543,128,778.886347
-1.271704,128,779.918701
-1.273356,128,780.910613
-3.171756,128,781.997772
-1.992136,128,783.011929
-2.9247,128,783.973456
-3.449345,128,785.014322
0.243835,128,786.038063
-0.05803,128,787.124677
-0.260796,128,788.129853
-35.069315,128,789.151849
-0.19902,128,790.282811
0.464913,128,791.323051
0.127572,128,792.31253
-1.811751,128,793.43522
-25.716794,128,794.501395
-0.194594,128,795.601125
-0.273212,128,796.584054
-6.578967,128,797.655248
-2.03211,128,798.742336
0.034516,128,799.778023
-0.114354,128,800.808909
-10.51769,128,801.891832
0.083089,128,802.832005
-0.161302,128,803.904422
-0.248369,128,804.917348
-0.032248,128,805.914274
-1.387013,128,806.940444
-2.349149,128,807.980007
-2.560842,128,809.004998
-0.404571,128,809.959207
0.274206,128,811.096343
-1.057637,128,812.057287
-3.732285,128,813.298615
8.844789,128,814.337117
-0.130387,128,815.382583
-3.337115,128,816.538116
-0.986144,128,817.593457
0.48943,128,818.659943
-0.022846,128,819.713606
4.342134,128,820.779876
-0.204013,128,821.800199
-0.313744,128,822.753522
-2.048824,128,823.779174
-1.495353,128,824.782553
-0.485077,128,825.853009
-1.487943,128,826.923574
0.328507,128,827.916341
-2.491522,128,828.906244
1.245838,128,829.956011
-3.714458,128,831.000075
3.467413,128,832.092178
0.220178,128,833.112637
-1.201245,128,834.074979
-4.458823,128,835.129903
-14.115276,128,836.209286
-6.161105,128,837.364848
0.041071,128,838.331741
-2.143837,128,839.386161
-3.996337,128,840.476249
-0.443899,128,841.521349
-4.837106,128,842.634988
-5.602035,128,843.776494
7.136645,128,844.810948
-5.951421,128,845.900574
0.739569,128,846.88538
-0.259885,128,847.956903
0.359181,128,848.949479
-21.974084,128,849.972375
-0.536045,128,851.041844
-0.261749,128,852.137265
-0.383976,128,853.271137
-0.68917,128,854.313082
15.91211,128,855.430486
-1.68358,128,856.492395
-7.001198,128,857.579767
-1.119908,128,858.587617
-3.298648,128,859.62918
-30.234339,128,860.638366
-14.700896,128,861.72654
-7.873829,128,862.799243
-0.102075,128,863.920589
-0.454467,128,864.912564
-7.138838,128,865.944438
1.493047,128,866.986956
-0.352808,128,868.059531
-0.179016,128,869.075956
-0.885134,128,870.130719
-1.72305,128,871.108587
-0.581593,128,872.138494
0.110208,128,873.212317
-0.123461,128,874.251359
-0.587437,128,875.260561
-3.114748,128,876.293928
-0.058914,128,877.307426
-10.611542,128,878.299071
-0.02139,128,879.357558
-19.436091,128,880.322026
-0.59771,128,881.338341
-4.543828,128,882.321985
-6.865674,128,883.448179
-0.021676,128,884.475178
-0.21537,128,885.560177
-4.534353,128,886.724037
0.146166,128,887.77827
-0.051181,128,888.826161
-0.743712,128,889.841662
-6.778525,128,890.918447
-0.236456,128,891.96376
0.104103,128,892.984445
-21.09874,128,894.069355
-0.350106,128,895.058523
-2.550286,128,896.066744
-0.575681,128,897.088143
0.961957,128,898.074539
-5.429605,128,899.153511
-0.278367,128,900.13603
-0.374813,128,901.249835
-0.684831,128,902.301727
-1.436959,128,903.359252
0.169151,128,904.372468
-0.673066,128,905.410015
-8.171042,128,906.484918
-0.124042,128,907.555008
-0.274915,128,908.632618
-0.022769,128,909.769279
-0.378265,128,910.740471
-0.116927,128,911.782148
-3.470892,128,912.834305
-0.462956,128,913.915231
-0.219063,128,915.008028
0.207713,128,916.000674
-0.435341,128,916.997444
-0.257348,128,918.017386
-0.48263,128,919.019525
6.357039,128,920.133137
-2.905263,128,921.183727
-7.657594,128,922.257755
-3.182801,128,923.2765
-1.710254,128,924.363064
-0.759457,128,925.409494
-0.637328,128,926.429945
-0.938676,128,927.527833
-2.002271,128,928.46727
0.492647,128,929.538613
-0.485296,128,930.584185
-0.235016,128,931.537652
-3.455213,128,932.529685
0.651235,128,933.595218
-1.776014,128,934.578131
-0.999804,128,935.553105
-0.335894,128,936.602714
-0.429095,128,937.635849
-3.078116,128,938.659903
-1.60188,128,939.610901
-0.103746,128,940.655936
-0.190656,128,941.617657
-1.045932,128,942.733926
-14.220704,128,943.711725
-4.274585,128,944.759726
-7.620828,128,945.766128
-3.830777,128,946.816055
-4.180811,128,947.818468
-1.993006,128,948.868918
-0.67024,128,950.039983
2.151671,128,951.247812
-3.173156,128,952.20552
0.9968,128,953.363643
-0.319397,128,954.374102
-0.220657,128,955.367168
-0.294142,128,956.438381
0.247206,128,957.520489
-0.095339,128,958.534724
-3.029624,128,959.59498
-15.247672,128,960.60057
-4.472056,128,961.65279
-3.316061,128,962.710577
-3.323799,128,963.758424
-3.84453,128,964.815008
-12.013407,128,965.828865
-2.356128,128,967.000546
-3.551238,128,968.112691
-7.859727,128,969.112846
-1.361379,128,970.115678
-0.960903,128,971.211119
-3.933532,128,972.196139
-1.719098,128,973.185937
-0.082123,128,974.273201
-0.038973,128,975.358038
3.361726,128,976.455906
-1.66356,128,977.5222
-3.196513,128,978.554267
-2.331213,128,979.548277
-0.410796,128,980.604407
-1.302357,128,981.623426
-0.580522,128,982.725451
-0.065221,128,983.869902
-0.252351,128,984.992499
-1.294557,128,986.091463
-0.250594,128,987.14158
-5.681825,128,988.357156
7.761359,128,989.519862
2.693682,128,990.614725
-0.090982,128,991.595068
-4.133539,128,992.607852
-0.240463,128,993.623757
-0.015327,128,994.675145
-7.758554,128,995.749289
-1.294653,128,996.769303
-0.302582,128,997.783726
-1.878208,128,998.694556
-3.768829,128,999.850569
-2.341131,128,1000.952523
-2.87646,128,1002.121379
-1.48864,128,1003.247329
-0.452766,128,1004.275701
-1.059014,128,1005.202211
-0.217972,128,1006.2632
-0.108484,128,1007.234757
-0.090696,128,1008.278081
-0.547663,128,1009.415691
-0.19579,128,1010.494342
-0.888592,128,1011.458228
-0.438261,128,1012.591063
-1.117104,128,1013.636102
0.070546,128,1014.69662
-1.623796,128,1015.730357
-1.176068,128,1016.827999
-0.007126,128,1017.871409
-0.150973,128,1018.891306
0.13173,128,1019.946706
-5.547076,128,1021.024008
-4.838848,128,1021.980737
-2.147502,128,1023.048659
-4.778321,128,1024.093541
-7.14857,128,1025.115952
-4.723855,128,1026.202623
-9.012133,128,1027.262629
6.001889,128,1028.339845
-1.102896,128,1029.484
-4.672067,128,1030.565844
-2.52552,128,1031.603693
-2.485837,128,1032.662515
-3.29369,128,1033.683765
0.592413,128,1034.769201
5.931585,128,1035.792098
0.394837,128,1036.824557
-1.540368,128,1037.891428
0.037118,128,1038.951974
1.02449,128,1040.042715
-0.139225,128,1041.102946
-0.863202,128,1042.106576
-0.231469,128,1043.083261
1.883571,128,1044.207382
-26.816368,128,1045.232287
-4.767727,128,1046.21538
-2.362025,128,1047.255956
