episode,provider,aggregator,step,reward,total reward,open,high,low,close,volume,position delta,position,balance,initial balance,time weighted return,rate of return,sharpe ratio,sortino ratio,calmar ratio
1,ETHUSDT@Binance(k),time@60,54,-0.25351687840687864,-7.013561715097671,3693.239990234375,3696.3798828125,3693.239990234375,3695.39990234375,202.98406982421875,2,0,9331.246198723973,10000,-0.06500539090942137,-0.4398442328582088,0.21450225202101655,0.33962897326075153,0.07022245773465914
1,ETHUSDT@Binance(k),time@60,55,-3.4300708884327236e-05,-7.013596015806556,3696.800048828125,3696.800048828125,3694.199951171875,3696.47998046875,114.46177124977112,0,0,9331.24299804038,10000,-0.06500571161920032,-0.4398442328582088,0.21450225202101655,0.33962897326075153,0.07022245773465914
1,ETHUSDT@Binance(k),time@60,56,-4.3928993109787484e-05,-7.013639944799666,3695.0,3696.570068359375,3695.0,3695.409912109375,67.80635166168213,0,0,9331.238898919286,10000,-0.06500612235277681,-0.4398442328582088,0.21450225202101655,0.33962897326075153,0.07022245773465914
1,ETHUSDT@Binance(k),time@60,57,-0.20723935744612065,-7.220879302245786,3694.330078125,3696.5,3694.330078125,3695.929931640625,100.11128044128418,-1,-1,9311.900899383403,10000,-0.06694379765697345,-0.4398442328582088,0.21450225202101655,0.33962897326075153,0.07022245773465914
1,ETHUSDT@Binance(k),time@60,58,0.05088333062670536,-7.16999597161908,3694.0833466796876,3695.93994140625,3690.39990234375,3691.18994140625,205.75449085235596,0,-1,9316.639104705668,10000,-0.06646902758460227,-0.4398442328582088,0.21450225202101655,0.33962897326075153,0.07022245773465914
1,ETHUSDT@Binance(k),time@60,59,-0.2168138205843384,-7.386809792203419,3689.3451413574217,3691.199951171875,3688.0,3689.179931640625,187.3985366821289,1,0,9296.4393435127,10000,-0.06849305175223419,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,60,-0.0010045605983943773,-7.387814352801813,3687.338836669922,3689.3798828125,3675.0,3678.0,1743.436227798462,0,0,9296.345955146002,10000,-0.06850240930400764,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,61,-0.0003119400200701783,-7.388126292821884,3677.090087890625,3681.60009765625,3677.090087890625,3679.989990234375,671.1852149963379,0,0,9296.316956122564,10000,-0.06850531501777901,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,62,-0.00013661534318254454,-7.388262908165066,3680.0,3680.0,3676.1298828125,3678.72998046875,494.57629013061523,0,0,9296.30425592725,10000,-0.06850658758243966,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,63,-0.00010326264191506951,-7.3883661708069805,3680.14990234375,3680.14990234375,3678.0,3679.18994140625,302.4439868927002,0,0,9296.294656317876,10000,-0.06850754946714654,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,64,-0.16087424863973077,-7.549240419446711,3679.60009765625,3679.60009765625,3670.5,3674.699951171875,1103.5914974212646,-1,-1,9281.339312138189,10000,-0.07000608094807714,-0.44332691308172845,0.20512239953216024,0.325371222671194,0.065144422030452
1,ETHUSDT@Binance(k),time@60,65,-0.2145580816220738,-7.763798501068785,3672.864256103516,3674.97998046875,3667.800048828125,3668.6201171875,1150.4407043457031,1,0,9261.42544856123,10000,-0.07200145805999691,-0.44682422364767643,0.1965411734542841,0.31225766750304657,0.06065807514289465
1,ETHUSDT@Binance(k),time@60,66,-0.10343253137315989,-7.8672310324419445,3666.784174682617,3678.52001953125,3665.25,3677.18994140625,1550.9278583526611,1,1,9251.846121778544,10000,-0.07296131044303145,-0.44682422364767643,0.1965411734542841,0.31225766750304657,0.06065807514289465
1,ETHUSDT@Binance(k),time@60,67,-0.060526876927224915,-7.92775790936917,3677.39990234375,3677.39990234375,3671.199951171875,3672.300048828125,665.7273921966553,0,1,9246.24626826292,10000,-0.07352241800972736,-0.44682422364767643,0.1965411734542841,0.31225766750304657,0.06065807514289465
1,ETHUSDT@Binance(k),time@60,68,0.07839940649370103,-7.849358502875469,3671.800048828125,3678.199951171875,3671.800048828125,3677.2099609375,372.9693775177002,0,1,9253.495270460184,10000,-0.07279606508414982,-0.44682422364767643,0.1965411734542841,0.31225766750304657,0.06065807514289465
1,ETHUSDT@Binance(k),time@60,69,-0.21845631511047126,-8.06781481798594,3679.049051025391,3680.35009765625,3676.010009765625,3680.340087890625,183.84499549865723,-1,0,9233.280425673414,10000,-0.07482160063392629,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,70,-0.0007778136958513926,-8.068592631681792,3678.5018403320314,3681.669921875,3671.320068359375,3671.320068359375,488.1885585784912,0,0,9233.208607953688,10000,-0.07482879679822763,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,71,-0.2860670324784431,-8.354659664160234,3673.1574833984373,3678.340087890625,3673.1574833984373,3678.139892578125,240.05218887329102,-1,-1,9206.79544208637,10000,-0.07747540660457208,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,72,-0.17806168684508794,-8.532721351005321,3679.81005859375,3679.81005859375,3673.8798828125,3675.25,124.82833433151245,-1,-2,9190.401666817814,10000,-0.07911806945713273,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,73,-0.18813606484403556,-8.720857415849357,3677.0877349853517,3677.7099609375,3673.22998046875,3677.7099609375,182.18105030059814,-1,-3,9173.111206778502,10000,-0.08085058048311589,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,74,-0.43807705482149517,-9.158934470670852,3675.8715434570313,3678.830078125,3674.840087890625,3678.820068359375,377.6281499862671,-1,-4,9132.925911368346,10000,-0.0848771631895443,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,75,-0.15466562640926718,-9.31360009708012,3680.6600034179687,3682.360107421875,3677.3798828125,3682.35009765625,361.91747856140137,0,-4,9118.800414298034,10000,-0.08629254365751149,-0.44964167903850866,0.1890717219060973,0.30079614270462063,0.056788882682873194
1,ETHUSDT@Binance(k),time@60,76,-0.22457270362349346,-9.538172800703613,3684.1913776855467,3684.31005859375,3680.81005859375,3683.830078125,416.0814380645752,4,0,9098.322077669614,10000,-0.08834448119542926,1.1291906594380987,0.2700332906227679,0.46549153909112767,0.0855386328915555
1,ETHUSDT@Binance(k),time@60,77,-0.2405018520046598,-9.778674652708272,3683.81005859375,3687.64990234375,3683.81005859375,3685.610107421875,336.4810543060303,1,1,9076.44044457147,10000,-0.0905370296020569,1.1291906594380987,0.2700332906227679,0.46549153909112767,0.0855386328915555
1,ETHUSDT@Binance(k),time@60,78,-0.22522069444009807,-10.00389534714837,3683.7676774902343,3686.389892578125,3683.330078125,3684.2099609375,335.3257751464844,-1,0,9055.998422371764,10000,-0.09258532841966272,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,79,-8.038576805313724e-05,-10.003975732916423,3686.0520559082033,3686.780029296875,3681.60009765625,3686.780029296875,245.79958534240723,0,0,9055.991142637877,10000,-0.09258605785191587,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,80,-0.21066759262458046,-10.214643325541005,3688.623479248047,3688.800048828125,3685.0,3687.800048828125,162.76923751831055,-1,-1,9036.913104109386,10000,-0.09449768495897903,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,81,-0.01837083339050194,-10.233014158931507,3686.14990234375,3688.81005859375,3686.14990234375,3688.800048828125,173.3376588821411,0,-1,9035.252947859386,10000,-0.09466403328062234,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,82,0.015976532698447343,-10.21703762623306,3687.81005859375,3689.340087890625,3687.81005859375,3688.2099609375,92.92105770111084,0,-1,9036.696468000988,10000,-0.0945193919838686,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,83,-0.19236522560436287,-10.409402851837422,3686.3665384521482,3689.0400390625,3684.64990234375,3684.64990234375,310.35706901550293,-1,-2,9019.313006453136,10000,-0.09626122179828256,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,84,-0.3404092437115591,-10.74981209554898,3684.199951171875,3688.340087890625,3684.199951171875,3686.659912109375,457.21730518341064,-1,-3,8988.61043125989,10000,-0.09933763213828706,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,85,0.18428076323810938,-10.565531332310872,3687.800048828125,3687.800048828125,3684.110107421875,3684.1201171875,148.08976650238037,0,-3,9005.174711167117,10000,-0.09767788465259308,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,86,-0.00404034864143199,-10.569571680952304,3682.278622192383,3684.97998046875,3681.0,3683.0,212.09319472312927,0,-3,9004.810870713016,10000,-0.09771434161192183,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,87,-0.09361857680618701,-10.66319025775849,3682.39990234375,3687.110107421875,3682.39990234375,3686.239990234375,265.7921054363251,0,-3,8996.380694931766,10000,-0.09855904860403109,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,88,-0.14788120998266985,-10.81107146774116,3685.2099609375,3686.9599609375,3685.2099609375,3685.39990234375,211.53855323791504,-1,-4,8983.076738305454,10000,-0.09989211039023471,1.1249583748922003,0.26038594413293115,0.4498919753838427,0.08059008622465473
1,ETHUSDT@Binance(k),time@60,89,-0.21512424791768625,-11.026195715658845,3683.558397338867,3685.409912109375,3680.610107421875,3682.159912109375,261.8354034423828,4,0,8963.751962032306,10000,-0.1018284607182055,2.713127645966728,0.3277911361704193,0.6038031960755941,0.10555386290067448
1,ETHUSDT@Binance(k),time@60,90,-0.20422114853011486,-11.23041686418896,3680.319237060547,3682.39990234375,3680.300048828125,3680.4599609375,231.6747817993164,-1,-1,8945.446084824052,10000,-0.10366271695149742,2.713127645966728,0.3277911361704193,0.6038031960755941,0.10555386290067448
1,ETHUSDT@Binance(k),time@60,91,-0.2132960641973769,-11.443712928386336,3678.6199108886717,3682.199951171875,3678.0,3678.409912109375,226.42675018310547,-1,-2,8926.365800400225,10000,-0.10557456909817353,2.713127645966728,0.3277911361704193,0.6038031960755941,0.10555386290067448
1,ETHUSDT@Binance(k),time@60,92,-0.2656514864810555,-11.709364414867391,3677.85009765625,3681.199951171875,3677.85009765625,3681.199951171875,157.01770210266113,2,0,8902.652776962725,10000,-0.10795062355082885,3.0750496837108687,0.3694606117524012,0.6919892033181049,0.11818880716605924
1,ETHUSDT@Binance(k),time@60,93,-0.18706531520467085,-11.896429730072061,3683.0410286865235,3683.72998046875,3680.580078125,3680.580078125,110.84483242034912,-1,-1,8885.999001483922,10000,-0.10961933852866479,3.0750496837108687,0.3694606117524012,0.6919892033181049,0.11818880716605924
1,ETHUSDT@Binance(k),time@60,94,-0.2360288825292156,-12.132458612601276,3678.7395007324217,3684.169921875,3678.139892578125,3684.010009765625,394.0163736343384,1,0,8865.025477339163,10000,-0.11172089405419183,3.07128887440403,0.35839219114206156,0.6735941080405988,0.11253070170693874
1,ETHUSDT@Binance(k),time@60,95,-0.00013535789320506808,-12.132593970494481,3683.60009765625,3686.9599609375,3683.60009765625,3684.800048828125,311.8446807861328,0,0,8865.013477827444,10000,-0.11172209641007547,3.07128887440403,0.35839219114206156,0.6735941080405988,0.11253070170693874
1,ETHUSDT@Binance(k),time@60,96,-0.00020192175307354177,-12.132795892247554,3684.199951171875,3686.0,3684.199951171875,3685.989990234375,94.6367735862732,0,0,8864.995577436819,10000,-0.1117238900363906,3.07128887440403,0.35839219114206156,0.6735941080405988,0.11253070170693874
