Date,Open,High,Low,Close,Volume,Median,Typical,RSI(14),EMA(5),EMA(12),OBV,"MACD(26,12,9)","MACD(26,12,9) signal","MACD(26,12,9) diff"
1962-02-13 00:00:00-05:00,1.4867276594744183,1.4880622275069204,1.462705135345459,1.462705135345459,1311269.0852856466,1.4753836814261896,1.4711574993992793,47.0089492954455,1.4729210479723986,1.4729210479723986,1423544.6046482406,-0.005596060796589919,-0.010336275115758265,0.004740214319168346
1962-02-14 00:00:00-05:00,1.462704797812286,1.4680431685583883,1.4573664270661837,1.4600355625152588,1049015.51029886,1.462704797812286,1.461815052713277,43.932014078174845,1.4712124333171492,1.4712124333171492,374529.0943493806,-0.006067486114379239,-0.009482517315482459,0.00341503120110322
1962-02-15 00:00:00-05:00,1.46003516312991,1.46003516312991,1.4533624261804678,1.4546968936920166,1161410.3469573827,1.456698794655189,1.4560314943341315,42.095101255919275,1.468876904242839,1.468876904242839,-786881.2526080022,-0.006829057774067504,-0.008951825407199469,0.0021227676331319646
1962-02-16 00:00:00-05:00,1.4546980063206107,1.460036279841493,1.4533635377883911,1.4533635377883911,1123944.6374036362,1.456699908814942,1.455587785139425,41.95018094467459,1.4668324243807753,1.4668324243807753,-1910825.8900116384,-0.00738330231187323,-0.008638120788134222,0.001254818476260992
1962-02-19 00:00:00-05:00,1.4533633247844775,1.4600360658596274,1.4360135389923787,1.4386826753616333,1423663.4160290242,1.4480248024260032,1.4449107600712132,38.51416839152592,1.4634598606408429,1.4634598606408429,-3334489.3060406623,-0.008585127783551139,-0.008627522187217605,4.239440366646599e-05
1962-02-20 00:00:00-05:00,1.4393490552902222,1.4466891751856028,1.4393490552902222,1.4393490552902222,1461129.261970319,1.4430191152379126,1.4417957619220159,37.547897838034075,1.460126922376408,1.460126922376408,-4795618.568010981,-0.00967738260336537,-0.008837494270447157,-0.0008398883329182125
1962-02-21 00:00:00-05:00,1.4393494116871974,1.4493587684163205,1.4286726713180542,1.4286726713180542,1835777.3361241429,1.4390157198671873,1.4355680370174764,35.6235998129046,1.4563486323211876,1.4563486323211876,-6631395.904135124,-0.01091965280952678,-0.009253925978263081,-0.0016657268312636996
1962-02-23 00:00:00-05:00,1.4306734428731678,1.4360118090285314,1.4306734428731678,1.4333425760269165,1461130.0029882526,1.4333426259508495,1.4333426093095385,34.93461224155445,1.4528092441655494,1.4528092441655494,-8092525.907123377,-0.011946027941374115,-0.009792346370885288,-0.0021536815704888274
1962-02-26 00:00:00-05:00,1.4333434882106466,1.4346782553327029,1.4253359838055362,1.4280052185058594,1498593.9211498543,1.4300071195691195,1.4293398192146995,33.67310217258225,1.4491985634038802,1.4491985634038802,-9591119.828273231,-0.01293334182213779,-0.010420545461135789,-0.0025127963610020003
1962-02-27 00:00:00-05:00,1.4280042278239098,1.4400156258705288,1.419996728974024,1.430673360824585,1760849.0789442328,1.4300061774222765,1.4302285718897128,34.24089963215283,1.4462801031709314,1.4462801031709314,-7830270.749328999,-0.013488592178323211,-0.011034154804573273,-0.0024544373737499375
1962-02-28 00:00:00-05:00,1.4306734428731678,1.4333425760269165,1.422665943564055,1.4333425760269165,1348735.3873737715,1.4280042597954856,1.429783698539296,34.083613820157495,1.4437421947660642,1.4437421947660642,-9179006.13670277,-0.013805389708378524,-0.011588401785334324,-0.0022169879230442002
1962-03-01 00:00:00-05:00,1.4386820798869853,1.4506934881210327,1.4386820798869853,1.4506934881210327,1423664.005287404,1.4446877840040089,1.4466896853763502,44.51432813032584,1.4441956548599544,1.4441956548599544,-7755342.131415366,-0.012547640792407444,-0.011780249586748948,-0.0007673912056584964
1962-03-02 00:00:00-05:00,1.462705135345459,1.4707126433884454,1.462705135345459,1.462705135345459,1236339.423269324,1.4667088893669522,1.4653743046931211,53.30836281288231,1.4474539086804417,1.4474539086804417,-6519002.708146042,-0.009928720974939464,-0.011409943864387052,0.0014812228894475876
1962-03-05 00:00:00-05:00,1.462703999891154,1.462703999891154,1.452027264223226,1.45736563205719,1798313.2843686305,1.45736563205719,1.45736563205719,49.674240566103705,1.4489787891999415,1.4489787891999415,-8317315.992514673,-0.008402581374092222,-0.010808471366328086,0.0024058899922358642
1962-03-06 00:00:00-05:00,1.4573667043202057,1.4640395442123555,1.4546975683633456,1.4587013721466064,936620.813152547,1.4593685562878504,1.4591461615741024,50.48247332839545,1.4505430003344277,1.4505430003344277,-7380695.179362126,-0.00696909549887037,-0.010040596192836542,0.0030715006939661723
1962-03-07 00:00:00-05:00,1.4587001735597351,1.4633711576461792,1.4546963730663227,1.4633711576461792,636902.6762744155,1.459033765356251,1.460479562786227,51.11563187117663,1.4520717022500893,1.4520717022500893,-6743792.503087711,-0.005660205950092312,-0.009164518144287698,0.003504312194195386
1962-03-08 00:00:00-05:00,1.463372340073221,1.4667086601257324,1.4546975484840017,1.4667086601257324,936620.8259520512,1.460703104304867,1.4627049562451555,52.213844080144874,1.4537075874800995,1.4537075874800995,-5807171.677135659,-0.004392694649339335,-0.008210153445298025,0.0038174587959586906
1962-03-09 00:00:00-05:00,1.4680425166250428,1.4760500192642212,1.4680425166250428,1.4760500192642212,1461129.3953507529,1.472046267944632,1.4733808517178284,57.18332870781203,1.4567342435166732,1.4567342435166732,-4346042.281784907,-0.0024979326563501214,-0.007067709287508445,0.004569776631158324
1962-03-12 00:00:00-05:00,1.47605073494106,1.4800543384299718,1.47071236397728,1.474716067314148,1423663.8487828006,1.4753833512036258,1.4751609232404668,57.96821175013402,1.4595691173203338,1.4595691173203338,-2922378.4330021064,-0.0008429660428705965,-0.005822760638580876,0.00497979459571028
1962-03-13 00:00:00-05:00,1.4747154905281636,1.4747154905281636,1.468042654243242,1.4733809232711792,636902.4972428348,1.471379072385703,1.472046356014195,56.03277442447489,1.461488692504005,1.461488692504005,-3559280.9302449413,0.00021481116665311717,-0.004615246277534077,0.004830057444187194
1962-03-14 00:00:00-05:00,1.473381558990204,1.4773852624886326,1.468043287658966,1.470712423324585,1011550.588579446,1.4727142750737992,1.4720469911573943,56.03309680864804,1.4631130461429878,1.4631130461429878,-2547730.341665495,0.0010411566708179443,-0.003483965687863673,0.004525122358681617
1962-03-15 00:00:00-05:00,1.4707119853651691,1.4787194898254528,1.4680428504943848,1.4680428504943848,1236339.9764300557,1.4733811701599189,1.4716017302714075,55.72462224296584,1.46441899754736,1.46441899754736,-3784070.318095551,0.0016411939419131993,-0.002458933761908299,0.004100127703821498
1962-03-16 00:00:00-05:00,1.468043228419368,1.474716067314148,1.468043228419368,1.474716067314148,824226.4387689898,1.471379647866758,1.4724917876825547,56.243193583714756,1.4656609652604669,1.4656609652604669,-2959843.879326561,0.00216360727893794,-0.0015344255537390512,0.003698032832676991
1962-03-19 00:00:00-05:00,1.4773843292103264,1.4840573638548715,1.4773843292103264,1.4787189960479736,1873243.0140480865,1.480720846532599,1.4800535630377238,60.47837010982863,1.4678752110723525,1.4678752110723525,-1086600.8652784745,0.0031514675311052898,-0.000597246936770183,0.003748714467875473
1962-03-20 00:00:00-05:00,1.4760504357288973,1.4760504357288973,1.4693773984909058,1.4693773984909058,824226.6058490361,1.4727139171099015,1.471601744236903,54.16767518728213,1.4684485238668987,1.4684485238668987,-1910827.4711275105,0.0032152987926399312,0.00016526220911183988,0.003050036583528091
1962-03-21 00:00:00-05:00,1.4693777556438157,1.473381558990204,1.4653740521453869,1.470712423324585,1311269.2814918747,1.4693778055677953,1.4698226781533918,52.916002652250995,1.4686599322186669,1.4686599322186669,-3222096.7526193853,0.0030867476570648478,0.0007495592987024416,0.002337188358362406
1962-03-22 00:00:00-05:00,1.4653735324157282,1.4653735324157282,1.4546968936920166,1.4546968936920166,1198875.1968592338,1.4600352130538723,1.458255773266587,45.54683411790193,1.4670592923798853,1.4670592923798853,-4420971.949478619,0.002028138284580816,0.0010052750958781166,0.0010228631887026995
1962-03-23 00:00:00-05:00,1.4560319591895978,1.462704797812286,1.4560319591895978,1.4600355625152588,936620.991338268,1.459368378500942,1.459590773172381,46.47334456608358,1.4659102894248845,1.4659102894248845,-3484350.958140351,0.001282126509055903,0.001060645378513674,0.0002214811305422291
1962-03-26 00:00:00-05:00,1.4600351549604875,1.4653735242164356,1.4573660202564758,1.4593678712844849,674367.3020066468,1.4613697722364556,1.460702471919132,47.277816941906835,1.4651090867316918,1.4651090867316918,-2809983.656133704,0.0007717157415443321,0.0010028594511198056,-0.00023114370957547353
1962-03-27 00:00:00-05:00,1.4560320789512653,1.4560320789512653,1.4306747908596014,1.43200945854187,1760847.318882577,1.4433534349054333,1.4395721094509122,36.15501726526995,1.461180320996187,1.461180320996187,-4570830.975016281,-0.001322586176239371,0.0005377703256479703,-0.0018603565018873412
1962-03-28 00:00:00-05:00,1.4333433719688249,1.4440201102083925,1.4333433719688249,1.440016508102417,1648453.4469517292,1.4386817410886086,1.4391266634265447,35.96293615100949,1.4577874506008575,1.4577874506008575,-6219284.42196801,-0.002983882960762907,-0.00016656033163420518,-0.002817322629128702
1962-03-29 00:00:00-05:00,1.440016766481004,1.446689504420183,1.436012864112854,1.436012864112854,1161410.1746906831,1.4413511842665185,1.439571744215297,36.32693523648673,1.4549850342338482,1.4549850342338482,-5057874.247277327,-0.0042159593761927905,-0.0009764401405459223,-0.003239519235646868
1962-03-30 00:00:00-05:00,1.4333430356204782,1.4333430356204782,1.4153261813599356,1.421999216079712,2210426.731656724,1.4243346084902069,1.423556144353375,29.76955622445395,1.4501498204060832,1.4501498204060832,-7268300.9789340515,-0.00641081399976029,-0.0020633149123887957,-0.004347499087371494
1962-04-02 00:00:00-05:00,1.421332575801194,1.421332575801194,1.4026483297348022,1.4026483297348022,1873242.1451935435,1.411990452767998,1.4088764117569328,25.267389973020414,1.4438000652292908,1.4438000652292908,-9141543.124127595,-0.009228404535892576,-0.0034963328370895518,-0.005732071698803024
1962-04-03 00:00:00-05:00,1.4013136745770252,1.4013136745770252,1.3532685481513134,1.3679488897323608,4570711.445511084,1.3772911113641693,1.3741770374868996,18.243875877182518,1.433088830192,1.433088830192,-13712254.569638679,-0.01409879273775494,-0.005616824817222629,-0.00848196792053231
1962-04-04 00:00:00-05:00,1.3679490568841115,1.379960464768144,1.361943602561951,1.361943602561951,3259441.3702441114,1.3709520336650476,1.3679492232973487,17.313664271249564,1.4230673522082076,1.4230673522082076,-16971695.93988279,-0.018250759637665315,-0.008143611781311167,-0.010107147856354148
1962-04-05 00:00:00-05:00,1.3692828384505231,1.3906362056732178,1.3692828384505231,1.3906362056732178,4570713.844088322,1.3799595220618706,1.3835184165989862,27.294098886090865,1.4169829005760197,1.4169829005760197,-12400982.095794467,-0.02005375236267648,-0.010525639897584229,-0.009528112465092251
1962-04-06 00:00:00-05:00,1.3906376369303532,1.4013143814542437,1.3799609922544431,1.3893029689788818,2172960.0828877334,1.3906376868543435,1.3901927808958563,31.1317311240916,1.4128613437021484,1.4128613437021484,-10228022.012906734,-0.02070539278893002,-0.012561590475853387,-0.008143802313076634
1962-04-09 00:00:00-05:00,1.3893015390953989,1.3973090393229246,1.379959571985809,1.3906362056732178,112394.60272348332,1.3886343056543669,1.3893016056606504,30.89722668033403,1.409236768618841,1.409236768618841,-10340416.615630217,-0.021051069292205682,-0.014259486239123847,-0.006791583053081834
1962-04-10 00:00:00-05:00,1.3906366253271414,1.3959749937057495,1.3826291226831828,1.3959749937057495,1311269.9694038243,1.3893020581944662,1.3915263700315605,32.26887163828569,1.4065120919131056,1.4065120919131056,-9029146.646226393,-0.020904526155016256,-0.01558849422230233,-0.005316031932713926
1962-04-11 00:00:00-05:00,1.3959749647212434,1.4066517012567794,1.3772907257080078,1.3772907257080078,2660004.850305776,1.3919712134823936,1.3870777175575981,30.946110436841636,1.4035221881661044,1.4035221881661044,-11689151.496532168,-0.02090636319753414,-0.016652068017348694,-0.004254295180185445
1962-04-12 00:00:00-05:00,1.377292003037992,1.379961239571336,1.3626116514205933,1.3626116514205933,2023100.40424604,1.3712864454959646,1.3683948474708407,26.10616426298037,1.3981179819052947,1.3981179819052947,-13712251.900778208,-0.022159924725543956,-0.017753639358987747,-0.004406285366556208
1962-04-13 00:00:00-05:00,1.362610566426003,1.3826292753219604,1.361275899298077,1.3826292753219604,3147047.579143041,1.3719525873100187,1.3755114833139992,30.56121261508713,1.3946400590450954,1.3946400590450954,-10565204.321635168,-0.02232181622894025,-0.01866727473297825,-0.0036545414959620014
1962-04-16 00:00:00-05:00,1.3826285592971526,1.3919705254192647,1.366613560534941,1.3812938928604126,2547611.2643567654,1.3792920429771027,1.3799593262715393,33.2690998741878,1.3923814847722404,1.3923814847722404,-8017593.057278402,-0.0218394609460546,-0.01930171197559352,-0.0025377489704610824
1962-04-17 00:00:00-05:00,1.3812947879715305,1.387967824935913,1.3746219507030113,1.387967824935913,1498593.8902620417,1.3812948878194622,1.3835192001916123,35.43913926763166,1.3910180563752206,1.3910180563752206,-6518999.167016361,-0.020928685970727612,-0.01962710677462034,-0.0013015791961072734
1962-04-18 00:00:00-05:00,1.3879672473316684,1.3999784492644585,1.3839633469409216,1.3852980136871338,2135497.1823127684,1.3919708981026901,1.3897466032975048,39.1660071932845,1.3908224482094182,1.3908224482094182,-4383501.984703593,-0.01947983939220088,-0.019597653298136446,0.00011781390593556401
1962-04-19 00:00:00-05:00,1.3852980136871338,1.390636381128313,1.3799597460938449,1.3852980136871338,1948172.8680748064,1.3852980636110788,1.3852980469697638,37.50063939979435,1.3899725403263945,1.3899725403263945,-6331674.852778399,-0.01847758130249444,-0.019373638899008047,0.0008960575965136081
1962-04-23 00:00:00-05:00,1.3852980132270922,1.3866325801249713,1.378624979041917,1.3839633464813232,1573524.2401214314,1.382628779583444,1.3830736352160704,36.66120196565028,1.3889111703094215,1.3889111703094215,-7905199.092899831,-0.017659211585184575,-0.019030753436243355,0.0013715418510587794
1962-04-24 00:00:00-05:00,1.38396374275405,1.3926386297699391,1.3812946081940338,1.3826292753219604,2285355.98009197,1.3869666189819865,1.3855208377619779,38.29760802157625,1.388389580686738,1.388389580686738,-5619843.112807861,-0.01662157571656242,-0.018548917892307167,0.0019273421757447472
1962-04-25 00:00:00-05:00,1.382629431009268,1.3879678005783314,1.3679488897323608,1.3679488897323608,2322820.570669567,1.377958345155346,1.374621860014351,34.075199917633526,1.386271469814063,1.386271469814063,-7942663.683477428,-0.01648862759746339,-0.018136859833338414,0.0016482322358750238
1962-04-26 00:00:00-05:00,1.3666140251872578,1.3666140251872578,1.3332494497299194,1.3332494497299194,4645642.490766585,1.3499317374585886,1.3443709748823656,25.629060485896147,1.3798252398245712,1.3798252398245712,-12588306.174244013,-0.018609737399609916,-0.018231435346592714,-0.00037830205301720224
1962-04-27 00:00:00-05:00,1.3332498788809186,1.3479302209231012,1.2812010485294116,1.2958813905715942,8167336.5887071425,1.3145656347262564,1.308337553341369,19.44601382952071,1.3688271342117708,1.3688271342117708,-20755642.762951154,-0.022933959761831657,-0.019171940229640503,-0.003762019532191154
1962-04-30 00:00:00-04:00,1.2958807316025325,1.3078921322882475,1.201125390932842,1.2118021249771118,11726502.991787871,1.2545087616105448,1.2402732160660672,13.044367623652164,1.349049608343201,1.349049608343201,-32482145.754739024,-0.03149016134095439,-0.02163558445190328,-0.00985457688905111
1962-05-01 00:00:00-04:00,1.211802902764064,1.2398291229609648,1.1477426570776026,1.2331560850143433,26562572.795011207,1.1937858900192837,1.2069092883509702,11.113114867878636,1.327181866805935,1.327181866805935,-59044718.54975023,-0.0404963857424292,-0.025407744710008465,-0.015088641032420733
1962-05-02 00:00:00-04:00,1.2545095084482956,1.2918780029758663,1.2545095084482956,1.2611825466156006,12775510.611492002,1.273193755712081,1.2691900193465875,31.500614825424563,1.3182600441198815,1.3182600441198815,-46269207.93825823,-0.04212278374686962,-0.028750752517380698,-0.01337203122948892
1962-05-03 00:00:00-04:00,1.2611819351868414,1.291877376665768,1.2518397661601148,1.2872062921524048,6818604.277229146,1.2718585714129413,1.276974478326096,33.552093491350234,1.3119084186131453,1.3119084186131453,-39450603.661029086,-0.04229601299133501,-0.031459804612171564,-0.010836208379163444
1962-05-04 00:00:00-04:00,1.2872069384677547,1.297216296195984,1.274528245608882,1.297216296195984,3896343.344892348,1.285872270902433,1.2896536126669502,36.86853288985846,1.3084846023137306,1.3084846023137306,-35554260.31613674,-0.0409382871472288,-0.03335550111918301,-0.007582786028045789
1962-05-07 00:00:00-04:00,1.297216853245711,1.3072262152721514,1.268523335456848,1.268523335456848,4158595.438094303,1.2878747753644997,1.2814242953952826,35.625699120292765,1.3043214781724308,1.3043214781724308,-39712855.75423104,-0.04006447839477478,-0.03469729657430137,-0.00536718182047341
1962-05-08 00:00:00-04:00,1.267054414049224,1.267054414049224,1.2266768217086792,1.2266768217086792,5169332.288485518,1.2468656178789517,1.2401360191555275,30.136621400284312,1.2944467921698302,1.2944467921698302,-44882188.04271656,-0.04221694681132537,-0.036201226621706176,-0.0060157201896191975
1962-05-09 00:00:00-04:00,1.2266767629099535,1.2380225775072868,1.2013156771390034,1.203985333442688,8016211.324359061,1.219669127323145,1.2144411960296593,27.315930205423584,1.2821382389174962,1.2821382389174962,-52898399.36707562,-0.04547197836354844,-0.038055376970074634,-0.007416601393473804
1962-05-10 00:00:00-04:00,1.203985484761382,1.2273444061381282,1.198646271346673,1.209324598312378,9552026.31215776,1.2129953387424006,1.2117717585990597,27.032848639026767,1.271312626560814,1.271312626560814,-62450425.67923338,-0.04771696415119475,-0.03998769440629866,-0.007729269744896093
1962-05-11 00:00:00-04:00,1.209325534589748,1.2280125463497022,1.1852992054175948,1.1906384229660034,9477101.121414237,1.2066558758836485,1.2013167249111,25.90071492974552,1.2605440263070118,1.2605440263070118,-71927526.80064762,-0.04976609286418876,-0.041943374097876684,-0.007822718766312076
1962-05-14 00:00:00-04:00,1.1906374078082804,1.213328838348389,1.1699480448291166,1.213328838348389,13635050.393034484,1.1916384415887529,1.1988685738419649,25.63003715030777,1.251055495158543,1.251055495158543,-85562577.1936821,-0.050999694729010336,-0.043754638224103415,-0.0072450565049069215
1962-05-15 00:00:00-04:00,1.2133286775948766,1.2360201051286053,1.2066547870635986,1.2066547870635986,8428260.288175818,1.221337446096102,1.216443226418601,31.189452060753794,1.2457305307370135,1.2457305307370135,-77134316.90550628,-0.049983032226913915,-0.04500031702466552,-0.004982715202248397
1962-05-16 00:00:00-04:00,1.2066547513379446,1.2266766220663707,1.2066547513379446,1.22000253200531,4420154.415333878,1.2166656867021577,1.217777968469875,31.607604482861788,1.241430136542069,1.241430136542069,-72714162.4901724,-0.048510419422298945,-0.045702337504192204,-0.0028080819181067404
1962-05-17 00:00:00-04:00,1.220002740361099,1.220002740361099,1.1933069747398053,1.1986461877822876,4869660.812356234,1.206654857550452,1.203985300961064,29.60549624357982,1.2356693926065296,1.2356693926065296,-77583823.30252863,-0.04790410743166751,-0.04614269148968727,-0.0017614159419802392
1962-05-18 00:00:00-04:00,1.198645753962606,1.20531964302063,1.1893020096903626,1.20531964302063,3670976.402547178,1.1973108263554963,1.199980431910541,29.03048673726606,1.230178783268685,1.230178783268685,-81254799.70507582,-0.047202637648944945,-0.0463546807215388,-0.0008479569274061419
