Open,High,Low,Close,Adj Close,Volume,RSI,SMA,OBV,MACD,MACD_signal,MACD_diff,Price_diff
66.6875,69.9375,66.5625,69.5,49.90760803222656,1811000,58.916358207802666,64.64583333333333,10205200,-0.7441603894894371,-1.300750564319632,0.5565901748301949,4.6875
70.125,70.125,67.75,68.0,48.830467224121094,1165900,54.64705312406509,64.86458333333333,9039300,-0.47094455573969185,-1.134789362603644,0.6638448068639522,-1.5
67.0625,67.4375,64.875,65.0,46.67618179321289,1351700,47.26943183925255,64.78645833333333,7687600,-0.4908359161267555,-1.0059986733082664,0.5151627571815109,-3.0
66.0625,66.5,64.5,65.0625,46.72106170654297,1408900,47.42866812406029,64.89583333333333,9096500,-0.4958409886109223,-0.9039671363687977,0.40812614775787537,0.0625
65.5,66.8125,65.375,66.25,47.57380676269531,1111500,50.4880115959302,64.95833333333333,10208000,-0.3993823874106397,-0.8030501865771662,0.4036677991665265,1.1875
66.4375,67.5,65.75,66.5625,47.79820251464844,784600,51.2913279969218,65.22395833333333,10992600,-0.2943292680951828,-0.7013060028807695,0.4069767347855867,0.3125
66.0,68.5,66.0,67.75,48.65093231201172,629800,54.3240469392213,65.59895833333333,11622400,-0.11393916871020338,-0.5838326360466563,0.4698934673364529,1.1875
68.5,72.25,66.125,72.25,51.88235092163086,2127600,63.57844094788797,66.515625,13750000,0.3876649167761599,-0.38953312548209307,0.777198042258253,4.5
71.375,71.4375,69.75,70.8125,50.85009002685547,813600,59.43570003856782,67.1875,12936400,0.6615693721654594,-0.17931262595258257,0.840881998118042,-1.4375
70.5625,71.1875,69.6875,70.9375,50.93986511230469,536900,59.681717968791084,67.66145833333333,13473300,0.8785991378161526,0.03226972680116447,0.8463294110149882,0.125
70.0,71.1875,69.25,70.5,50.62569046020508,747600,58.34788748289141,68.11979166666667,12725700,1.0037238928095462,0.22656056000284083,0.7771633328067054,-0.4375
69.5625,70.0,68.0,68.0,48.830467224121094,648800,51.29337175194873,68.38541666666667,12076900,0.890887459909095,0.35942593998409167,0.5314615199250033,-2.5
68.0,68.875,67.1875,67.25,48.29188919067383,424400,49.36510089945741,68.19791666666667,11652500,0.7325012237630659,0.43404099673988655,0.29846022702317937,-0.75
67.4375,68.1875,67.25,67.25,48.29188919067383,312700,49.36510089945742,68.13541666666667,11965200,0.6000618510131801,0.46724516759454526,0.13281668341863484,0.0
68.0,68.9375,67.875,68.375,49.09974670410156,547700,52.47327476876858,68.41666666666667,12512900,0.5792040877360449,0.4896369516228452,0.08956713611319972,1.125
68.25,68.6875,67.625,67.875,48.74070739746094,969600,50.97559211291379,68.65104166666667,11543300,0.5163758790404387,0.4949847371063639,0.021391141934074764,-0.5
67.375,67.75,67.3125,67.625,48.561180114746094,888200,50.20402299037968,68.765625,10655100,0.4413238536630928,0.48425256041770975,-0.04292870675461696,-0.25
68.0,68.0,67.5,67.9375,48.78560256958008,864700,51.19837810591445,68.88020833333333,11519800,0.4024218525422185,0.4678864188426115,-0.06546456630039299,0.3125
67.75,68.75,67.75,68.0625,48.875343322753906,476700,51.61458227298411,68.90625,11996500,0.3773285826892021,0.44977485161192965,-0.07244626892272754,0.125
68.25,70.75,68.25,69.4375,49.86271667480469,646100,56.05439809042682,68.671875,12642600,0.4630551822893807,0.4524309177474199,0.010624264541960804,1.375
69.125,70.4375,67.875,68.125,48.92024230957031,886100,51.22275658686099,68.44791666666667,11756500,0.42024206024063915,0.4459931462460638,-0.02575108600542464,-1.3125
68.0,68.0625,67.125,67.875,48.74070739746094,626100,50.332814782420996,68.19270833333333,11130400,0.36196691264986214,0.42918789952682346,-0.06722098687696132,-0.25
68.125,68.25,66.5,66.5,47.75334167480469,579500,45.636488577710765,67.859375,10550900,0.20249815698585394,0.38384995101862956,-0.18135179403277563,-1.375
66.375,66.375,64.0,64.0625,46.00297164916992,767200,38.73642377138168,67.53125,9783700,-0.11919386704704493,0.2832411874054947,-0.40243505445253963,-2.4375
64.25,64.75,63.1875,63.25,45.41950607299805,749500,36.74221896608633,67.19791666666667,9034200,-0.43468825776173503,0.13965529837204876,-0.5743435561337837,-0.8125
64.25,65.75,63.3125,65.5,47.03522491455078,592200,45.16157777092229,67.05208333333333,9626400,-0.49742958088279465,0.012238322521080078,-0.5096679034038747,2.25
65.25,66.375,64.0,66.0625,47.43915939331055,584800,47.05865380207067,66.859375,10211200,-0.4960453801271285,-0.08941841800856165,-0.40662696211856686,0.5625
65.5,65.5,64.5,65.0,46.67618179321289,646000,43.96482532124835,66.61979166666667,9565200,-0.5740657883085589,-0.18634789206856112,-0.3877178962399978,-1.0625
65.0,65.0,63.625,64.3125,46.18248748779297,629600,42.03891237514386,66.34375,8935600,-0.6834941333132889,-0.2857771403175067,-0.3977169929957822,-0.6875
64.25,64.5625,62.375,62.8125,45.1053581237793,566400,38.115727666477646,65.91666666666667,8369200,-0.8810976043760945,-0.40484123312922426,-0.47625637124687026,-1.5
62.8125,62.8125,60.75,60.8125,43.66916275024414,837700,33.611698780882506,65.3125,7531500,-1.185418299888255,-0.5609566464810305,-0.6244616534072245,-2.0
60.5625,61.5,60.0,60.0,43.08571243286133,1281600,31.95945410261733,64.52604166666667,6249900,-1.4751519695927868,-0.7437957111033818,-0.731356258489405,-0.8125
59.8125,60.0,57.8125,59.25,42.54714584350586,1539900,30.470484486566463,63.786458333333336,4710000,-1.745169494636599,-0.9440704678100253,-0.8010990268265736,-0.75
58.9375,58.9375,56.0,56.25,40.39286422729492,1308500,25.377425371359337,62.817708333333336,3401500,-2.1761499544898797,-1.1904863651459963,-0.9856635893438834,-3.0
56.5,57.5,55.8125,55.8125,40.07868194580078,1347500,24.728290503604967,61.927083333333336,2054000,-2.5239135631556664,-1.4571718047479303,-1.066741758407736,-0.4375
56.25,57.1875,55.1875,57.0,41.019622802734375,1817400,29.96482356255264,61.338541666666664,3871400,-2.672886036461847,-1.700314651090714,-0.9725713853711331,1.1875
57.875,61.5625,57.4375,61.5,44.25800323486328,1369200,45.4515065820921,61.192708333333336,5240600,-2.400167762995622,-1.8402852734716957,-0.5598824895239263,4.5
61.4375,62.1875,60.5625,60.6875,43.67330551147461,832800,43.57779404163801,60.791666666666664,4407800,-2.223962075658882,-1.917020633909133,-0.30694144174974913,-0.8125
62.4375,63.25,62.0625,63.125,45.42742156982422,557400,50.20925534446185,60.546875,4965200,-1.8661204451168913,-1.9068405961506847,0.04072015103379334,2.4375
63.0,63.0,60.875,62.875,45.247528076171875,762600,49.565795680597994,60.369791666666664,4202600,-1.5844368833518914,-1.8423598535909262,0.2579229702390349,-0.25
63.25,64.5,62.625,63.0,45.33746337890625,936900,49.91144107312083,60.260416666666664,5139500,-1.3357168633553513,-1.7410312555438114,0.4053143921884601,0.125
63.0,63.0,61.0625,62.3125,44.84270477294922,819300,47.964413465973244,60.21875,4320200,-1.180472211069116,-1.6289194466488723,0.4484472355797564,-0.6875
61.625,62.5,60.8125,61.5625,44.30300521850586,624600,45.86255489947584,60.28125,3695600,-1.1052181705477722,-1.5241791914286524,0.4189610208808803,-0.75
61.8125,62.9375,61.625,62.3125,44.84270477294922,439600,48.30227747928025,60.473958333333336,4135200,-0.9738343134948977,-1.4141102158419017,0.440275902347004,0.75
62.8125,63.8125,62.625,63.625,45.78724670410156,837200,52.34929214207352,60.838541666666664,4972400,-0.755099561519053,-1.2823080849773318,0.5272085234582788,1.3125
63.5625,65.0,62.8125,63.4375,45.652313232421875,894200,51.72632996997613,61.4375,4078200,-0.59007832209047,-1.1438621323999596,0.5537838103094896,-0.1875
63.125,64.3125,62.3125,64.0,46.0571174621582,449900,53.5135704458286,62.119791666666664,4528100,-0.4091918430841375,-0.9969280745367952,0.5877362314526577,0.5625
64.0,64.875,62.75,62.75,45.15755844116211,378400,49.158055217279816,62.598958333333336,4149700,-0.36252361203263206,-0.8700471820359627,0.5075235700033306,-1.25
63.0,63.0,61.5,61.5625,44.30300521850586,265300,45.37935679014231,62.604166666666664,3884400,-0.41655820466142046,-0.7793493865610543,0.3627911818996339,-1.1875
61.75,61.75,59.3125,59.3125,42.68379592895508,438100,39.226697462341015,62.489583333333336,3446300,-0.633633076895812,-0.750206124628006,0.1165730477321939,-2.25
59.5,60.5,58.6875,59.8125,43.0435905456543,496600,41.13664617603808,62.213541666666664,3942900,-0.7565990528413309,-0.751484710270671,-0.005114342570659902,0.5
60.5625,60.6875,59.8125,60.3125,43.40341567993164,560100,43.06365256519126,62.0,4503000,-0.8044316658716752,-0.762074101390872,-0.0423575644808033,0.5
59.5,60.4375,58.875,59.25,42.63880920410156,727600,40.06229592613,61.6875,3775400,-0.9174978821675595,-0.7931588575462095,-0.12433902462134994,-1.0625
60.75,63.125,60.75,63.125,45.42742156982422,754900,52.943438375581614,61.755208333333336,4530300,-0.6865098991268184,-0.7718290658623312,0.08531916673551287,3.875
63.0,64.4375,62.4375,62.5,44.977657318115234,813600,51.03822832393135,61.833333333333336,3716700,-0.5475704833641117,-0.7269773493626874,0.1794068659985757,-0.625
62.4375,63.625,62.125,62.5625,45.02262496948242,732100,51.22724177922509,61.854166666666664,4448800,-0.427488941289468,-0.6670796677480435,0.2395907264585755,0.0625
62.5,62.5625,61.0,61.75,44.437923431396484,448800,48.60057466232643,61.697916666666664,4000000,-0.3933511069997664,-0.6123339555983881,0.21898284859862172,-0.8125
62.375,63.09375,61.625,63.09375,45.40493392944336,636300,52.90176342207799,61.669270833333336,4636300,-0.25492857464173824,-0.5408528794070582,0.28592430476531994,1.34375
62.1875,62.8125,62.0,62.125,44.70777130126953,250700,49.674449417721995,61.513020833333336,4385600,-0.22085190598924953,-0.4768526847234965,0.256000778734247,-0.96875
61.375,61.375,58.75,59.375,42.72875213623047,1160600,41.86640302566351,61.231770833333336,3225000,-0.4110100498542266,-0.46368415774964256,0.052674107895415934,-2.75
60.125,60.125,58.0625,58.3125,41.96414566040039,970200,39.29634788611478,60.9609375,2254800,-0.6400683101489619,-0.4989609882295064,-0.14110732191945552,-1.0625
58.5625,59.125,57.4375,57.6875,41.514381408691406,753200,37.8254039250847,60.825520833333336,1501600,-0.8620932341958394,-0.5715874374227731,-0.2905057967730663,-0.625
58.625,60.0625,58.5,60.0625,43.2235221862793,1116700,46.08439011526776,60.846354166666664,2618300,-0.8367612717346162,-0.6246222042851417,-0.21213906744947453,2.375
60.0625,60.75,59.5,60.75,43.71828842163086,721800,48.228268897686334,60.8828125,3340100,-0.7525352467665982,-0.650204812781433,-0.10233043398516517,0.6875
60.5625,61.75,58.375,59.125,42.548866271972656,2369100,43.79544949402767,60.872395833333336,971000,-0.8075999252473025,-0.681683835274607,-0.12591608997269554,-1.625
59.9375,62.0,59.0625,61.3125,44.123077392578125,1534700,50.403975590704256,60.721354166666664,2505700,-0.6670369249088495,-0.6787544532014556,0.011717528292606083,2.1875
61.75,62.25,60.75,60.8125,43.76325988769531,889800,48.986180923113515,60.580729166666664,1615900,-0.5891936975791978,-0.660842302077004,0.07164860449780619,-0.5
61.0625,62.1875,60.875,61.9375,44.572845458984375,831400,52.241309570582644,60.528645833333336,2447300,-0.43174736622315635,-0.6150233149062345,0.18327594868307817,1.125
62.0,62.625,61.25,61.5625,44.30300521850586,624700,51.07148106229218,60.513020833333336,1822600,-0.3333863104174455,-0.5586959140084767,0.22530960359103125,-0.375
61.3125,62.25,61.0625,62.25,44.797725677490234,819900,53.14309060811234,60.442708333333336,2642500,-0.1976802261204682,-0.4864927764308751,0.28881255031040687,0.6875
62.375,62.75,61.125,61.4375,44.21303176879883,800900,50.42581250645152,60.385416666666664,1841600,-0.15391984410864268,-0.4199781899664286,0.2660583458577859,-0.8125
61.9375,62.5,61.0,61.0,43.898197174072266,1113400,48.97373473677736,60.520833333333336,728200,-0.15278085712947131,-0.3665387233990372,0.2137578662695659,-0.4375
61.0,61.25,58.3125,59.1875,42.59382629394531,793300,43.398122589989526,60.59375,-65100,-0.294734290611558,-0.35217783684154136,0.05744354622998338,-1.8125
59.5,61.6875,59.5,61.6875,44.3929557800293,739400,51.58560720873641,60.927083333333336,674300,-0.20316237336120224,-0.32237474414547357,0.11921237078427133,2.5
62.125,63.25,61.375,62.25,44.797725677490234,1040500,53.22506432476988,61.109375,1714800,-0.08423095815524562,-0.27474598694742797,0.19051502879218235,0.5625
62.125,64.0,61.8125,64.0,46.0571174621582,944200,57.991196569358905,61.380208333333336,2659000,0.14950996211329937,-0.1898947971352825,0.3394047592485819,1.75
64.0,64.125,63.1875,63.1875,45.47239303588867,366300,55.179917614104056,61.71875,2292700,0.26612168070417397,-0.09869150156739123,0.36481318227156523,-0.8125
62.5,63.9375,61.875,63.9375,46.01213455200195,488800,57.24053206563732,61.9375,2781500,0.4142804724126421,0.0039028932286154366,0.4103775791840267,0.75
63.75,63.9375,63.5,63.6875,45.83224105834961,229300,56.31117604446234,62.177083333333336,2552200,0.505695132897479,0.10426134116238815,0.40143379173509086,-0.25
63.6875,63.75,62.75,62.9375,45.2924919128418,644200,53.504607977575006,62.260416666666664,1908000,0.5117243383155454,0.1857539405930196,0.3259703977225258,-0.75
62.375,62.625,60.6875,61.0,43.898197174072266,393000,46.989166416235996,62.213541666666664,1515000,0.35605805380473754,0.2198147632353632,0.13624329056937434,-1.9375
60.5,62.5625,58.875,62.0,44.617828369140625,1016000,50.34976723241877,62.192708333333336,2531000,0.3098117277201453,0.23781415613231965,0.07199757158782566,1.0
60.5,60.625,58.25,59.75,42.99864959716797,1088000,43.64539759393116,62.052083333333336,1443000,0.09056105369124623,0.20836353564410498,-0.11780248195285875,-2.25
60.25,60.25,57.9375,59.25,42.63880920410156,732700,42.297528711765935,61.90625,710300,-0.12213461460707009,0.14226390559386998,-0.26439852020094007,-0.5
59.5,61.0,59.5,60.375,43.44841384887695,1082700,46.31479835553154,62.005208333333336,1793000,-0.1976410827655073,0.07428290792199453,-0.27192399068750184,1.125
60.5,62.375,60.5,61.75,44.437923431396484,499800,50.82138497110846,62.010416666666664,2292800,-0.14485964234530257,0.03045439786853511,-0.17531404021383767,1.375
61.25,61.8125,61.125,61.8125,44.56951904296875,281900,51.02264173856123,61.973958333333336,2574700,-0.09687008483835058,0.004989501327157971,-0.10185958616550855,0.0625
62.75,65.75,62.6875,65.5,47.22835159301758,1644700,61.129774198538236,62.098958333333336,4219400,0.2359920480783444,0.05119001067739526,0.18480203740094914,3.6875
64.9375,65.0,63.25,64.0,46.14680862426758,665000,56.06170200172292,62.166666666666664,3554400,0.3744339807272894,0.11583880468737409,0.25859517603991533,-1.5
63.5,64.5625,61.8125,61.8125,44.56951904296875,650200,49.603076531286035,61.989583333333336,2904200,0.3041314039624865,0.15349732454239656,0.15063407942008994,-2.1875
62.0625,64.75,62.0,64.375,46.41718292236328,1412500,55.99814635100265,62.046875,4316700,0.4500011070218264,0.21279808103828254,0.23720302598354384,2.5625
64.5,72.5,64.5,72.0,51.915157318115234,3983400,68.71829816383251,62.802083333333336,8300100,1.1674203774298846,0.403722540316603,0.7636978371132817,7.625
72.0625,73.75,70.1875,71.0,51.1940803527832,2490500,66.02267443688251,63.635416666666664,5809600,1.6364249866962552,0.6502630295925336,0.9861619571037217,-1.0
70.5,71.0,69.3125,69.375,50.02241897583008,949300,61.781525250233294,64.25,4860300,1.8556003929682419,0.8913305022676753,0.9642698907005666,-1.625
69.1875,71.75,69.125,69.75,50.29278564453125,543000,62.38207345988291,65.08333333333333,5403300,2.0360871028056238,1.120281822375265,0.9158052804303587,0.375
69.8125,69.875,68.3125,68.75,49.571754455566406,924000,59.68856063644458,65.875,4479300,2.0745187176035103,1.3111292014209142,0.7633895161825961,-1.0
69.6875,70.75,69.4375,70.125,50.56317901611328,570400,62.111035920171204,66.6875,5049700,2.1906743278570815,1.4870382267081477,0.7036361011489338,1.375
72.0,74.3125,71.25,73.6875,53.131874084472656,1304900,67.55178522720962,67.68229166666667,6354600,2.540902520188439,1.697811085404206,0.8430914347842329,3.5625
73.5,73.5,72.5,73.0,52.63621520996094,651600,65.59422951062547,68.61458333333333,5703000,2.7314983686510317,1.9045485420535713,0.8269498265974604,-0.6875
73.5,73.5625,71.75,71.875,51.825008392333984,695600,62.40726690493856,69.14583333333333,5007400,2.759953824071573,2.0756295984571715,0.6843242256144015,-1.125
71.0,72.75,70.625,71.9375,51.87009048461914,678700,62.51622683403449,69.80729166666667,5686100,2.755781274055522,2.2116599335768417,0.5441213404786804,0.0625
72.0,73.5,71.5625,73.3125,52.86150360107422,574300,64.92485494481284,70.765625,6260400,2.830793877045153,2.335486722270504,0.49530715477464904,1.375
73.9375,79.8125,73.75,79.75,57.50321578979492,2227700,73.50791000491692,72.046875,8488100,3.3708374391932097,2.5425568656550452,0.8282805735381644,6.4375
78.75,79.9375,77.25,78.0,56.24138259887695,997100,68.59392774373127,72.546875,7491000,3.615933250685927,2.7572321426612216,0.8587011080247056,-1.75
78.375,83.0,78.375,82.8125,59.71144104003906,1505100,73.78409886834338,73.53125,8996100,4.150655800992922,3.0359168743275617,1.1147389266653605,4.8125
81.125,81.375,78.5625,79.5625,57.3680305480957,1245400,65.86753427627018,74.38020833333333,7750700,4.26303778996855,3.2813410574557595,0.9816967325127903,-3.25
79.8125,81.125,79.25,80.1875,57.81867218017578,1111500,66.60949064290324,75.25,8862200,4.352362279451256,3.4955453018548592,0.856816977596397,0.625
80.0,80.875,79.625,79.9375,57.638423919677734,329600,65.99155430439423,76.18229166666667,8532600,4.352803263753074,3.6669968942345026,0.6858063695185717,-0.25
79.5,80.25,78.5,79.6875,57.458168029785156,329900,65.33877958871923,76.97916666666667,8202700,4.283601148733098,3.790317745134222,0.493283403598876,-0.25
79.9375,80.625,77.5,77.75,56.061161041259766,656300,60.35589268239338,77.31770833333333,7546400,4.026008595384312,3.83745591518424,0.18855268020007188,-1.9375
77.5,77.75,76.75,77.125,55.6104850769043,515700,58.798146702983814,77.66145833333333,7030700,3.728453078140845,3.8156553477755613,-0.08720226963471633,-0.625
77.1875,77.75,76.625,77.3125,55.745697021484375,107600,59.1388633419326,78.11458333333333,7138300,3.467793307330254,3.7460829396865,-0.27828963235624604,0.1875
77.25,77.25,74.375,74.5,53.71773910522461,517900,52.16983830756943,78.328125,6620400,2.9996947027654812,3.5968052923022964,-0.5971105895368152,-2.8125
74.75,77.125,74.5,75.125,54.16839599609375,925000,53.48172058211267,78.47916666666667,7545400,2.648623776650453,3.407168989171928,-0.7585452125214749,0.625
74.75,76.1875,74.75,76.1875,54.93450164794922,500000,55.70591308906745,78.18229166666667,8045400,2.428142295772304,3.2113636504920033,-0.7832213547196996,1.0625
76.25,77.625,76.25,77.5,55.88087844848633,453600,58.354830518379394,78.140625,8499000,2.3324301122264615,3.0355769428388952,-0.7031468306124338,1.3125
78.5,80.6875,78.375,79.0625,57.007530212402344,669500,61.32041227363848,77.828125,9168500,2.355505408739262,2.899562636018969,-0.5440572272797071,1.5625
79.1875,79.3125,76.5625,77.0,55.52039337158203,295100,55.68362810389762,77.61458333333333,8873400,2.182211063742301,2.7560923215636355,-0.5738812578213346,-2.0625
77.25,80.9375,77.25,80.9375,58.35946273803711,883100,62.72770062875757,77.67708333333333,9756500,2.335673202975542,2.672008497846017,-0.33633529487047475,3.9375
81.8125,81.8125,80.0,80.0,57.68349838256836,732200,60.271265367694305,77.68229166666667,9024300,2.3545033895203744,2.6085074761808884,-0.254004086660514,-0.9375
80.75,82.25,79.75,80.0,57.68349838256836,1205700,60.271265367694305,77.70833333333333,10230000,2.342424437217673,2.5552908683882456,-0.21286643117057258,0.0
80.0,82.4375,79.5625,82.0,59.12557601928711,1386300,63.78053009036734,78.0625,11616300,2.465810734562055,2.5373948416230077,-0.07158410706095264,2.0
81.5,82.9375,81.0625,82.0625,59.17063903808594,938500,63.88787936033166,78.47395833333333,12554800,2.539366258298415,2.5377891249580893,0.0015771333403256094,0.0625
81.4375,81.4375,77.8125,78.75,56.78218078613281,1105800,54.643894917696315,78.59375,11449000,2.303811568823491,2.4909936137311695,-0.18718204490767842,-3.3125
77.75,79.5,77.75,79.4375,57.27793502807617,1073800,56.06476758560357,79.00520833333333,12522800,2.147849215886467,2.4223647341622287,-0.2745155182757619,0.6875
79.1875,79.5,77.75,78.5625,56.6469841003418,307900,53.756580145482545,79.29166666666667,12214900,1.9313790052846826,2.32416758838672,-0.39278858310203724,-0.875
78.625,80.5625,78.4375,80.1875,57.81867218017578,542100,57.274591724006086,79.625,12757000,1.8693994499096789,2.2332139606913115,-0.3638145107816326,1.625
82.0,83.625,80.75,81.875,59.03544998168945,1302600,60.62461079581085,79.98958333333333,14059600,1.9341516563832784,2.173401499829705,-0.23924984344642652,1.6875
80.625,83.0,79.5,80.9375,58.35946273803711,1189900,57.90809332803473,80.14583333333333,12869700,1.8880555029778918,2.116332300459342,-0.22827679748145036,-0.9375
81.0,81.375,79.125,79.6875,57.458168029785156,526800,54.40746918853813,80.36979166666667,12342900,1.7307088813300453,2.039207616633483,-0.30849873530343785,-1.25
81.0,82.4375,80.6875,81.0,58.40453338623047,532000,57.324611921174906,80.375,12874900,1.6924092902232672,1.96984795135144,-0.2774386611281727,1.3125
80.5,82.875,80.5,82.0625,59.17063903808594,389200,59.579278612883286,80.546875,13264100,1.727873607273807,1.9214530825359133,-0.19357947526210628,1.0625
82.0625,85.6875,82.0625,85.0,61.2887077331543,821800,65.07336228463342,80.96354166666667,14085900,1.9702986578715382,1.9312221976030384,0.03907646026849987,2.9375
85.5,88.1875,85.375,88.0,63.451847076416016,794800,69.61560070655796,81.46354166666667,14880700,2.3770955076803517,2.020396859618501,0.3566986480618506,3.0
90.0,92.875,89.5625,92.1875,66.47124481201172,969200,74.58421155009984,82.30729166666667,15849900,3.0027671648504395,2.216870920664889,0.7858962441855506,4.1875
91.9375,94.8125,91.5,94.1875,67.91331481933594,383500,76.5560652560972,83.59375,16233400,3.618290347364322,2.497154806004776,1.1211355413595463,2.0
94.1875,94.375,87.75,88.3125,63.67716598510742,1822600,61.46941722558049,84.33333333333333,14410800,3.5906428083382878,2.7158524064714786,0.8747904018668091,-5.875
87.0,87.5,82.25,82.75,59.666351318359375,1647700,51.18454623609639,84.68229166666667,12763100,3.084330430943652,2.7895480113659135,0.29478241957773843,-5.5625
80.875,81.875,78.375,78.875,56.87229919433594,1516600,45.476200238086854,84.57291666666667,11246500,2.3433810705240035,2.700314623197532,-0.35693355267352844,-3.875
